Ensembl ID	Codelink ID
ENSG00000150867	PH_hs_0003680
ENSG00000150867	PH_hs_0006024
ENSG00000150873	GE573495
ENSG00000150873	PH_hs_0019341
ENSG00000150873	PH_hs_0044193
ENSG00000150893	GE701031
ENSG00000150893	PH_hs_0032334
ENSG00000150893	PH_hs_0048802
ENSG00000150907	GE54250
ENSG00000150907	PH_hs_0010156
ENSG00000150938	GE61209
ENSG00000150938	PH_hs_0044334
ENSG00000150961	GE53464
ENSG00000150961	PH_hs_0024795
ENSG00000150967	GE80618
ENSG00000150967	GE87577
ENSG00000150967	PH_hs_0026685
ENSG00000150977	GE583074
ENSG00000150977	PH_hs_0026488
ENSG00000150977	PH_hs_0036085
ENSG00000150990	GE88175
ENSG00000150990	PH_hs_0005963
ENSG00000150991	GE519044
ENSG00000150991	PH_hs_0006671
ENSG00000150991	PH_hs_0030809
ENSG00000150995	GE63006
ENSG00000150995	PH_hs_0022668
ENSG00000151005	GE560177
ENSG00000151005	PH_hs_0015675
ENSG00000151006	PH_hs_0042467
ENSG00000151012	GE80238
ENSG00000151012	PH_hs_0027559
ENSG00000151014	PH_hs_0025513
ENSG00000151023	PH_hs_0022879
ENSG00000151025	GE53787
ENSG00000151025	PH_hs_0035385
ENSG00000151033	GE87934
ENSG00000151062	GE79103
ENSG00000151062	PH_hs_0031009
ENSG00000151065	PH_hs_0023277
ENSG00000151067	GE498993
ENSG00000151067	GE651556
ENSG00000151067	GE80942
ENSG00000151067	GE852505
ENSG00000151067	PH_hs_0021168
ENSG00000151067	PH_hs_0023360
ENSG00000151067	PH_hs_0032406
ENSG00000151067	PH_hs_0037427
ENSG00000151079	GE59749
ENSG00000151079	PH_hs_0023642
ENSG00000151090	GE57894
ENSG00000151090	GE594826
ENSG00000151090	PH_hs_0023016
ENSG00000151090	PH_hs_0032153
ENSG00000151092	GE55940
ENSG00000151092	PH_hs_0031284
ENSG00000151093	GE55570
ENSG00000151093	PH_hs_0003646
ENSG00000151093	PH_hs_0046071
ENSG00000151116	GE87075
ENSG00000151116	PH_hs_0024718
ENSG00000151116	PH_hs_0045106
ENSG00000151117	GE539738
ENSG00000151117	GE558330
ENSG00000151117	PH_hs_0024426
ENSG00000151131	GE86969
ENSG00000151131	PH_hs_0015316
ENSG00000151131	PH_hs_0042054
ENSG00000151135	GE55891
ENSG00000151135	GE874529
ENSG00000151135	PH_hs_0022921
ENSG00000151136	GE509309
ENSG00000151136	PH_hs_0013959
ENSG00000151136	PH_hs_0034201
ENSG00000151148	GE56380
ENSG00000151148	PH_hs_0029693
ENSG00000151150	GE58941
ENSG00000151150	GE864303
ENSG00000151150	PH_hs_0025787
ENSG00000151151	GE563241
ENSG00000151151	PH_hs_0043815
ENSG00000151164	GE541541
ENSG00000151164	PH_hs_0005337
ENSG00000151164	PH_hs_0044327
ENSG00000151176	GE63178
ENSG00000151176	GE87672
ENSG00000151176	GE87673
ENSG00000151176	PH_hs_0029112
ENSG00000151208	GE53292
ENSG00000151208	GE834789
ENSG00000151208	PH_hs_0026534
ENSG00000151224	GE58219
ENSG00000151224	PH_hs_0016112
ENSG00000151229	GE83677
ENSG00000151229	GE87848
ENSG00000151229	PH_hs_0006474
ENSG00000151233	GE543909
ENSG00000151233	GE88329
ENSG00000151233	PH_hs_0028045
ENSG00000151239	GE58856
ENSG00000151239	GE890093
ENSG00000151239	PH_hs_0042468
ENSG00000151240	GE61344
ENSG00000151240	PH_hs_0022315
ENSG00000151240	PH_hs_0048102
ENSG00000151247	GE546624
ENSG00000151247	GE57839
ENSG00000151247	PH_hs_0004585
ENSG00000151247	PH_hs_0031352
ENSG00000151276	GE53244
ENSG00000151276	GE691877
ENSG00000151287	GE54634
ENSG00000151287	PH_hs_0024590
ENSG00000151292	GE58334
ENSG00000151292	PH_hs_0007532
ENSG00000151292	PH_hs_0048546
ENSG00000151303	GE57225
ENSG00000151303	PH_hs_0042460
ENSG00000151304	GE561621
ENSG00000151304	PH_hs_0005975
ENSG00000151304	PH_hs_0047748
ENSG00000151320	GE58328
ENSG00000151320	PH_hs_0025106
ENSG00000151322	GE80517
ENSG00000151322	GE831675
ENSG00000151322	GE87863
ENSG00000151322	PH_hs_0023197
ENSG00000151327	PH_hs_0028484
ENSG00000151327	PH_hs_0049135
ENSG00000151332	GE54968
ENSG00000151332	PH_hs_0024077
ENSG00000151338	GE515274
ENSG00000151338	PH_hs_0025188
ENSG00000151338	PH_hs_0041194
ENSG00000151348	GE58218
ENSG00000151348	GE611937
ENSG00000151348	PH_hs_0004312
ENSG00000151353	GE56669
ENSG00000151353	PH_hs_0003187
ENSG00000151360	GE82373
ENSG00000151360	PH_hs_0005350
ENSG00000151364	GE62627
ENSG00000151364	PH_hs_0001571
ENSG00000151365	GE61640
ENSG00000151365	PH_hs_0029038
ENSG00000151366	GE81407
ENSG00000151366	PH_hs_0019446
ENSG00000151376	GE60050
ENSG00000151376	PH_hs_0018322
ENSG00000151376	PH_hs_0043568
ENSG00000151379	PH_hs_0042469
ENSG00000151388	GE560870
ENSG00000151388	GE567569
ENSG00000151388	GE62475
ENSG00000151388	PH_hs_0031891
ENSG00000151413	GE83108
ENSG00000151413	PH_hs_0015021
ENSG00000151414	GE471590
ENSG00000151414	GE56338
ENSG00000151414	PH_hs_0027102
ENSG00000151414	PH_hs_0040147
ENSG00000151414	PH_hs_0048594
ENSG00000151418	GE496983
ENSG00000151418	PH_hs_0043817
ENSG00000151422	GE57481
ENSG00000151422	GE760018
ENSG00000151422	GE87553
ENSG00000151422	PH_hs_0006772
ENSG00000151445	GE52976
ENSG00000151445	PH_hs_0001490
ENSG00000151458	GE53835
ENSG00000151458	GE572407
ENSG00000151458	GE605592
ENSG00000151458	GE716353
ENSG00000151458	PH_hs_0002513
ENSG00000151458	PH_hs_0017468
ENSG00000151458	PH_hs_0046121
ENSG00000151461	GE53955
ENSG00000151461	PH_hs_0000436
ENSG00000151465	GE57094
ENSG00000151465	PH_hs_0019569
ENSG00000151466	GE79547
ENSG00000151466	PH_hs_0017504
ENSG00000151468	GE86387
ENSG00000151468	PH_hs_0005961
ENSG00000151470	GE543034
ENSG00000151470	PH_hs_0007470
ENSG00000151474	GE518302
ENSG00000151474	GE61823
ENSG00000151474	PH_hs_0022835
ENSG00000151475	GE62611
ENSG00000151475	PH_hs_0008968
ENSG00000151490	GE560480
ENSG00000151490	GE59000
ENSG00000151490	PH_hs_0022752
ENSG00000151491	GE58932
ENSG00000151491	PH_hs_0000282
ENSG00000151498	GE58588
ENSG00000151498	PH_hs_0001397
ENSG00000151500	GE62843
ENSG00000151500	PH_hs_0031007
ENSG00000151502	GE79668
ENSG00000151502	PH_hs_0016464
ENSG00000151502	PH_hs_0047984
ENSG00000151503	GE515004
ENSG00000151503	GE57156
ENSG00000151503	PH_hs_0025675
ENSG00000151514	PH_hs_0026001
ENSG00000151532	GE675434
ENSG00000151552	GE62991
ENSG00000151552	PH_hs_0004327
ENSG00000151553	GE83999
ENSG00000151553	PH_hs_0011345
ENSG00000151572	PH_hs_0022156
ENSG00000151575	PH_hs_0036033
ENSG00000151576	GE82888
ENSG00000151576	PH_hs_0041039
ENSG00000151576	PH_hs_0049130
ENSG00000151577	GE59032
ENSG00000151577	PH_hs_0006753
ENSG00000151611	GE648091
ENSG00000151611	GE709980
ENSG00000151611	PH_hs_0022324
ENSG00000151612	GE686719
ENSG00000151612	PH_hs_0022511
ENSG00000151615	GE81413
ENSG00000151615	PH_hs_0030849
ENSG00000151617	GE59872
ENSG00000151617	PH_hs_0023071
ENSG00000151623	GE57845
ENSG00000151623	PH_hs_0023835
ENSG00000151632	GE80398
ENSG00000151632	GE86136
ENSG00000151632	PH_hs_0029424
ENSG00000151632	PH_hs_0029660
ENSG00000151640	GE53139
ENSG00000151640	PH_hs_0005598
ENSG00000151650	GE54602
ENSG00000151650	PH_hs_0031618
ENSG00000151651	GE57140
ENSG00000151651	PH_hs_0004883
ENSG00000151655	GE59688
ENSG00000151655	PH_hs_0004305
ENSG00000151657	GE81785
ENSG00000151657	PH_hs_0006958
ENSG00000151665	GE57059
ENSG00000151665	PH_hs_0019836
ENSG00000151665	PH_hs_0035945
ENSG00000151687	PH_hs_0024924
ENSG00000151689	GE502791
ENSG00000151689	GE57591
ENSG00000151689	PH_hs_0002731
ENSG00000151690	GE82207
ENSG00000151690	PH_hs_0025099
ENSG00000151692	GE57305
ENSG00000151692	PH_hs_0028992
ENSG00000151693	GE53161
ENSG00000151693	GE772434
ENSG00000151693	PH_hs_0001218
ENSG00000151694	GE59572
ENSG00000151694	PH_hs_0024641
ENSG00000151702	GE556176
ENSG00000151702	GE58187
ENSG00000151702	PH_hs_0023284
ENSG00000151702	PH_hs_0045724
ENSG00000151704	GE58870
ENSG00000151704	PH_hs_0000058
ENSG00000151715	GE80022
ENSG00000151715	PH_hs_0017230
ENSG00000151718	GE88300
ENSG00000151718	PH_hs_0041185
ENSG00000151718	PH_hs_0048619
ENSG00000151725	GE82886
ENSG00000151725	PH_hs_0028863
ENSG00000151726	GE57040
ENSG00000151726	PH_hs_0026672
ENSG00000151729	GE63049
ENSG00000151729	GE80987
ENSG00000151729	PH_hs_0000273
ENSG00000151743	PH_hs_0016566
ENSG00000151746	GE59534
ENSG00000151746	PH_hs_0033218
ENSG00000151748	GE61843
ENSG00000151748	PH_hs_0023289
ENSG00000151748	PH_hs_0040761
ENSG00000151773	PH_hs_0043111
ENSG00000151778	PH_hs_0032990
ENSG00000151779	GE54531
ENSG00000151779	PH_hs_0024958
ENSG00000151789	GE842021
ENSG00000151789	GE88368
ENSG00000151789	PH_hs_0005524
ENSG00000151790	GE61964
ENSG00000151790	PH_hs_0010828
ENSG00000151792	GE60028
ENSG00000151792	PH_hs_0004301
ENSG00000151792	PH_hs_0047524
ENSG00000151806	GE82624
ENSG00000151806	PH_hs_0022032
ENSG00000151806	PH_hs_0049337
ENSG00000151812	GE799839
ENSG00000151812	PH_hs_0002475
ENSG00000151834	GE61556
ENSG00000151834	PH_hs_0005075
ENSG00000151835	GE62306
ENSG00000151835	PH_hs_0009710
ENSG00000151835	PH_hs_0027821
ENSG00000151838	GE675507
ENSG00000151846	GE893884
ENSG00000151846	PH_hs_0030451
ENSG00000151849	GE82379
ENSG00000151849	PH_hs_0025316
ENSG00000151849	PH_hs_0048625
ENSG00000151876	GE79893
ENSG00000151876	PH_hs_0033408
ENSG00000151876	PH_hs_0044179
ENSG00000151881	GE56680
ENSG00000151881	PH_hs_0040183
ENSG00000151881	PH_hs_0047584
ENSG00000151882	GE62861
ENSG00000151882	GE812258
ENSG00000151882	PH_hs_0023859
ENSG00000151883	GE82879
ENSG00000151883	PH_hs_0023702
ENSG00000151892	GE54323
ENSG00000151892	GE55784
ENSG00000151892	PH_hs_0024462
ENSG00000151892	PH_hs_0025961
ENSG00000151893	GE591595
ENSG00000151893	GE87467
ENSG00000151893	PH_hs_0033192
ENSG00000151893	PH_hs_0047845
ENSG00000151914	GE61369
ENSG00000151914	GE674945
ENSG00000151914	GE81063
ENSG00000151914	GE854336
ENSG00000151914	GE87479
ENSG00000151914	PH_hs_0041091
ENSG00000151914	PH_hs_0045107
ENSG00000151914	PH_hs_0045108
ENSG00000151917	GE817216
ENSG00000151917	PH_hs_0022134
ENSG00000151917	PH_hs_0041015
ENSG00000151923	GE62282
ENSG00000151923	PH_hs_0023874
ENSG00000151929	GE81375
ENSG00000151929	PH_hs_0001425
ENSG00000151948	GE801473
ENSG00000151948	PH_hs_0001173
ENSG00000151952	PH_hs_0032326
ENSG00000151962	GE728391
ENSG00000151962	PH_hs_0007998
ENSG00000151967	GE58602
ENSG00000151967	PH_hs_0003907
ENSG00000151967	PH_hs_0045564
ENSG00000152022	PH_hs_0023992
ENSG00000152034	GE62908
ENSG00000152034	PH_hs_0016309
ENSG00000152042	GE604581
ENSG00000152042	PH_hs_0030662
ENSG00000152042	PH_hs_0033661
ENSG00000152042	PH_hs_0034169
ENSG00000152042	PH_hs_0039548
ENSG00000152042	PH_hs_0049556
ENSG00000152049	GE87122
ENSG00000152049	PH_hs_0016798
ENSG00000152049	PH_hs_0032767
ENSG00000152056	GE88097
ENSG00000152056	PH_hs_0024431
ENSG00000152061	GE61551
ENSG00000152061	PH_hs_0024307
ENSG00000152076	PH_hs_0027618
ENSG00000152078	GE552163
ENSG00000152078	PH_hs_0004798
ENSG00000152082	GE83050
ENSG00000152082	PH_hs_0017242
ENSG00000152086	GE54064
ENSG00000152086	GE543435
ENSG00000152092	GE53133
ENSG00000152092	GE893170
ENSG00000152092	PH_hs_0000683
ENSG00000152092	PH_hs_0044624
ENSG00000152093	GE83435
ENSG00000152093	PH_hs_0027502
ENSG00000152093	PH_hs_0044775
ENSG00000152102	GE87451
ENSG00000152102	PH_hs_0015330
ENSG00000152104	GE729198
ENSG00000152104	GE81504
ENSG00000152104	PH_hs_0026801
ENSG00000152117	PH_hs_0049740
ENSG00000152127	GE54519
ENSG00000152127	GE58288
ENSG00000152127	PH_hs_0000507
ENSG00000152127	PH_hs_0024581
ENSG00000152128	GE79472
ENSG00000152128	PH_hs_0018129
ENSG00000152133	GE700005
ENSG00000152133	PH_hs_0042470
ENSG00000152137	GE58582
ENSG00000152137	PH_hs_0029092
ENSG00000152147	GE87101
ENSG00000152147	PH_hs_0008480
ENSG00000152154	GE86277
ENSG00000152154	PH_hs_0003053
ENSG00000152192	GE62707
ENSG00000152192	PH_hs_0026344
ENSG00000152193	GE88317
ENSG00000152193	PH_hs_0025719
ENSG00000152207	GE87344
ENSG00000152207	PH_hs_0013381
ENSG00000152208	GE54095
ENSG00000152208	GE721556
ENSG00000152208	PH_hs_0013156
ENSG00000152213	GE85633
ENSG00000152213	PH_hs_0024872
ENSG00000152214	GE80411
ENSG00000152214	PH_hs_0003376
ENSG00000152217	GE600372
ENSG00000152217	GE82016
ENSG00000152217	PH_hs_0022986
ENSG00000152217	PH_hs_0046002
ENSG00000152219	GE558951
ENSG00000152219	PH_hs_0026116
ENSG00000152223	GE570055
ENSG00000152223	GE88779
ENSG00000152223	PH_hs_0043353
ENSG00000152229	GE62869
ENSG00000152229	PH_hs_0019583
ENSG00000152234	GE57089
ENSG00000152234	PH_hs_0045345
ENSG00000152240	GE87374
ENSG00000152240	PH_hs_0030243
ENSG00000152240	PH_hs_0035998
ENSG00000152242	GE87829
ENSG00000152242	PH_hs_0002812
ENSG00000152242	PH_hs_0043569
ENSG00000152253	GE82558
ENSG00000152253	PH_hs_0019754
ENSG00000152254	GE61342
ENSG00000152254	GE746357
ENSG00000152254	PH_hs_0014706
ENSG00000152254	PH_hs_0047594
ENSG00000152256	GE57774
ENSG00000152256	PH_hs_0033324
ENSG00000152266	GE532902
ENSG00000152266	PH_hs_0002931
ENSG00000152268	GE53470
ENSG00000152268	GE83492
ENSG00000152268	PH_hs_0000554
ENSG00000152270	GE60175
ENSG00000152270	GE60484
ENSG00000152270	PH_hs_0016568
ENSG00000152284	GE61401
ENSG00000152284	PH_hs_0023777
ENSG00000152291	GE81643
ENSG00000152291	GE86506
ENSG00000152291	PH_hs_0001402
ENSG00000152292	GE84742
ENSG00000152292	PH_hs_0012181
ENSG00000152315	GE80551
ENSG00000152315	PH_hs_0015590
ENSG00000152332	GE56665
ENSG00000152332	GE79977
ENSG00000152332	GE87329
ENSG00000152332	PH_hs_0007302
ENSG00000152348	GE580626
ENSG00000152348	PH_hs_0019535
ENSG00000152359	GE476780
ENSG00000152359	PH_hs_0020035
ENSG00000152377	GE54996
ENSG00000152377	PH_hs_0005127
ENSG00000152380	GE522752
ENSG00000152380	GE773383
ENSG00000152380	GE828530
ENSG00000152380	PH_hs_0032731
ENSG00000152382	PH_hs_0030231
ENSG00000152402	GE60421
ENSG00000152402	GE636649
ENSG00000152402	PH_hs_0010596
ENSG00000152404	GE79905
ENSG00000152404	PH_hs_0002146
ENSG00000152409	PH_hs_0024573
ENSG00000152409	PH_hs_0047844
ENSG00000152413	GE577741
ENSG00000152413	GE81372
ENSG00000152413	PH_hs_0022419
ENSG00000152413	PH_hs_0049048
ENSG00000152422	GE62459
ENSG00000152422	PH_hs_0009095
ENSG00000152430	GE83596
ENSG00000152430	PH_hs_0029313
ENSG00000152430	PH_hs_0048658
ENSG00000152433	PH_hs_0033552
ENSG00000152433	PH_hs_0043218
ENSG00000152443	GE614549
ENSG00000152443	GE84835
ENSG00000152443	GE884687
ENSG00000152443	PH_hs_0027207
ENSG00000152454	GE58381
ENSG00000152454	PH_hs_0032518
ENSG00000152455	GE61888
ENSG00000152455	PH_hs_0004827
ENSG00000152457	GE845362
ENSG00000152457	GE84998
ENSG00000152457	PH_hs_0024142
ENSG00000152457	PH_hs_0048781
ENSG00000152463	GE55971
ENSG00000152463	PH_hs_0002140
ENSG00000152464	GE59415
ENSG00000152464	PH_hs_0005190
ENSG00000152465	GE81442
ENSG00000152465	PH_hs_0022160
ENSG00000152467	GE528652
ENSG00000152467	PH_hs_0032884
ENSG00000152475	PH_hs_0012483
ENSG00000152484	GE80167
ENSG00000152484	PH_hs_0042471
ENSG00000152492	GE896692
ENSG00000152492	PH_hs_0003617
ENSG00000152492	PH_hs_0038778
ENSG00000152495	GE57160
ENSG00000152495	GE821105
ENSG00000152495	PH_hs_0025799
ENSG00000152503	GE62613
ENSG00000152503	PH_hs_0040413
ENSG00000152503	PH_hs_0044252
ENSG00000152503	PH_hs_0049290
ENSG00000152518	GE581293
ENSG00000152518	GE79160
ENSG00000152518	PH_hs_0027700
ENSG00000152518	PH_hs_0048518
ENSG00000152520	GE486906
ENSG00000152520	PH_hs_0011153
ENSG00000152527	GE507765
ENSG00000152527	GE768430
ENSG00000152527	PH_hs_0013475
ENSG00000152556	GE59024
ENSG00000152556	PH_hs_0004281
ENSG00000152558	GE578955
ENSG00000152558	GE785013
ENSG00000152558	GE83680
ENSG00000152558	PH_hs_0010307
ENSG00000152578	GE535280
ENSG00000152578	GE62715
ENSG00000152578	PH_hs_0022305
ENSG00000152578	PH_hs_0039840
ENSG00000152578	PH_hs_0048389
ENSG00000152578	PH_hs_0048872
ENSG00000152580	GE86899
ENSG00000152580	PH_hs_0018778
ENSG00000152580	PH_hs_0034452
ENSG00000152582	GE495790
ENSG00000152582	GE548273
ENSG00000152582	GE761297
ENSG00000152582	GE82972
ENSG00000152582	PH_hs_0024405
ENSG00000152582	PH_hs_0045109
ENSG00000152582	PH_hs_0047360
ENSG00000152583	GE81428
ENSG00000152583	PH_hs_0004328
ENSG00000152591	PH_hs_0026179
ENSG00000152592	GE80663
ENSG00000152595	GE63021
ENSG00000152595	PH_hs_0014603
ENSG00000152601	GE62596
ENSG00000152601	PH_hs_0002497
ENSG00000152601	PH_hs_0041130
ENSG00000152611	GE87899
ENSG00000152611	PH_hs_0003620
ENSG00000152620	GE515682
ENSG00000152620	GE86208
ENSG00000152620	PH_hs_0004681
ENSG00000152620	PH_hs_0049014
ENSG00000152642	GE566457
ENSG00000152642	GE57204
ENSG00000152642	PH_hs_0004724
ENSG00000152661	GE58210
ENSG00000152661	PH_hs_0028961
ENSG00000152669	GE59774
ENSG00000152669	PH_hs_0000382
ENSG00000152670	GE56719
ENSG00000152670	PH_hs_0023131
ENSG00000152670	PH_hs_0046053
ENSG00000152670	PH_hs_0046054
ENSG00000152672	GE516736
ENSG00000152672	PH_hs_0017181
ENSG00000152683	PH_hs_0022017
ENSG00000152684	GE58622
ENSG00000152684	PH_hs_0025010
ENSG00000152689	GE611363
ENSG00000152689	GE62258
ENSG00000152689	GE787177
ENSG00000152689	PH_hs_0002121
ENSG00000152700	GE528291
ENSG00000152700	GE79826
ENSG00000152700	PH_hs_0029595
ENSG00000152705	PH_hs_0007961
ENSG00000152726	GE53298
ENSG00000152726	PH_hs_0029930
ENSG00000152726	PH_hs_0032969
ENSG00000152726	PH_hs_0036821
ENSG00000152726	PH_hs_0038040
ENSG00000152726	PH_hs_0049501
ENSG00000152749	GE88737
ENSG00000152760	GE556516
ENSG00000152760	PH_hs_0024054
ENSG00000152763	GE82933
ENSG00000152763	PH_hs_0003441
ENSG00000152763	PH_hs_0044740
ENSG00000152766	GE572841
ENSG00000152766	PH_hs_0012389
ENSG00000152766	PH_hs_0032205
ENSG00000152767	GE81559
ENSG00000152767	GE88809
ENSG00000152767	GE88810
ENSG00000152767	PH_hs_0027982
ENSG00000152767	PH_hs_0032166
ENSG00000152767	PH_hs_0045110
ENSG00000152778	GE59099
ENSG00000152778	PH_hs_0023244
ENSG00000152779	GE87147
ENSG00000152779	PH_hs_0031816
ENSG00000152779	PH_hs_0048184
ENSG00000152782	GE88793
ENSG00000152782	PH_hs_0006351
ENSG00000152784	GE80059
ENSG00000152784	GE87303
ENSG00000152784	PH_hs_0024226
ENSG00000152784	PH_hs_0047732
ENSG00000152785	GE80466
ENSG00000152785	PH_hs_0006762
ENSG00000152785	PH_hs_0047756
ENSG00000152795	GE61322
ENSG00000152795	PH_hs_0018031
ENSG00000152804	GE57649
ENSG00000152804	PH_hs_0006542
ENSG00000152818	GE59953
ENSG00000152818	GE86346
ENSG00000152818	PH_hs_0023236
ENSG00000152818	PH_hs_0047976
ENSG00000152822	GE79002
ENSG00000152822	PH_hs_0002770
ENSG00000152894	GE81202
ENSG00000152894	PH_hs_0023965
ENSG00000152904	GE53510
ENSG00000152904	PH_hs_0003638
ENSG00000152904	PH_hs_0048507
ENSG00000152910	GE905931
ENSG00000152910	PH_hs_0009472
ENSG00000152926	GE79963
ENSG00000152926	GE82839
ENSG00000152926	PH_hs_0028629
ENSG00000152926	PH_hs_0045656
ENSG00000152931	GE54937
ENSG00000152931	PH_hs_0024912
ENSG00000152931	PH_hs_0044970
ENSG00000152932	GE476683
ENSG00000152932	GE555875
ENSG00000152932	GE898522
ENSG00000152932	PH_hs_0010874
ENSG00000152936	GE527682
ENSG00000152936	PH_hs_0017668
ENSG00000152936	PH_hs_0044374
ENSG00000152939	GE770435
ENSG00000152939	PH_hs_0024532
ENSG00000152939	PH_hs_0045111
ENSG00000152942	GE54701
ENSG00000152942	PH_hs_0001493
ENSG00000152944	GE61821
ENSG00000152944	PH_hs_0014800
ENSG00000152952	GE59500
ENSG00000152952	PH_hs_0003071
ENSG00000152953	GE528548
ENSG00000152953	GE55298
ENSG00000152953	PH_hs_0003743
ENSG00000152954	GE88747
ENSG00000152954	PH_hs_0022140
ENSG00000152954	PH_hs_0043154
ENSG00000152969	GE79530
ENSG00000152969	PH_hs_0005649
ENSG00000152977	GE530932
ENSG00000152977	GE577453
ENSG00000152977	PH_hs_0003068
ENSG00000152977	PH_hs_0008698
ENSG00000152990	GE546462
ENSG00000152990	GE79886
ENSG00000152990	PH_hs_0017317
ENSG00000152990	PH_hs_0043080
ENSG00000153002	GE81081
ENSG00000153002	PH_hs_0025564
ENSG00000153006	GE833045
ENSG00000153006	GE87474
ENSG00000153006	PH_hs_0025680
ENSG00000153006	PH_hs_0048835
ENSG00000153012	GE55823
ENSG00000153012	PH_hs_0001188
ENSG00000153012	PH_hs_0047700
ENSG00000153015	GE81570
ENSG00000153015	PH_hs_0002070
ENSG00000153015	PH_hs_0040804
ENSG00000153029	GE54245
ENSG00000153029	PH_hs_0005661
ENSG00000153037	GE514819
ENSG00000153037	GE57231
ENSG00000153037	GE59706
ENSG00000153037	PH_hs_0034856
ENSG00000153037	PH_hs_0035321
ENSG00000153037	PH_hs_0049612
ENSG00000153044	GE88762
ENSG00000153044	PH_hs_0027976
ENSG00000153046	GE56264
ENSG00000153046	GE79141
ENSG00000153046	PH_hs_0001485
ENSG00000153048	GE58577
ENSG00000153048	GE88825
ENSG00000153048	PH_hs_0023978
ENSG00000153060	GE497482
ENSG00000153060	PH_hs_0008444
ENSG00000153064	GE88013
ENSG00000153064	PH_hs_0011427
ENSG00000153066	GE82047
ENSG00000153066	PH_hs_0023744
ENSG00000153066	PH_hs_0040018
ENSG00000153071	GE524329
ENSG00000153071	GE59240
ENSG00000153071	PH_hs_0027712
ENSG00000153071	PH_hs_0044765
ENSG00000153086	GE527997
ENSG00000153086	PH_hs_0006267
ENSG00000153093	GE527237
ENSG00000153093	GE82343
ENSG00000153093	PH_hs_0014126
ENSG00000153093	PH_hs_0037433
ENSG00000153094	GE554709
ENSG00000153094	GE87423
ENSG00000153094	GE890567
ENSG00000153094	PH_hs_0022197
ENSG00000153094	PH_hs_0044718
ENSG00000153094	PH_hs_0045112
ENSG00000153107	GE55720
ENSG00000153107	PH_hs_0041192
ENSG00000153113	GE81065
ENSG00000153113	GE810825
ENSG00000153113	PH_hs_0025820
ENSG00000153130	GE62248
ENSG00000153130	PH_hs_0014796
ENSG00000153132	GE57356
ENSG00000153132	PH_hs_0004860
ENSG00000153140	GE60297
ENSG00000153140	PH_hs_0022407
ENSG00000153147	GE578024
ENSG00000153147	GE79039
ENSG00000153147	PH_hs_0022544
ENSG00000153147	PH_hs_0036972
ENSG00000153157	GE746802
ENSG00000153157	PH_hs_0029045
ENSG00000153162	PH_hs_0014779
ENSG00000153165	GE80234
ENSG00000153165	PH_hs_0035295
ENSG00000153179	GE510772
ENSG00000153179	GE86389
ENSG00000153179	PH_hs_0016715
ENSG00000153187	GE54612
ENSG00000153187	PH_hs_0027918
ENSG00000153187	PH_hs_0031959
ENSG00000153201	GE61553
ENSG00000153201	GE80234
ENSG00000153201	PH_hs_0011701
ENSG00000153207	GE56349
ENSG00000153207	PH_hs_0044462
ENSG00000153208	GE81624
ENSG00000153208	PH_hs_0015723
ENSG00000153214	GE536694
ENSG00000153214	GE87654
ENSG00000153214	PH_hs_0002054
ENSG00000153233	GE57287
ENSG00000153233	PH_hs_0011681
ENSG00000153234	GE590498
ENSG00000153234	GE79306
ENSG00000153234	PH_hs_0004696
ENSG00000153237	GE513007
ENSG00000153237	PH_hs_0026556
ENSG00000153246	GE62777
ENSG00000153246	GE81745
ENSG00000153246	GE867690
ENSG00000153246	PH_hs_0028359
ENSG00000153246	PH_hs_0044557
ENSG00000153250	GE80504
ENSG00000153250	GE85136
ENSG00000153250	GE87378
ENSG00000153250	GE87379
ENSG00000153250	PH_hs_0043818
ENSG00000153253	GE537773
ENSG00000153253	PH_hs_0015476
ENSG00000153266	GE82272
ENSG00000153266	PH_hs_0012947
ENSG00000153283	GE81564
ENSG00000153283	PH_hs_0008381
ENSG00000153291	GE54817
ENSG00000153291	PH_hs_0031176
ENSG00000153292	GE83060
ENSG00000153292	GE87223
ENSG00000153292	PH_hs_0035754
ENSG00000153292	PH_hs_0044119
ENSG00000153294	GE490162
ENSG00000153294	PH_hs_0022672
ENSG00000153294	PH_hs_0047735
ENSG00000153303	GE520359
ENSG00000153303	GE526537
ENSG00000153303	PH_hs_0013687
ENSG00000153310	GE56008
ENSG00000153310	PH_hs_0024122
ENSG00000153310	PH_hs_0035413
ENSG00000153310	PH_hs_0043219
ENSG00000153317	GE53850
ENSG00000153317	GE82388
ENSG00000153317	PH_hs_0024401
ENSG00000153317	PH_hs_0036086
ENSG00000153339	GE81978
ENSG00000153339	PH_hs_0031188
ENSG00000153339	PH_hs_0047714
ENSG00000153347	PH_hs_0023379
ENSG00000153363	GE83487
ENSG00000153363	PH_hs_0007965
ENSG00000153363	PH_hs_0035580
ENSG00000153363	PH_hs_0042018
ENSG00000153391	GE85391
ENSG00000153391	PH_hs_0043819
ENSG00000153395	GE54472
ENSG00000153395	GE832660
ENSG00000153395	PH_hs_0010652
ENSG00000153404	GE519842
ENSG00000153404	GE537211
ENSG00000153404	GE695661
ENSG00000153404	GE865669
ENSG00000153404	PH_hs_0007352
ENSG00000153404	PH_hs_0026319
ENSG00000153404	PH_hs_0032560
ENSG00000153404	PH_hs_0036078
ENSG00000153406	GE62976
ENSG00000153406	PH_hs_0015019
ENSG00000153406	PH_hs_0035758
