GeneID	Symbol
284260	LOC284260
284263	LOC284263
5753	PTK6
132141	IQCF1
5756	TWF1
5754	PTK7
100131355	LOC100131355
100131354	LOC100131354
285525	YIPF7
9315	C5orf13
23660	ZKSCAN5
1230	CCR1
1233	CCR4
206426	MGC26597
253982	ASPHD1
84966	IGSF21
84967	LSM10
84964	ALKBH6
84962	JUB
653423	SPAG11A
84960	KIAA1984
84961	FBXL20
84968	PNMA6A
84969	TOX2
9310	ZNF235
56154	TEX15
162427	FAM134C
400077	NCRNA00173
400073	C12orf76
54478	FAM64A
1610	DAO
54475	NLE1
54474	KRT20
54477	PLEKHA5
54476	RNF216
54471	SMCR7L
54470	ARMCX6
54472	TOLLIP
1611	DAP
10488	CREB3
10489	LRRC41
10480	EIF3M
10481	HOXB13
10482	NXF1
10483	SEC23B
10484	SEC23A
10485	C1orf61
10486	CAP2
10487	CAP1
890	CCNA2
891	CCNB1
892	CCNC
894	CCND2
896	CCND3
898	CCNE1
899	CCNF
100170765	C19orf69
122402	TDRD9
282991	BLOC1S2
282992	LOC282992
282996	RBM20
282997	LOC282997
1788	DNMT3A
1789	DNMT3B
1780	DYNC1I1
1781	DYNC1I2
1783	DYNC1LI2
1785	DNM2
1786	DNMT1
1787	TRDMT1
161424	C14orf21
163486	DENND1B
283489	ZNF828
283481	LOC283481
283480	LOC283480
283483	LOC283483
283482	LOC283482
283485	LOC283485
283484	LOC283484
283487	C13orf29
283486	LOC283486
388753	C1orf31
8462	KLF11
388759	C1orf229
1473	CST5
285676	ZNF454
285671	RNF180
285672	SFRS12IP1
148808	MFSD4
285679	LOC285679
283731	LOC283731
284106	CISD3
283737	LOC283737
284100	LOC284100
283738	LOC283738
9851	KIAA0753
9852	EPM2AIP1
257177	C1orf192
9854	C2CD2L
9855	FARP2
9856	KIAA0319
9857	CEP350
9858	KIAA0649
9859	CEP170
162998	OR7D2
162993	ZNF846
151009	LOC151009
89886	SLAMF9
89887	ZNF628
89884	LHX4
89885	FATE1
89882	TPD52L3
89883	OR6W1P
1258	CNGB1
1259	CNGA1
127124	ATP6V1G3
114299	PALM2
767811	H2BFXP
114294	LACTB
55432	YOD1
55437	STRADB
55435	C4orf16
92906	HNRPLL
56169	GSDMC
56165	TDRD1
56164	STK31
56160	NDNL2
56163	RNF17
989	SEPT7
93058	COQ10A
148113	CILP2
118672	PSTK
220729	LOC220729
118670	FAM24A
51228	GLTP
51222	ZNF219
51227	PIGP
51226	COPZ2
51225	ABI3
253461	ZBTB38
50514	DEC1
100132181	LOC100132181
340146	SLC35D3
50512	PODXL2
59284	CACNG7
64418	TMEM168
64419	MTMR14
64417	C5orf28
64410	KLHL25
64411	ARAP3
64412	GZF1
100132455	LOC100132455
389936	LOC389936
389932	tAKR
2648	KAT2A
2649	NR6A1
2641	GCG
2642	GCGR
2643	GCH1
2644	GCHFR
2645	GCK
2646	GCKR
2647	BLOC1S1
221927	C7orf27
9076	CLDN1
9077	DIRAS3
9074	CLDN6
9075	CLDN2
9073	CLDN8
9070	ASH2L
9071	CLDN10
113829	SLC35A4
113828	FAM83F
9079	LDB2
4329	ALDH6A1
442075	LOC442075
4321	MMP12
4320	MMP11
4323	MMP14
4322	MMP13
4325	MMP16
4324	MMP15
4327	MMP19
4326	MMP17
3140	MR1
3141	HLCS
3142	HLX
3145	HMBS
3146	HMGB1
3148	HMGB2
3149	HMGB3
23201	FAM168A
642776	LOC642776
23099	ZBTB43
23098	SARM1
23091	ZC3H13
23090	ZNF423
23093	TTLL5
100129492	LOC100129492
23095	KIF1B
23094	SIPA1L3
147657	ZNF480
23096	IQSEC2
374470	C12orf42
25879	WDSOF1
25878	MXRA5
25871	C3orf17
25870	SUMF2
25873	RPL36
25875	LETMD1
25874	BRP44
643036	UNQ9368
25876	SPEF1
23327	NEDD4L
23326	USP22
23325	KIAA1033
23324	MAN2B2
23322	RPGRIP1L
23321	TRIM2
136263	C7orf45
23329	TBC1D30
23328	SASH1
441528	LOC441528
100129726	LOC100129726
441525	SPANXN4
100129722	LOC100129722
441520	CT45A4
441521	CT45A5
402644	tcag7.873
92595	ZNF764
92597	MOBKL1A
92591	ASB16
286753	TUSC5
286756	SCAMPER
55370	PPP4R1L
55379	LRRC59
6613	SUMO2
6612	SUMO3
6611	SMS
116135	LRRC3B
6617	SNAPC1
6616	SNAP25
6615	SNAI1
6614	SIGLEC1
6619	SNAPC3
6618	SNAPC2
653275	CFC1B
50632	CALY
50636	ANO7
391123	VSIG8
140689	CBLN4
140688	C20orf112
140687	GCNT7
391126	RPL26P12
140685	ZBTB46
140683	C20orf70
140680	C20orf96
645864	MAGEB17
22865	SLITRK3
90655	TGIF2LY
23209	MLC1
440699	LRRC52
440695	ETV3L
162137	MGC34800
642073	LOC642073
642076	LOC642076
391769	LOC391769
391764	LOC391764
4668	NAGA
4669	NAGLU
4664	NAB1
4665	NAB2
4666	NACA
646513	UNQ1945
440345	LOC440345
4661	MYT1
440346	LOC440346
5173	PDYN
5172	SLC26A4
5170	PDPK1
5176	SERPINF1
5175	PECAM1
5174	PDZK1
5179	PENK
5178	PEG3
133	ADM
132	ADK
131	ADH7
130	ADH6
136	ADORA2B
135	ADORA2A
134	ADORA1
128312	HIST3H2BB
125144	C17orf45
246184	CDC26
246182	AFARP1
246181	AKR7L
643853	TMPPE
643854	hCG_2030429
89781	HPS4
5598	MAPK7
202915	TMEM184A
84449	ZNF333
84448	ABLIM2
84441	MAML2
84440	RAB11FIP4
84443	FRMPD3
84445	LZTS2
84444	DOT1L
84447	SYVN1
84446	BRSK1
390142	OR5D13
88	ACTN2
89	ACTN3
123591	C15orf27
390144	OR5D16
81	ACTN4
86	ACTL6A
87	ACTN1
388512	CLEC17A
5272	SERPINB9
100130502	LOC100130502
283131	NCRNA00084
283130	SLC25A45
283135	C11orf72
8208	CHAF1B
8209	C21orf33
8204	NRIP1
8202	NCOA3
8200	GDF5
7625	ZNF74
7627	ZNF75A
7626	ZNF75D
7621	ZNF70
7620	ZNF69
7629	ZNF76
100130729	LOC100130729
158056	MAMDC4
158055	C9orf163
399967	PATE2
96597	TBC1D27
65125	WNK1
65124	ANKRD57
65123	INTS3
150221	RIMBP3C
65121	PRAMEF1
150223	YDJC
120103	SLC36A4
64651	CSRNP1
100132618	LOC100132618
401265	KLHL31
401264	FLJ37798
401261	FLJ38717
401260	FLJ41649
401262	CRIP3
162387	MFSD6L
9270	ITGB1BP1
9271	PIWIL1
90338	ZNF160
9274	BCL7C
10728	PTGES3
9276	COPB2
9277	WDR46
10725	NFAT5
10724	MGEA5
10726	NUDC
10721	POLQ
10720	UGT2B11
10723	SLC12A7
152485	ZNF827
54848	FLJ20184
54849	DEF8
54840	APTX
54841	BIVM
54842	MFSD6
54843	SYTL2
54845	ESRP1
54847	SIDT1
64386	MMP25
64388	GREM2
157506	RDH10
157503	LOC157503
162655	ZNF519
2938	GSTA1
2939	GSTA2
2936	GSR
2937	GSS
2934	GSN
2935	GSPT1
2932	GSK3B
2931	GSK3A
64754	SMYD3
112970	KTI12
146059	CDAN1
158880	USP51
28785	IGLV4-60
28786	IGLV4-3
143153	FLJ31958
29785	CYP2S1
29781	NCAPH2
29780	PARVB
29789	OLA1
23521	RPL13A
23520	ANP32C
23523	CABIN1
23522	MYST4
23524	SRRM2
23527	ACAP2
23526	HMHA1
23529	CLCF1
23528	ZNF281
51528	C14orf100
51529	ANAPC11
169044	COL22A1
51520	LARS
51522	TMEM14C
51523	CXXC5
51524	TMEM138
80021	TMEM62
51526	C20orf111
51527	C14orf129
85012	TCEAL3
27251	HR44
100128035	UNQ5840
728194	RSPH10B2
728192	LOC728192
388650	FAM69A
728190	LOC728190
647859	LOC647859
729245	LOC729245
729246	LOC729246
729240	LOC729240
8567	MADD
8566	PDXK
8565	YARS
8564	KMO
8563	THOC5
283673	TMEM84
27189	IL17C
8560	DEGS1
27185	DISC1
51181	DCXR
27183	VPS4A
8569	MKNK1
8568	RRP1
221357	GSTA5
51388	NIP7
55608	ANKRD10
55605	KIF21A
55604	LRRC16A
55607	PPP1R9A
220081	FLJ32682
51380	CSAD
55600	ITLN1
55603	FAM46A
55602	CDKN2AIP
389015	SLC9A4
374907	B3GNT8
374900	ZNF568
221687	RNF182
26584	DUX1
26585	GREM1
26586	CKAP2
26589	MRPL46
196403	DTX3
65244	SPATS2
65243	ZNF643
150142	C21orf121
65249	ZSWIM4
3760	KCNJ3
3761	KCNJ4
3762	KCNJ5
3763	KCNJ6
3764	KCNJ8
3765	KCNJ9
3766	KCNJ10
3767	KCNJ11
3768	KCNJ12
3769	KCNJ13
23446	SLC44A1
79740	ZBBX
57609	DIP2B
57608	KIAA1462
57602	USP36
57600	FNIP2
57606	SLAIN2
57605	PITPNM2
57604	C8orf79
53831	GPR84
53832	IL20RA
53833	IL20RB
53834	FGFRL1
53836	GPR87
146336	LOC146336
53838	C11orf24
374875	HSD11B1L
347902	AMIGO2
387115	C6orf202
387119	C6orf204
6833	ABCC8
6832	SUPV3L1
6830	SUPT6H
6837	MED22
6836	SURF4
6835	SURF2
6834	SURF1
6839	SUV39H1
6838	SURF6
647024	C6orf132
643911	hCG_1815491
376412	RNF126P1
100128993	LOC100128993
116832	RPL39L
79748	LMAN1L
146802	SLC47A2
375260	WASH2P
339468	LOC339468
144402	CPNE8
144404	TMEM120B
144406	WDR66
338596	ST8SIA6
338599	DUPD1
7923	HSD17B8
375190	LOC375190
10648	SCGB1D1
375196	LOC375196
440955	TMEM89
440956	IQCF6
440957	LOC440957
100129028	RPLP1P4
100129029	LOC100129029
440952	FLJ33065
100129026	LOC100129026
9139	CBFA2T2
100129022	LOC100129022
9138	ARHGEF1
100128374	LOC100128374
100128372	LOC100128372
642797	FLJ45278
50937	CDON
91272	BOD1
145757	LOC145757
338339	CLEC4D
727897	MUC5B
727895	LOC727895
642131	LOC642131
128872	HMGB3L1
128876	FAM83C
392376	OR13C2
6794	STK11
6795	AURKC
6792	CDKL5
6793	STK10
6790	AURKA
286097	EFHA2
6799	SULT1A2
402055	SRRD
378805	FLJ43663
378807	CATSPER4
255101	CCDC108
255104	TMCO4
133690	CAPSL
391132	LOC391132
653282	CT47A7
50649	ARHGEF4
98	ACYP2
91	ACVR1B
90	ACVR1
93	ACVR2B
92	ACVR2A
95	ACY1
94	ACVRL1
97	ACYP1
280655	C14orf19
280657	SSX6
280659	SSX8
280658	SSX7
390266	OR10D4P
390264	OR10G4
390265	OR10G7
284798	LOC284798
390260	OR6X1
390261	OR6M1
379034	FLJ10489
133522	PPARGC1B
137868	SGCZ
3439	IFNA1
84779	ARD1B
7188	TRAF5
7189	TRAF6
7180	CRISP2
7181	NR2C1
7182	NR2C2
7184	HSP90B1
7185	TRAF1
7186	TRAF2
7187	TRAF3
3434	IFIT1
8019	BRD3
8013	NR4A3
283303	C11orf36
7456	WIPF1
7454	WAS
7455	ZAN
7453	WARS
7450	VWF
100128405	LOC100128405
2035	EPB41
7458	EIF4H
2034	EPAS1
4848	CNOT2
150383	C22orf40
150381	LOC150381
65083	NOL6
65084	TMEM135
150384	CN5H6.4
10884	MRPS30
10885	WDR3
10886	NPFFR2
10887	PROKR1
10880	ACTL7B
10881	ACTL7A
158158	RASEF
10888	GPR83
154865	IQUB
266675	BEST4
4842	NOS1
266671	PR47
81537	SGPP1
4843	NOS2
2312	FLG
2313	FLI1
257240	KLHL34
2309	FOXO3
2308	FOXO1
729830	FAM160A1
2301	FOXE3
2300	FOXL1
81501	TM7SF4
2302	FOXJ1
2305	FOXM1
2304	FOXE1
2307	FOXS1
2306	FOXD2
11281	POU6F2
11280	SCN11A
11283	CYP4F8
11282	MGAT4B
11285	B4GALT7
11284	PNKP
729837	TBC1D3H
161829	EXD1
161823	ADAL
56829	ZC3HAV1
414061	DNAJB3
414060	TBC1D3C
414062	CCL3L3
116337	PANX3
63908	NAPB
63906	GPATCH3
63905	MANBAL
63904	DUSP21
121952	LOC121952
63901	FAM111A
649305	LOC649305
153129	SLC38A9
100132800	LOC100132800
283887	LOC283887
283888	LOC283888
90102	PHLDB2
10578	GNLY
10579	TACC2
10574	CCT7
10575	CCT4
10576	CCT2
10577	NPC2
10570	DPYSL4
10572	SIVA1
10573	MRPL28
8848	TSC22D1
8840	WISP1
8841	HDAC3
8842	PROM1
8843	NIACR2
8844	KSR1
8846	ALKBH1
8847	DLEU2
115019	SLC26A9
26818	SNORD33
26819	SNORD32A
26816	SNORD35A
26817	SNORD34
26814	SNORD36B
26815	SNORD36A
26812	SNORD37
26813	SNORD36C
26810	SNORD41
26811	SNORD55
160065	PATE1
149465	WDR65
149466	C1orf210
149461	CLDN19
149469	C1orf84
100129223	LOC100129223
158960	LOC158960
100128175	LOC100128175
100128176	LOC100128176
100128178	LOC100128178
728012	LOC728012
728013	CBWD7
728011	LOC728011
690	BTF3L1
1545	CYP1B1
696	BTN1A1
1543	CYP1A1
1540	CYLD
695	BTK
699	BUB1
58530	LY6G6D
58531	PRM3
1548	CYP2A6
58533	SNX6
100129597	LOC100129597
100129592	LOC100129592
79709	GLT25D1
79706	PRKRIP1
79707	NOL9
79705	LRRK1
79703	C11orf80
79701	C17orf101
55102	ATG2B
55103	RALGPS2
55100	WDR70
55101	ATP5SL
55106	SLFN12
55107	ANO1
55105	GPATCH2
55108	BSDC1
55109	AGGF1
221527	ZBTB12
253152	EPHX4
115908	CTHRC1
9965	FGF19
9966	TNFSF15
389199	LOC389199
9960	USP3
9961	MVP
9962	SLC23A2
9963	SLC23A1
9968	MED12
389197	C4orf50
55818	KDM3A
55819	RNF130
55814	BDP1
55815	TSNAXIP1
55816	DOK5
55810	FOXJ2
55811	ADCY10
55812	SPATA7
55813	UTP6
57418	WDR18
57419	SLC24A3
57412	AS3MT
57410	SCYL1
57414	RHBDD2
57415	C3orf14
84108	PCGF6
84109	QRFPR
3689	ITGB2
645369	TTMA
3683	ITGAL
3682	ITGAE
3681	ITGAD
84103	C4orf17
3687	ITGAX
645367	GGT8P
3685	ITGAV
84107	ZIC4
26049	FAM169A
26048	ZNF500
64928	MRPL14
64924	SLC30A5
64925	CCDC71
64926	RASAL3
64927	TTC23
26045	LRRTM2
64921	CASD1
64922	LRRC19
26046	RNF160
345778	MTX3
317705	VN1R5
317701	VN1R2
317702	VN1R3
317703	VN1R4
3535	IGL@
373863	DND1
373861	HILS1
138065	RNF183
387707	CC2D2B
387700	SLC16A12
285827	LOC285827
100129969	LOC100129969
474338	SUMO1P3
100129961	LOC100129961
83452	RAB33B
83451	ABHD11
83450	LRRC48
100131606	LOC100131606
100131601	LOC100131601
347734	SLC35B2
100033454	SNORD115-16
347736	TXNDC6
100033456	SNORD115-18
100033451	SNORD115-14
100033450	SNORD115-13
347732	CATSPER3
347733	TUBB2B
100033458	SNORD115-19
727751	LOC727751
729809	DNM1P34
643866	CBLN3
401039	FLJ43879
401036	ASB18
344558	SH3RF3
375010	LOC375010
127829	ARL8A
103910	MYL12B
374768	SPEM1
442361	OR2A2
4298	MLLT1
4295	MLN
4294	MAP3K10
4297	MLL
4296	MAP3K11
4291	MLF1
4293	MAP3K9
4292	MLH1
201158	FAM18B2
4741	NEFM
4747	NEFL
4745	NELL1
4744	NEFH
8682	PEA15
8683	SFRS9
494558	LOC494558
135152	B3GAT2
283899	INO80E
494551	WEE2
80162	ATHL1
10826	C5orf4
80161	NCRNA00105
80167	C4orf29
80164	FLJ22184
80168	MOGAT2
80169	C17orf68
56260	C8orf44
6187	RPS2
6185	RPN2
6184	RPN1
6183	MRPS12
6182	MRPL12
6181	RPLP2
6189	RPS3A
6188	RPS3
100134174	LOC100134174
651198	LOC651198
10379	IRF9
10376	TUBA1B
10370	CITED2
10371	SEMA3A
100190949	C5orf52
163778	SPRR4
122953	JDP2
6238	RRBP1
6235	RPS29
6234	RPS28
6237	RRAS
6236	RRAD
6231	RPS26
6230	RPS25
6233	RPS27A
6232	RPS27
10565	ARFGEF1
57139	RGL3
285362	SUMF1
285367	RPUSD3
285368	PRRT3
122481	AK7
819	CAMLG
810	CALML3
811	CALR
813	CALU
814	CAMK4
815	CAMK2A
816	CAMK2B
817	CAMK2D
257468	MEIS3P2
100130212	LOC100130212
80834	TAS1R2
80835	TAS1R1
80830	APOL6
728255	KRTAP1-4
80832	APOL4
80833	APOL3
5267	SERPINA4
5266	PI3
5265	SERPINA1
5264	PHYH
5261	PHKG2
5260	PHKG1
5269	SERPINB6
5268	SERPINB5
138307	LCN8
100127910	LOC100127910
388284	C16orf86
388282	LOC388282
388289	C16orf47
11137	PWP1
11136	SLC7A9
11135	CDC42EP1
11133	KPTN
11132	CAPN10
11131	CAPN11
11130	ZWINT
11138	TBC1D8
283401	FLJ33996
283403	LOC283403
283404	LOC283404
8738	CRADD
8739	HRK
8736	MYOM1
8737	RIPK1
8735	MYH13
8732	RNGTT
8733	GPAA1
8731	RNMT
388135	C15orf59
50865	HEBP1
50862	RNF141
50863	NTM
50861	STMN3
284185	C17orf55
284184	C17orf89
284187	DKFZp761P0212
284186	TMEM105
148198	ZNF98
283027	LOC283027
729611	RPL29P30
729616	LOC729616
729614	hCG_2008140
729619	LOC729619
8352	HIST1H3C
8192	CLPP
8193	DPF1
8190	MIA
8353	HIST1H3E
8195	MKKS
497048	KU-MEL-3
497049	FLJ25758
389421	LIN28B
376132	LRRC10
51806	CALML5
51805	COQ3
51804	SIX4
51802	ACCN5
153577	LOC153577
51809	GALNT7
51808	PHAX
7675	ZNF121
128372	OR6N1
341676	NEK5
64499	TPSB2
386672	KRTAP10-4
2538	G6PC
386671	FLJ44715
386676	KRTAP10-9
386677	KRTAP10-1
386674	KRTAP10-6
386675	KRTAP10-7
2532	DARC
2533	FYB
2530	FUT8
2531	KDSR
2537	IFI6
2534	FYN
2535	FZD2
22838	RNF44
22839	DLGAP4
22832	KIAA1009
22833	KIAA0894
22834	ZNF652
22835	ZFP30
22836	RHOBTB3
22837	COBLL1
94115	CGB8
9560	CCL4L1
9562	MINPP1
9563	H6PD
9564	BCAR1
9567	GTPBP1
933	CD22
9569	GTF2IRD1
931	MS4A1
930	CD19
127059	OR2M5
1829	DSG2
254100	LOC254100
341116	MS4A10
254102	EHBP1L1
152641	C4orf38
125919	ZNF543
157693	FAM87A
729800	LOC729800
157695	C8orf42
157697	ERICH1
1823	DSC1
100134239	LOC100134239
1822	ATN1
100134231	LOC100134231
9380	GRHPR
9381	OTOF
9382	COG1
9383	TSIX
644753	LOC644753
9388	LIPG
9389	SLC22A14
644756	LOC644756
728939	PDZK1P1
728936	NBPF16
728932	GPR89C
100129410	LOC100129410
648998	LOC648998
26993	AKAP8L
26996	GPR160
26995	TRUB2
26994	RNF11
26999	CYFIP2
26998	FETUB
147525	C18orf18
79571	GCC1
79570	NKAIN1
79573	TTC13
79572	ATP13A3
79575	ABHD8
79574	EPS8L3
79577	CDC73
79576	NKAP
2882	GPX7
2880	GPX5
2886	GRB7
2887	GRB10
2885	GRB2
2888	GRB14
2889	RAPGEF1
26664	OR7C1
23011	RAB21
23013	SPEN
23012	STK38L
23015	GOLGA8A
23014	FBXO21
23017	FAIM2
23016	EXOSC7
23019	CNOT1
375567	VWC2
221191	KLKBL4
642340	LOC642340
642345	hCG_1795283
642346	LOC642346
145389	SLC38A6
100129581	LOC100129581
51499	TRIAP1
51495	PTPLAD1
51496	CTDSPL2
51497	TH1L
51490	C9orf114
51491	NOP16
51493	C22orf28
56648	EIF5A2
56649	TMPRSS4
56647	BCCIP
685	BTC
79714	CCDC51
687	KLF9
140606	SELM
79716	NPEPL1
91461	SGK493
140609	NEK7
1576	CYP3A4
51148	CERCAM
51149	C5orf45
683	BST1
51142	CHCHD2
51143	DYNC1LI1
51141	INSIG2
51146	A4GNT
51147	ING4
51144	HSD17B12
51145	LOC51145
445341	TNAP
85460	ZNF518B
85461	TANC1
85462	FHDC1
85463	ZC3H12C
85464	SSH2
85465	SELI
166655	TRIM60
4888	NPY6R
4889	NPY5R
390414	LOC390414
4880	NPPC
4881	NPR1
4882	NPR2
4883	NPR3
4884	NPTX1
4885	NPTX2
4886	NPY1R
4887	NPY2R
113277	TMEM106A
337880	KRTAP11-1
337882	KRTAP19-1
113278	C20orf54
338963	LOC338963
100130054	LOC100130054
3475	IFRD1
3476	IGBP1
3479	IGF1
84733	CBX2
84735	CNDP1
84734	FAM167B
403315	FAM92A3
403314	APOBEC4
403313	PPAPDC2
403312	MGC39545
400958	LOC400958
100129884	LOC100129884
100129885	SCXA
400952	UNQ6975
552889	LOC552889
400954	EML6
400955	FLJ30838
100129888	LOC100129888
137362	GOT1L1
100131043	LOC100131043
100125288	GLP-1
284349	ZNF283
284348	LYPD5
284340	CXCL17
284346	ZNF575
170392	OIT3
170393	C10orf91
5828	PXMP3
170394	PWWP2B
100131014	LOC100131014
100131015	LOC100131015
5654	HTRA1
5655	KLK10
5652	PRSS8
5653	KLK6
5650	KLK7
5651	PRSS7
647190	RPS16P5
375607	C7orf52
6419	SETMAR
6418	SET
6415	SEPW1
6414	SEPP1
6416	MAP2K4
100128868	LOC100128868
100128862	LOC100128862
113000	RPUSD1
200909	HTR3D
653545	LOC653545
653544	LOC653544
653543	LOC653543
338428	SNORD109A
338429	SNORD109B
216	ALDH1A1
217	ALDH2
214	ALCAM
215	ABCD1
212	ALAS2
286256	LCN12
210	ALAD
211	ALAS1
218	ALDH3A1
219	ALDH1B1
642620	hCG_1999814
642629	FAM75A4
554313	HIST2H4B
90441	ZNF622
135458	HUS1B
200014	CC2D1B
387837	CLEC12B
387836	CLEC2A
200010	SLC5A9
152404	IGSF11
152405	C3orf30
128989	C22orf25
285281	LOC285281
285282	RABL3
285286	LOC285286
124512	C17orf95
100134038	LOC100134038
654320	SNORA8
654321	SNORA75
654322	SNORA13
390756	OR3A4
54221	SNTG2
129293	LOC129293
285135	FSIP2
284661	LOC284661
284669	LOC284669
632	BGLAP
634	CEACAM1
636	BICD1
151325	MYADML
637	BID
126119	JOSD2
1111	CHEK1
23136	EPB41L3
1113	CHGA
1112	FOXN3
1114	CHGB
1117	CHI3L2
1116	CHI3L1
1119	CHKA
1118	CHIT1
100131971	RPS26P54
129831	RBM45
728773	PABPCP2
728772	FLJ77644
728777	LOC728777
728774	RPS15AP25
26502	NARF
26503	SLC17A5
26504	CNNM4
26505	CNNM3
26507	CNNM1
220002	CYBASC3
51305	KCNK9
165679	C3orf57
220001	VWCE
51300	C3orf1
51301	GCNT4
220004	C11orf66
51303	FKBP11
51308	REEP2
51309	ARMCX1
148014	TTC9B
729799	LOC729799
116828	CG030
116829	CG012
222537	HS3ST5
729420	FLJ35379
253635	CCDC75
729423	HNRNPA1L1
340069	FAM170A
729428	GAGE12B
340061	TMEM173
253639	ZNF620
127795	C1orf87
64518	TEKT3
732391	LOC732391
120227	CYP2R1
120224	TMEM45B
100132318	LOC100132318
100132319	LOC100132319
348180	C16orf84
117159	DCD
117157	SH2D1B
117156	SCGB3A2
117155	CATSPER2
117154	DACH2
117153	MIA2
56339	METTL3
2769	GNA15
2768	GNA12
199731	CADM4
2762	GMDS
2760	GM2A
2767	GNA11
2766	GMPR
2765	GML
2764	GMFB
9489	PGS1
9488	PIGB
9482	STX8
9481	SLC25A27
9480	ONECUT2
9487	PIGL
9486	CHST10
241	ALOX5AP
240	ALOX5
9731	KIAA0562
9730	VPRBP
9733	SART3
9732	DOCK4
9735	KNTC1
9734	HDAC9
9737	GPRASP1
9736	USP34
9739	SETD1A
9738	CP110
286207	C9orf117
79414	LRFN3
100133048	LOC100133048
3868	KRT16
79412	KREMEN2
376497	SLC27A1
100133042	LOC100133042
723790	HIST2H2AA4
22978	NT5C2
22974	TPX2
22977	AKR7A3
22976	PAXIP1
22973	LAMB2L
349633	C11orf34
414194	CCNYL2
414196	C10orf31
3861	KRT14
645638	LOC645638
677781	SCARNA16
677780	SCARNA11
645634	LOC645634
677784	FAM138D
136242	LOC136242
442132	LOC442132
3062	HCRTR2
3061	HCRTR1
3060	HCRT
3067	HDC
3066	HDAC2
3065	HDAC1
3064	HTT
3069	HDLBP
3068	HDGF
339175	METTL2A
91149	LOC91149
91147	TMEM67
169981	SPIN3
115708	TRMT61A
641702	FAM138F
146880	LOC146880
115701	ALPK2
115703	SNX26
115704	EVI5L
340843	FAM23B
144481	LOC144481
388692	LOC388692
643770	LOC643770
594842	HAS2AS
143458	LDLRAD3
29066	ZC3H7A
29064	FAM30A
29065	DDEF1IT1
29062	WDR91
29063	ZCCHC4
29068	ZBTB44
23200	ATP11B
66008	TRAK2
727815	LOC727815
23203	PMPCA
23204	ARL6IP1
23205	ACSBG1
23207	PLEKHM2
23208	SYT11
66000	TMEM108
66002	CYP4F12
66005	CHID1
66004	LYNX1
727819	LOC727819
727818	LOC727818
100129603	tcag7.935
498	ATP5A1
100129608	LOC100129608
495	ATP4A
343578	C20orf95
441441	FLJ41455
491	ATP2B2
492	ATP2B3
493	ATP2B4
57402	S100A14
3939	LDHA
3938	LCT
286016	tcag7.1015
3934	LCN2
3937	LCP2
3936	LCP1
3931	LCAT
3930	LBR
3933	LCN1
3932	LCK
374393	FAM111B
374395	TMEM179B
6718	AKR1D1
6716	SRD5A2
6717	SRI
6714	SRC
6715	SRD5A1
6712	SPTBN2
6713	SQLE
6710	SPTB
6711	SPTBN1
221016	CCDC7
55529	TMEM55A
55525	DKFZp547G183
55526	DHTKD1
55527	FEM1A
55520	ELAC1
55521	TRIM36
55522	ILK-2
131377	KBTBD5
131375	LYZL4
84236	RHBDD1
440792	LOC440792
1669	DEFA4
1668	DEFA3
440423	SUZ12P
646658	TMEM90A
130399	ACVR1C
165530	CLEC4F
645317	LOC645317
84239	ATP13A4
5036	PA2G4
5037	PEBP1
5034	P4HB
5032	P2RY11
5033	P4HA1
5030	P2RY4
5031	P2RY6
4435	CITED1
4437	MSH3
4436	MSH2
4430	MYO1B
4439	MSH5
4438	MSH4
130026	ICA1L
140834	C20orf62
140836	BANF2
140831	ZSWIM3
128218	TMEM125
439951	LOC439951
140838	NANP
390594	hCG_1645727
390595	LOC390595
390598	LBXCOR1
641384	TMEM75
641383	TCF24
133619	PRRC1
345062	ESSPL
84569	LYZL1
84560	MT4
84561	SLC12A8
203259	C9orf25
83690	CRISPLD1
83693	HSDL1
83692	CD99L2
83695	C12orf32
83694	RPS6KL1
83697	SLC4A9
83696	TRAPPC9
83699	SH3BGRL2
83698	CALN1
202781	LOC202781
388419	BTBD17
388414	LOC388414
285733	LOC285733
285735	LOC285735
285736	FLJ35700
284069	FAM171A2
284067	LOC284067
284064	RPL29P31
7100	TLR5
7101	NR2E1
7102	TSPAN7
7103	TSPAN8
7104	TM4SF4
7105	TSPAN6
7106	TSPAN4
7107	GPR137B
7108	TM7SF2
7109	TRAPPC10
5411	PNN
399884	LOC399884
399886	FLJ41423
399888	FAM180B
5591	PRKDC
5590	PRKCZ
5593	PRKG2
5592	PRKG1
5595	MAPK3
5594	MAPK1
5597	MAPK6
5596	MAPK4
5599	MAPK8
89780	WNT3A
89782	LMLN
100131195	LOC100131195
11201	POLI
11200	CHEK2
11202	KLK8
11209	MSTP2
100131227	GAFA1
100131226	LOC100131226
65008	MRPL1
65009	NDRG4
65003	MRPL11
127550	A3GALT2
65005	MRPL9
64759	TNS3
100132550	LOC100132550
64750	SMURF2
64757	MOSC1
64756	ATPAF1
64755	C16orf58
153657	TTC23L
401180	LOC401180
100132884	LOC100132884
286359	hCG_2045089
401459	FLJ46365
9133	CCNB2
9132	KCNQ4
9131	AIFM1
9130	FAM50A
7922	SLC39A7
9136	RRP9
9135	RABEP1
9134	CCNE2
10647	SCGB1D2
10644	IGF2BP2
10645	CAMKK2
10642	IGF2BP1
10643	IGF2BP3
10640	EXOC5
10641	TUSC4
387718	C10orf122
100133686	LOC100133686
100133684	LOC100133684
283807	FBXL22
