Ensembl ID	MIM_MORBID ID
ENSG00000136754	603050
ENSG00000136758	607472
ENSG00000136770	611207
ENSG00000136783	608871
ENSG00000136802	608360
ENSG00000136802	613506
ENSG00000136805	604574
ENSG00000136807	603251
ENSG00000136810	187700
ENSG00000136811	602015
ENSG00000136816	608050
ENSG00000136824	605576
ENSG00000136826	602253
ENSG00000136827	128100
ENSG00000136827	605204
ENSG00000136840	606378
ENSG00000136842	190930
ENSG00000136848	609205
ENSG00000136854	602926
ENSG00000136854	612164
ENSG00000136856	605245
ENSG00000136859	605001
ENSG00000136861	604804
ENSG00000136861	608201
ENSG00000136866	602951
ENSG00000136867	603088
ENSG00000136868	603085
ENSG00000136869	114500
ENSG00000136869	152430
ENSG00000136869	603030
ENSG00000136869	611488
ENSG00000136870	603132
ENSG00000136872	229600
ENSG00000136872	612724
ENSG00000136874	604204
ENSG00000136875	607795
ENSG00000136877	136510
ENSG00000136881	602938
ENSG00000136881	607748
ENSG00000136883	611278
ENSG00000136888	607296
ENSG00000136897	611854
ENSG00000136908	603564
ENSG00000136928	188890
ENSG00000136928	607340
ENSG00000136929	610715
ENSG00000136930	604030
ENSG00000136931	184757
ENSG00000136931	612964
ENSG00000136931	612965
ENSG00000136933	605962
ENSG00000136935	602502
ENSG00000136936	278700
ENSG00000136936	611153
ENSG00000136937	600469
ENSG00000136940	604421
ENSG00000136943	603308
ENSG00000136944	137750
ENSG00000136944	161200
ENSG00000136944	602575
ENSG00000136960	601060
ENSG00000136982	613203
ENSG00000136986	608813
ENSG00000136997	113970
ENSG00000136997	190080
ENSG00000136999	164958
ENSG00000137033	608678
ENSG00000137055	603873
ENSG00000137070	600939
ENSG00000137074	208920
ENSG00000137074	606350
ENSG00000137074	607426
ENSG00000137075	612488
ENSG00000137076	186745
ENSG00000137077	602737
ENSG00000137078	604964
ENSG00000137080	147584
ENSG00000137090	602424
ENSG00000137094	611328
ENSG00000137098	605731
ENSG00000137100	607387
ENSG00000137101	107272
ENSG00000137106	260000
ENSG00000137106	604296
ENSG00000137124	100670
ENSG00000137133	609997
ENSG00000137142	610413
ENSG00000137154	180460
ENSG00000137161	610774
ENSG00000137166	608924
ENSG00000137168	601301
ENSG00000137177	605433
ENSG00000137185	602246
ENSG00000137193	164960
ENSG00000137198	139265
ENSG00000137203	107580
ENSG00000137203	113620
ENSG00000137204	604995
ENSG00000137207	609775
ENSG00000137218	607744
ENSG00000137221	612658
ENSG00000137225	604822
ENSG00000137251	606749
ENSG00000137252	602393
ENSG00000137259	602786
ENSG00000137259	602795
ENSG00000137261	600202
ENSG00000137261	609269
ENSG00000137265	254500
ENSG00000137265	601900
ENSG00000137266	611697
ENSG00000137269	608195
ENSG00000137270	603715
ENSG00000137273	603250
ENSG00000137274	603156
ENSG00000137275	603453
ENSG00000137285	610031
ENSG00000137285	612850
ENSG00000137309	600701
ENSG00000137310	600912
ENSG00000137312	606998
ENSG00000137313	600830
ENSG00000137331	602996
ENSG00000137332	600408
ENSG00000137337	607593
ENSG00000137345	159465
ENSG00000137364	187680
ENSG00000137364	610460
ENSG00000137392	120105
ENSG00000137394	605701
ENSG00000137403	143110
ENSG00000137409	610449
ENSG00000137411	612802
ENSG00000137413	609514
ENSG00000137440	607737
ENSG00000137441	607713
ENSG00000137449	610605
ENSG00000137462	114500
ENSG00000137462	246300
ENSG00000137462	603028
ENSG00000137474	276900
ENSG00000137474	276903
ENSG00000137474	600060
ENSG00000137474	601317
ENSG00000137486	107940
ENSG00000137491	604988
ENSG00000137492	607374
ENSG00000137496	604113
ENSG00000137497	164009
ENSG00000137501	612880
ENSG00000137502	605693
ENSG00000137504	606444
ENSG00000137507	137207
ENSG00000137509	176785
ENSG00000137513	612803
ENSG00000137547	611828
ENSG00000137558	607076
ENSG00000137561	277460
ENSG00000137561	600415
ENSG00000137563	601509
ENSG00000137571	613543
ENSG00000137573	610012
ENSG00000137574	606461
ENSG00000137575	602217
ENSG00000137601	604588
ENSG00000137642	104300
ENSG00000137642	602005
ENSG00000137648	606565
ENSG00000137672	603652
ENSG00000137672	603965
ENSG00000137673	178990
ENSG00000137674	204700
ENSG00000137674	604629
ENSG00000137674	612529
ENSG00000137693	606608
ENSG00000137699	610658
ENSG00000137707	605673
ENSG00000137709	607394
ENSG00000137710	179410
ENSG00000137710	611022
ENSG00000137713	211980
ENSG00000137713	603113
ENSG00000137714	103260
ENSG00000137726	181500
ENSG00000137726	603342
ENSG00000137726	606683
ENSG00000137727	609568
ENSG00000137731	154020
ENSG00000137731	601814
ENSG00000137745	600108
ENSG00000137745	602111
ENSG00000137747	610050
ENSG00000137752	147678
ENSG00000137757	602665
ENSG00000137760	613306
ENSG00000137764	602520
ENSG00000137801	188060
ENSG00000137804	612818
ENSG00000137806	606934
ENSG00000137807	605064
ENSG00000137808	606572
ENSG00000137808	609399
ENSG00000137809	604789
ENSG00000137812	609173
ENSG00000137814	613429
ENSG00000137815	611633
ENSG00000137818	180520
ENSG00000137819	607781
ENSG00000137822	609610
ENSG00000137824	611873
ENSG00000137825	147521
ENSG00000137831	612516
ENSG00000137834	602931
ENSG00000137841	604114
ENSG00000137843	608110
ENSG00000137845	602192
ENSG00000137857	606758
ENSG00000137860	606208
ENSG00000137868	601186
ENSG00000137868	610745
ENSG00000137869	107910
ENSG00000137869	139300
ENSG00000137869	613546
ENSG00000137872	609295
ENSG00000137875	606910
ENSG00000137876	613262
ENSG00000137877	605916
ENSG00000137880	602437
ENSG00000137936	604704
ENSG00000137942	608848
ENSG00000137944	610656
ENSG00000137947	189963
ENSG00000137948	602144
ENSG00000137955	179080
ENSG00000137962	610496
ENSG00000137965	610468
ENSG00000137975	604003
ENSG00000137976	608057
ENSG00000137992	248600
ENSG00000137992	248610
ENSG00000137996	611286
ENSG00000138002	607386
ENSG00000138018	607915
ENSG00000138028	606137
ENSG00000138029	143450
ENSG00000138029	609015
ENSG00000138030	229800
ENSG00000138031	600291
ENSG00000138032	603770
ENSG00000138035	610316
ENSG00000138039	152790
ENSG00000138039	176410
ENSG00000138039	238320
ENSG00000138041	610352
ENSG00000138050	611751
ENSG00000138061	137750
ENSG00000138061	137760
ENSG00000138061	231300
ENSG00000138061	601771
ENSG00000138061	604229
ENSG00000138069	179508
ENSG00000138071	604221
ENSG00000138073	606395
ENSG00000138074	604024
ENSG00000138075	210250
ENSG00000138075	605459
ENSG00000138078	606407
ENSG00000138078	609557
ENSG00000138079	104614
ENSG00000138079	220100
ENSG00000138079	606407
ENSG00000138080	130660
ENSG00000138081	607871
ENSG00000138083	157170
ENSG00000138083	603714
ENSG00000138092	611504
ENSG00000138095	220111
ENSG00000138095	607544
ENSG00000138100	606474
ENSG00000138101	602415
ENSG00000138107	605143
ENSG00000138109	122700
ENSG00000138109	601130
ENSG00000138115	601129
ENSG00000138119	604603
ENSG00000138131	607318
ENSG00000138134	612352
ENSG00000138135	604551
ENSG00000138136	604255
ENSG00000138160	148760
ENSG00000138162	605302
ENSG00000138166	603069
ENSG00000138172	612235
ENSG00000138175	604695
ENSG00000138180	610000
ENSG00000138182	605498
ENSG00000138185	601752
ENSG00000138190	609672
ENSG00000138193	608414
ENSG00000138193	610725
ENSG00000138207	180250
ENSG00000138231	607024
ENSG00000138271	606379
ENSG00000138279	186360
ENSG00000138293	188550
ENSG00000138293	601984
ENSG00000138294	157145
ENSG00000138294	611928
ENSG00000138297	605034
ENSG00000138308	611653
ENSG00000138311	605990
ENSG00000138311	607818
ENSG00000138315	609330
ENSG00000138316	607506
ENSG00000138326	602412
ENSG00000138326	610629
ENSG00000138336	607790
ENSG00000138346	601810
ENSG00000138347	608517
ENSG00000138356	602841
ENSG00000138363	601731
ENSG00000138363	608688
ENSG00000138375	242900
ENSG00000138375	606622
ENSG00000138376	114480
ENSG00000138376	601593
ENSG00000138378	152700
ENSG00000138378	180300
ENSG00000138378	600558
ENSG00000138378	612253
ENSG00000138379	601788
ENSG00000138380	607586
ENSG00000138385	109090
ENSG00000138386	600800
ENSG00000138398	606093
ENSG00000138413	137800
ENSG00000138413	147700
ENSG00000138430	611175
ENSG00000138433	605228
ENSG00000138434	118990
ENSG00000138435	100690
ENSG00000138435	253290
ENSG00000138435	254200
ENSG00000138435	601462
ENSG00000138435	608930
ENSG00000138443	606442
ENSG00000138448	193210
ENSG00000138449	604653
ENSG00000138449	606069
ENSG00000138463	144700
ENSG00000138463	602773
ENSG00000138468	612846
ENSG00000138472	605128
ENSG00000138495	604813
ENSG00000138496	612065
ENSG00000138587	610766
ENSG00000138592	603158
ENSG00000138594	605112
ENSG00000138600	608238
ENSG00000138604	612134
ENSG00000138613	607630
ENSG00000138615	603489
ENSG00000138615	603932
ENSG00000138621	609854
ENSG00000138622	163800
ENSG00000138622	605206
ENSG00000138622	613123
ENSG00000138623	607961
ENSG00000138629	609748
ENSG00000138639	610586
ENSG00000138640	613299
ENSG00000138641	605200
ENSG00000138642	609249
ENSG00000138646	608242
ENSG00000138650	608286
ENSG00000138660	610851
ENSG00000138668	601324
ENSG00000138669	601591
ENSG00000138674	610257
ENSG00000138675	165190
ENSG00000138678	610958
ENSG00000138684	605384
ENSG00000138685	134920
ENSG00000138686	209900
ENSG00000138686	607590
ENSG00000138688	611565
ENSG00000138696	112600
ENSG00000138696	603248
ENSG00000138696	609441
ENSG00000138698	179502
ENSG00000138722	601456
ENSG00000138735	603310
ENSG00000138741	602345
ENSG00000138744	607469
ENSG00000138750	607607
ENSG00000138755	601704
ENSG00000138758	612887
ENSG00000138759	219000
ENSG00000138759	607830
ENSG00000138760	254900
ENSG00000138760	602257
ENSG00000138764	603203
ENSG00000138768	603344
ENSG00000138769	603442
ENSG00000138771	604570
ENSG00000138772	106490
ENSG00000138777	609988
ENSG00000138778	117143
ENSG00000138785	611355
ENSG00000138792	138297
ENSG00000138794	601532
ENSG00000138795	153245
ENSG00000138796	231530
ENSG00000138796	601609
ENSG00000138796	609975
ENSG00000138798	131530
ENSG00000138798	611718
ENSG00000138801	603262
ENSG00000138802	607184
ENSG00000138814	114105
ENSG00000138821	608732
ENSG00000138823	157147
ENSG00000138823	200100
ENSG00000138823	605552
ENSG00000138829	121050
ENSG00000138829	612570
ENSG00000138834	605431
ENSG00000138835	602189
ENSG00000138964	608122
ENSG00000139044	612220
ENSG00000139053	601190
ENSG00000139053	610024
ENSG00000139055	610642
ENSG00000139083	131440
ENSG00000139083	600618
ENSG00000139083	601626
ENSG00000139112	607420
ENSG00000139116	135700
ENSG00000139116	608283
ENSG00000139131	610957
ENSG00000139131	613561
ENSG00000139132	609311
ENSG00000139132	611104
ENSG00000139133	152427
ENSG00000139133	603313
ENSG00000139144	609001
ENSG00000139151	608075
ENSG00000139155	613389
ENSG00000139163	609858
ENSG00000139168	610750
ENSG00000139174	608500
ENSG00000139174	612437
ENSG00000139178	608974
ENSG00000139180	603834
ENSG00000139182	611324
ENSG00000139187	604874
ENSG00000139190	185880
ENSG00000139192	607081
ENSG00000139193	186711
ENSG00000139194	611866
ENSG00000139197	202370
ENSG00000139197	214100
ENSG00000139197	266510
ENSG00000139197	600414
ENSG00000139209	608065
ENSG00000139218	603668
ENSG00000139219	108300
ENSG00000139219	120140
ENSG00000139219	132450
ENSG00000139219	150600
ENSG00000139219	151210
ENSG00000139219	156550
ENSG00000139219	183900
ENSG00000139219	184250
ENSG00000139219	184252
ENSG00000139219	200610
ENSG00000139219	215150
ENSG00000139219	271700
ENSG00000139219	604864
ENSG00000139219	608805
ENSG00000139219	609508
ENSG00000139220	603143
ENSG00000139223	606878
ENSG00000139263	608870
ENSG00000139266	613336
ENSG00000139269	612031
ENSG00000139278	602692
ENSG00000139287	607478
ENSG00000139287	608516
ENSG00000139287	613003
ENSG00000139289	605335
ENSG00000139292	606667
ENSG00000139304	603317
ENSG00000139304	613391
ENSG00000139318	602748
ENSG00000139323	603565
ENSG00000139329	600616
ENSG00000139330	217300
ENSG00000139330	603288
ENSG00000139343	603541
ENSG00000139350	600372
ENSG00000139351	270960
ENSG00000139351	604759
ENSG00000139352	100790
ENSG00000139352	209880
ENSG00000139357	608044
ENSG00000139372	601423
ENSG00000139428	251110
ENSG00000139428	607568
ENSG00000139433	608949
ENSG00000139436	608564
ENSG00000139437	612654
ENSG00000139445	609429
ENSG00000139496	607615
ENSG00000139505	603561
ENSG00000139514	104615
ENSG00000139515	125853
ENSG00000139515	260370
ENSG00000139515	600733
ENSG00000139515	606392
ENSG00000139517	609733
ENSG00000139531	272300
ENSG00000139531	606887
ENSG00000139537	611088
ENSG00000139540	608730
ENSG00000139546	605053
ENSG00000139549	233420
ENSG00000139549	605423
ENSG00000139549	607080
ENSG00000139567	600376
ENSG00000139567	601284
ENSG00000139572	606383
ENSG00000139574	604643
ENSG00000139579	612104
ENSG00000139610	130120
ENSG00000139613	601734
ENSG00000139618	114480
ENSG00000139618	137800
ENSG00000139618	155255
ENSG00000139618	176807
ENSG00000139618	194070
ENSG00000139618	227650
ENSG00000139618	260350
ENSG00000139618	600185
ENSG00000139618	605724
ENSG00000139618	612555
ENSG00000139618	613029
ENSG00000139618	613347
ENSG00000139625	600447
ENSG00000139626	147559
ENSG00000139629	605148
ENSG00000139636	610007
ENSG00000139637	611366
ENSG00000139644	600748
ENSG00000139648	608245
ENSG00000139668	610418
ENSG00000139679	278150
ENSG00000139679	609239
ENSG00000139679	611452
ENSG00000139684	133280
ENSG00000139687	109800
ENSG00000139687	180200
ENSG00000139687	259500
ENSG00000139718	611055
ENSG00000139719	610034
ENSG00000139722	610037
ENSG00000139726	604550
ENSG00000139737	610491
ENSG00000139767	613103
ENSG00000139793	607327
ENSG00000139842	603137
ENSG00000139874	182451
ENSG00000139899	612978
ENSG00000139908	610711
ENSG00000139910	602157
ENSG00000139914	612028
ENSG00000139915	611128
ENSG00000139921	610527
ENSG00000139970	600865
ENSG00000139973	610950
ENSG00000139985	603713
ENSG00000139988	604232
ENSG00000139988	608830
ENSG00000139988	612712
ENSG00000139990	603812
ENSG00000140009	601663
ENSG00000140015	605716
ENSG00000140022	608467
ENSG00000140030	604620
ENSG00000140043	608642
ENSG00000140044	608657
ENSG00000140090	210750
ENSG00000140090	609840
ENSG00000140092	123700
ENSG00000140092	219100
ENSG00000140092	604580
ENSG00000140092	608895
ENSG00000140093	605271
ENSG00000140105	191050
ENSG00000140107	609911
ENSG00000140157	608146
ENSG00000140199	218000
ENSG00000140199	604878
ENSG00000140254	612771
ENSG00000140259	600215
ENSG00000140262	600480
ENSG00000140263	182500
ENSG00000140264	605054
ENSG00000140274	274900
ENSG00000140274	612772
ENSG00000140279	606759
ENSG00000140279	607200
ENSG00000140284	603247
ENSG00000140285	148180
ENSG00000140287	142704
ENSG00000140297	606836
ENSG00000140299	603292
ENSG00000140307	600519
ENSG00000140319	600708
ENSG00000140323	607503
ENSG00000140326	224120
ENSG00000140326	607465
ENSG00000140332	600190
ENSG00000140350	600832
ENSG00000140367	612501
ENSG00000140368	604416
ENSG00000140368	606347
ENSG00000140374	231680
ENSG00000140374	608053
ENSG00000140379	601056
ENSG00000140382	605534
ENSG00000140386	611611
ENSG00000140391	613134
ENSG00000140395	609540
ENSG00000140396	601993
ENSG00000140398	608844
ENSG00000140400	154580
ENSG00000140416	115196
ENSG00000140416	191010
ENSG00000140416	611878
ENSG00000140443	147370
ENSG00000140443	270450
ENSG00000140451	610953
ENSG00000140455	604728
ENSG00000140459	118485
ENSG00000140459	201710
ENSG00000140463	209900
ENSG00000140463	600374
ENSG00000140464	102578
ENSG00000140465	108330
ENSG00000140470	607511
ENSG00000140470	613195
ENSG00000140471	610350
ENSG00000140474	613472
ENSG00000140479	167405
ENSG00000140488	612681
ENSG00000140497	606912
ENSG00000140505	108330
ENSG00000140505	124060
ENSG00000140506	609548
ENSG00000140519	605381
ENSG00000140521	157640
ENSG00000140521	174763
ENSG00000140521	203700
ENSG00000140521	256000
ENSG00000140521	258450
ENSG00000140521	603041
ENSG00000140521	607459
ENSG00000140521	613662
ENSG00000140522	136880
ENSG00000140522	180090
ENSG00000140522	268000
ENSG00000140522	607475
ENSG00000140522	607476
ENSG00000140525	227650
ENSG00000140525	608053
ENSG00000140525	609053
ENSG00000140525	611360
ENSG00000140526	612196
ENSG00000140534	613298
ENSG00000140538	191316
ENSG00000140543	608727
ENSG00000140545	602281
ENSG00000140553	611219
ENSG00000140557	602546
ENSG00000140564	136950
ENSG00000140575	603379
ENSG00000140577	608986
ENSG00000140600	603362
ENSG00000140623	611562
ENSG00000140632	610660
ENSG00000140650	212065
ENSG00000140650	601785
ENSG00000140675	182381
ENSG00000140675	233100
ENSG00000140678	151510
ENSG00000140678	152700
ENSG00000140682	602353
ENSG00000140694	604212
ENSG00000140718	601665
ENSG00000140718	610966
ENSG00000140718	612938
ENSG00000140740	191329
ENSG00000140743	117340
ENSG00000140749	606222
ENSG00000140750	608293
ENSG00000140795	612147
ENSG00000140798	607041
ENSG00000140807	607851
ENSG00000140829	605584
ENSG00000140836	104155
ENSG00000140836	176807
ENSG00000140848	604206
ENSG00000140853	613537
ENSG00000140854	602703
ENSG00000140859	604535
ENSG00000140873	607512
ENSG00000140876	609231
ENSG00000140905	238330
ENSG00000140905	605899
ENSG00000140931	607886
ENSG00000140932	607885
ENSG00000140937	600023
ENSG00000140939	605235
ENSG00000140941	609604
ENSG00000140943	603355
ENSG00000140945	601364
ENSG00000140961	607975
ENSG00000140968	601565
ENSG00000140988	603624
ENSG00000140990	603843
ENSG00000140992	605213
ENSG00000140993	612969
ENSG00000141002	612326
ENSG00000141012	253000
ENSG00000141012	612222
ENSG00000141013	605178
ENSG00000141026	609878
ENSG00000141027	600849
ENSG00000141030	604665
ENSG00000141048	160742
ENSG00000141052	606127
ENSG00000141068	601132
ENSG00000141076	604901
ENSG00000141076	607456
ENSG00000141086	118888
ENSG00000141096	609926
ENSG00000141101	613586
ENSG00000141127	603762
ENSG00000141141	612500
ENSG00000141150	612128
ENSG00000141161	611220
ENSG00000141179	606055
ENSG00000141198	604701
ENSG00000141232	605523
ENSG00000141258	611418
ENSG00000141279	606793
ENSG00000141293	604969
ENSG00000141298	606779
ENSG00000141316	612749
ENSG00000141337	610008
ENSG00000141338	612505
ENSG00000141349	611045
ENSG00000141349	612541
ENSG00000141367	118955
ENSG00000141376	607470
ENSG00000141378	608625
ENSG00000141380	600192
ENSG00000141384	601689
ENSG00000141385	604581
ENSG00000141385	610246
ENSG00000141401	605922
ENSG00000141404	139312
ENSG00000141424	608731
ENSG00000141425	610347
ENSG00000141429	602273
ENSG00000141433	102980
ENSG00000141434	600389
ENSG00000141446	609674
ENSG00000141447	606730
ENSG00000141448	601656
ENSG00000141458	257220
ENSG00000141458	607623
ENSG00000141469	111000
ENSG00000141480	107941
ENSG00000141485	608305
ENSG00000141499	612661
ENSG00000141503	609426
ENSG00000141504	611463
ENSG00000141505	108360
ENSG00000141506	611317
ENSG00000141510	114480
ENSG00000141510	114500
ENSG00000141510	114550
ENSG00000141510	133239
ENSG00000141510	151623
ENSG00000141510	161550
ENSG00000141510	191170
ENSG00000141510	202300
ENSG00000141510	211980
ENSG00000141510	259500
ENSG00000141510	260350
ENSG00000141510	260500
ENSG00000141510	275355
ENSG00000141510	607107
ENSG00000141522	601925
ENSG00000141524	226400
ENSG00000141524	605828
ENSG00000141526	603877
ENSG00000141527	607211
ENSG00000141540	608855
ENSG00000141543	608546
ENSG00000141551	600864
ENSG00000141551	604348
ENSG00000141556	604649
ENSG00000141560	611683
ENSG00000141562	605349
ENSG00000141564	607130
ENSG00000141568	147685
ENSG00000141574	602602
ENSG00000141577	613479
ENSG00000141579	610226
ENSG00000141579	610227
ENSG00000141580	609226
ENSG00000141582	603079
ENSG00000141627	223800
ENSG00000141627	607326
ENSG00000141627	607461
ENSG00000141639	176949
ENSG00000141642	608079
ENSG00000141644	156535
ENSG00000141646	114500
ENSG00000141646	174900
ENSG00000141646	175050
ENSG00000141646	260350
ENSG00000141646	600993
ENSG00000141655	174810
ENSG00000141655	259500
ENSG00000141655	602080
ENSG00000141655	603499
ENSG00000141655	612301
ENSG00000141665	609093
ENSG00000141668	600433
ENSG00000141682	604959
ENSG00000141720	603261
ENSG00000141736	137215
ENSG00000141736	137800
ENSG00000141736	164870
ENSG00000141736	167000
ENSG00000141736	211980
ENSG00000141738	601522
ENSG00000141741	611802
ENSG00000141744	171190
ENSG00000141753	146733
ENSG00000141756	601698
ENSG00000141756	607063
ENSG00000141756	610698
ENSG00000141756	610968
ENSG00000141759	611595
ENSG00000141837	108500
ENSG00000141837	141500
ENSG00000141837	183086
ENSG00000141837	601011
ENSG00000141867	608749
ENSG00000141873	612168
ENSG00000141905	600729
ENSG00000141934	607126
ENSG00000141959	171860
ENSG00000141965	613538
ENSG00000141968	164875
ENSG00000141977	610645
ENSG00000141979	611414
ENSG00000141985	601626
ENSG00000141985	601768
ENSG00000142002	608258
ENSG00000142082	604481
ENSG00000142089	605579
ENSG00000142149	606532
ENSG00000142156	120220
ENSG00000142156	158810
ENSG00000142156	254090
ENSG00000142156	602475
ENSG00000142166	107450
ENSG00000142168	105400
ENSG00000142168	147450
ENSG00000142173	120240
ENSG00000142173	158810
ENSG00000142173	254090
ENSG00000142173	255600
ENSG00000142178	605705
ENSG00000142182	606588
ENSG00000142185	603749
ENSG00000142186	607982
ENSG00000142192	104300
ENSG00000142192	104760
ENSG00000142192	605714
ENSG00000142197	604803
ENSG00000142207	608865
ENSG00000142208	114480
ENSG00000142208	114500
ENSG00000142208	164730
ENSG00000142208	181500
ENSG00000142208	604370
ENSG00000142224	605687
ENSG00000142227	602335
ENSG00000142230	613294
ENSG00000142252	607419
ENSG00000142273	608453
ENSG00000142303	277600
ENSG00000142303	608990
ENSG00000142319	125480
ENSG00000142319	126455
ENSG00000142319	143465
ENSG00000142319	188890
ENSG00000142319	613135
ENSG00000142327	605287
ENSG00000142330	601283
ENSG00000142330	605286
ENSG00000142347	601480
ENSG00000142405	609648
ENSG00000142405	611762
ENSG00000142408	606900
ENSG00000142449	608529
ENSG00000142453	603934
ENSG00000142484	604657
ENSG00000142494	609832
ENSG00000142507	600307
ENSG00000142511	603195
ENSG00000142512	606091
ENSG00000142513	606362
ENSG00000142515	176820
ENSG00000142534	180471
ENSG00000142538	608386
ENSG00000142539	606802
ENSG00000142544	612694
ENSG00000142583	138230
ENSG00000142599	605226
ENSG00000142611	605557
ENSG00000142615	609443
ENSG00000142619	606755
ENSG00000142623	607934
ENSG00000142627	116600
ENSG00000142627	176946
ENSG00000142627	613020
ENSG00000142632	612496
ENSG00000142655	214100
ENSG00000142655	601791
ENSG00000142657	172200
ENSG00000142675	603272
ENSG00000142676	604175
ENSG00000142676	612562
ENSG00000142677	605457
ENSG00000142687	613535
ENSG00000142731	605031
ENSG00000142733	604468
ENSG00000142748	604973
ENSG00000142765	608042
ENSG00000142794	612992
ENSG00000142798	142461
ENSG00000142798	224410
ENSG00000142798	255800
ENSG00000142856	605494
ENSG00000142864	607378
ENSG00000142867	603517
ENSG00000142871	602369
ENSG00000142875	176892
ENSG00000142892	605087
ENSG00000142920	608353
ENSG00000142937	600357
ENSG00000142945	604538
ENSG00000142949	179590
ENSG00000142959	607336
ENSG00000142973	124075
ENSG00000143013	603129
ENSG00000143032	605212
ENSG00000143033	609882
ENSG00000143061	603491
ENSG00000143105	602420
ENSG00000143106	176844
ENSG00000143119	151525
ENSG00000143125	606233
ENSG00000143126	604265
ENSG00000143127	604042
ENSG00000143140	108770
ENSG00000143140	121013
ENSG00000143140	608583
ENSG00000143147	612250
ENSG00000143149	602733
ENSG00000143153	145500
ENSG00000143153	182330
ENSG00000143155	611807
ENSG00000143156	613465
ENSG00000143164	610494
ENSG00000143167	602171
ENSG00000143171	180247
ENSG00000143178	201400
ENSG00000143178	604614
ENSG00000143179	609329
ENSG00000143184	600250
ENSG00000143185	604828
ENSG00000143190	164175
ENSG00000143194	611368
ENSG00000143196	125597
ENSG00000143198	604564
ENSG00000143199	143870
ENSG00000143199	605205
ENSG00000143207	608067
ENSG00000143217	609607
ENSG00000143217	613573
ENSG00000143222	610554
ENSG00000143224	176200
ENSG00000143224	600923
ENSG00000143226	146790
ENSG00000143228	611772
ENSG00000143248	145500
ENSG00000143248	603276
ENSG00000143252	602413
ENSG00000143252	605373
ENSG00000143252	606864
ENSG00000143256	613466
ENSG00000143257	603881
ENSG00000143258	604729
ENSG00000143278	134580
ENSG00000143278	613235
ENSG00000143294	179755
ENSG00000143294	605074
ENSG00000143297	605877
ENSG00000143314	611836
ENSG00000143315	610273
ENSG00000143315	610293
ENSG00000143318	114250
ENSG00000143319	611930
ENSG00000143320	180231
ENSG00000143321	600339
ENSG00000143322	164690
ENSG00000143324	605237
ENSG00000143333	602514
ENSG00000143340	611727
ENSG00000143341	603075
ENSG00000143341	608548
ENSG00000143344	605667
ENSG00000143355	606066
ENSG00000143365	602943
ENSG00000143367	600087
ENSG00000143368	605593
ENSG00000143369	247100
ENSG00000143369	602201
ENSG00000143373	610568
ENSG00000143374	612805
ENSG00000143375	609473
ENSG00000143376	611541
ENSG00000143379	604396
ENSG00000143382	225100
ENSG00000143382	610113
ENSG00000143384	159552
ENSG00000143387	265800
ENSG00000143387	601105
ENSG00000143390	209920
ENSG00000143390	601863
ENSG00000143393	602758
ENSG00000143398	603275
ENSG00000143401	609611
ENSG00000143412	603319
ENSG00000143416	604188
ENSG00000143418	606920
ENSG00000143420	603061
ENSG00000143434	609294
ENSG00000143436	611824
ENSG00000143437	126110
ENSG00000143450	605138
ENSG00000143452	609824
ENSG00000143457	612208
ENSG00000143466	605048
ENSG00000143469	610949
ENSG00000143473	603305
ENSG00000143476	610617
ENSG00000143479	603497
ENSG00000143486	151625
ENSG00000143486	613709
ENSG00000143493	611350
ENSG00000143494	610471
ENSG00000143498	604903
ENSG00000143499	610663
ENSG00000143507	608867
ENSG00000143514	602143
ENSG00000143515	605867
ENSG00000143536	611312
ENSG00000143537	605548
ENSG00000143543	604671
ENSG00000143545	602672
ENSG00000143546	123885
ENSG00000143549	164970
ENSG00000143549	188550
ENSG00000143549	191030
ENSG00000143549	609284
ENSG00000143553	607007
ENSG00000143554	604193
ENSG00000143556	600353
ENSG00000143570	604740
ENSG00000143575	605998
ENSG00000143575	610738
ENSG00000143578	607138
ENSG00000143590	601381
ENSG00000143595	606578
ENSG00000143603	602983
ENSG00000143621	603181
ENSG00000143622	609591
ENSG00000143624	611347
ENSG00000143627	102900
ENSG00000143627	266200
ENSG00000143627	609712
ENSG00000143630	609973
ENSG00000143631	135940
ENSG00000143631	146700
ENSG00000143631	603165
ENSG00000143631	605803
ENSG00000143632	102610
ENSG00000143632	161800
ENSG00000143632	255310
ENSG00000143641	602274
ENSG00000143669	214500
ENSG00000143669	606897
ENSG00000143702	613023
ENSG00000143727	171500
ENSG00000143742	600707
ENSG00000143748	602426
ENSG00000143756	609100
ENSG00000143761	103180
ENSG00000143768	601877
ENSG00000143772	147522
ENSG00000143774	139270
ENSG00000143776	603412
ENSG00000143797	611949
ENSG00000143799	173870
ENSG00000143801	600759
ENSG00000143801	606889
ENSG00000143801	613697
ENSG00000143815	169400
ENSG00000143815	215140
ENSG00000143815	600024
ENSG00000143815	613471
ENSG00000143816	602863
ENSG00000143819	132810
ENSG00000143819	189800
ENSG00000143819	607748
ENSG00000143839	179820
ENSG00000143839	267430
ENSG00000143839	613092
ENSG00000143842	604748
ENSG00000143845	609859
ENSG00000143847	603145
ENSG00000143850	607771
ENSG00000143851	176889
ENSG00000143858	600104
ENSG00000143867	608891
ENSG00000143869	604651
ENSG00000143870	611099
ENSG00000143878	165370
ENSG00000143889	611208
ENSG00000143891	608883
ENSG00000143919	609559
ENSG00000143921	210250
ENSG00000143921	605460
ENSG00000143921	611465
ENSG00000143924	607442
