Ensembl ID	Uniprot-SPTREMBL ID
ENSG00000172159	A2A2Y4
ENSG00000172159	Q5JV61
ENSG00000172164	E5RIX7
ENSG00000172164	Q13884
ENSG00000172167	B4DUR5
ENSG00000172167	Q96DY7
ENSG00000172171	B4DPU1
ENSG00000172171	Q96QE5
ENSG00000172172	E5RFI2
ENSG00000172172	E5RJI7
ENSG00000172172	Q9BYD1
ENSG00000172175	Q9UDY8
ENSG00000172179	A6XMH3
ENSG00000172179	P01236
ENSG00000172179	Q5I0G2
ENSG00000172179	Q5THQ0
ENSG00000172183	Q59F22
ENSG00000172183	Q96AZ6
ENSG00000172188	Q6IEV9
ENSG00000172197	Q6ZNC8
ENSG00000172199	P0C7N1
ENSG00000172199	P0C7N5
ENSG00000172199	Q8NH10
ENSG00000172201	P47928
ENSG00000172208	Q8NGF9
ENSG00000172209	A4D0R8
ENSG00000172209	Q59G39
ENSG00000172209	Q99680
ENSG00000172215	A0N0N3
ENSG00000172215	O00574
ENSG00000172216	P17676
ENSG00000172216	Q9BSC0
ENSG00000172232	P20160
ENSG00000172232	Q86SR2
ENSG00000172236	P20231
ENSG00000172236	Q15661
ENSG00000172238	Q6ISE7
ENSG00000172238	Q92858
ENSG00000172239	A6NKV8
ENSG00000172239	D6R9H8
ENSG00000172239	D6RD97
ENSG00000172239	D6REB4
ENSG00000172239	D6RJ02
ENSG00000172239	D6RJF2
ENSG00000172239	Q9H074
ENSG00000172243	Q68D78
ENSG00000172243	Q96D32
ENSG00000172243	Q96PA4
ENSG00000172243	Q9BXN2
ENSG00000172244	B4E0D7
ENSG00000172244	Q96MH7
ENSG00000172247	Q9BXJ3
ENSG00000172260	B4DI94
ENSG00000172260	Q68DZ8
ENSG00000172260	Q7Z3B1
ENSG00000172260	Q8N440
ENSG00000172262	D6R9I2
ENSG00000172262	D6RAT8
ENSG00000172262	D6RBK1
ENSG00000172262	D6RD61
ENSG00000172262	D6RE06
ENSG00000172262	D6RFI6
ENSG00000172262	D6RJ09
ENSG00000172262	D6RJH2
ENSG00000172262	P52739
ENSG00000172264	A1Z1Q3
ENSG00000172269	Q9H3H5
ENSG00000172270	A6NJW1
ENSG00000172270	B4DL60
ENSG00000172270	B4DY23
ENSG00000172270	D3YLG5
ENSG00000172270	P35613
ENSG00000172270	Q54A51
ENSG00000172273	Q9BQA5
ENSG00000172283	O14603
ENSG00000172288	Q9Y6F8
ENSG00000172289	Q8NGI7
ENSG00000172292	Q32M63
ENSG00000172292	Q6ZMG9
ENSG00000172296	B1AKI8
ENSG00000172296	B1AKS2
ENSG00000172296	B1AKS3
ENSG00000172296	C9JC36
ENSG00000172296	Q8N2H1
ENSG00000172296	Q9NUV7
ENSG00000172301	Q9NQ92
ENSG00000172315	Q5JZ02
ENSG00000172315	Q96S44
ENSG00000172318	Q9Y5Z6
ENSG00000172320	Q8NGJ0
ENSG00000172322	Q5QGZ9
ENSG00000172324	Q8NGI9
ENSG00000172331	A4D1N9
ENSG00000172331	C9JH23
ENSG00000172331	P07738
ENSG00000172336	C9JYM0
ENSG00000172336	O75817
ENSG00000172339	Q96F25
ENSG00000172340	C9JVT2
ENSG00000172340	Q3ZCW5
ENSG00000172340	Q96I99
ENSG00000172340	Q9Y436
ENSG00000172345	Q9NSY2
ENSG00000172346	Q9Y534
ENSG00000172348	B2R612
ENSG00000172348	Q14206
ENSG00000172348	Q86YJ0
ENSG00000172349	B3KY62
ENSG00000172349	B5TY35
ENSG00000172349	Q14005
ENSG00000172349	Q6ZVH3
ENSG00000172350	Q9H172
ENSG00000172350	Q9NT30
ENSG00000172352	Q9Y6F8
ENSG00000172354	B3KPU1
ENSG00000172354	C9JIS1
ENSG00000172354	C9JXA5
ENSG00000172354	C9JZN1
ENSG00000172354	P62879
ENSG00000172354	Q6FHM2
ENSG00000172361	Q96M91
ENSG00000172362	Q96R08
ENSG00000172365	Q96R09
ENSG00000172366	Q9BUT9
ENSG00000172367	B0YJ61
ENSG00000172367	Q86UT5
ENSG00000172377	Q8NGQ6
ENSG00000172379	C9JTI1
ENSG00000172379	Q7Z3A3
ENSG00000172379	Q9HBZ2
ENSG00000172380	Q69YP5
ENSG00000172380	Q9UBI6
ENSG00000172381	Q8NGQ2
ENSG00000172382	B3KP25
ENSG00000172382	Q9BQR3
ENSG00000172399	Q9NPC6
ENSG00000172403	B4DLE4
ENSG00000172403	B4E258
ENSG00000172403	C9JJJ0
ENSG00000172403	Q9UMS6
ENSG00000172404	Q7Z6W7
ENSG00000172409	B4DTI8
ENSG00000172409	Q92989
ENSG00000172410	Q9Y5Q6
ENSG00000172421	E5RHB1
ENSG00000172421	E5RJB7
ENSG00000172421	Q8N7B9
ENSG00000172425	A6NLP5
ENSG00000172425	B7ZW72
ENSG00000172426	Q5QPA6
ENSG00000172426	Q96NH9
ENSG00000172426	Q9H1X1
ENSG00000172428	B7WNR6
ENSG00000172428	Q8WXC6
ENSG00000172432	Q5T7E4
ENSG00000172432	Q5T7E5
ENSG00000172432	Q5T7E9
ENSG00000172432	Q9BX10
ENSG00000172456	B1AK94
ENSG00000172456	C9J015
ENSG00000172456	Q96C11
ENSG00000172456	Q9NV20
ENSG00000172457	Q8NGQ1
ENSG00000172458	Q8TAD2
ENSG00000172459	B9EIN0
ENSG00000172459	Q8NGP9
ENSG00000172461	Q9Y231
ENSG00000172464	B9EH20
ENSG00000172464	Q8NGF4
ENSG00000172465	Q15170
ENSG00000172466	P17028
ENSG00000172468	Q96LI6
ENSG00000172469	Q5SRI9
ENSG00000172469	Q8WWX4
ENSG00000172476	Q8WXH6
ENSG00000172478	C9JEK0
ENSG00000172478	Q08AI8
ENSG00000172482	P21549
ENSG00000172487	Q8NGP2
ENSG00000172489	Q8NGG3
ENSG00000172493	C9J5I5
ENSG00000172493	D6RAU0
ENSG00000172493	D6RIZ5
ENSG00000172493	P51825
ENSG00000172493	Q05D98
ENSG00000172493	Q14C88
ENSG00000172493	Q712L1
ENSG00000172497	Q5FWE9
ENSG00000172497	Q8WYK0
ENSG00000172500	B4DKH9
ENSG00000172500	O43427
ENSG00000172508	A5YM72
ENSG00000172508	B4DHZ3
ENSG00000172519	Q8NGA6
ENSG00000172524	Q5SRJ6
ENSG00000172524	Q6P9F5
ENSG00000172530	B2RCF7
ENSG00000172530	B4DE54
ENSG00000172530	B4DNJ9
ENSG00000172530	C9J811
ENSG00000172530	C9JF73
ENSG00000172530	C9JGM9
ENSG00000172530	C9JLS0
ENSG00000172530	C9JLT2
ENSG00000172530	C9JTM8
ENSG00000172530	C9JYB6
ENSG00000172530	Q8N9N5
ENSG00000172530	Q9H8C5
ENSG00000172531	A6NNR3
ENSG00000172531	C0STL0
ENSG00000172531	C4TNW5
ENSG00000172531	C4TNW6
ENSG00000172531	P62136
ENSG00000172531	Q07161
ENSG00000172534	A6NEM2
ENSG00000172534	P51610
ENSG00000172534	Q05C05
ENSG00000172538	A6NMN3
ENSG00000172543	P56202
ENSG00000172548	Q0D2K0
ENSG00000172551	Q96DR8
ENSG00000172554	Q9NY99
ENSG00000172568	E5RIJ1
ENSG00000172568	Q8TBE3
ENSG00000172572	Q14432
ENSG00000172575	C9JCE5
ENSG00000172575	C9JM27
ENSG00000172575	O95267
ENSG00000172578	Q8WZ60
ENSG00000172586	A6NJX6
ENSG00000172586	Q96BP2
ENSG00000172590	A6NLB9
ENSG00000172590	A6NMQ8
ENSG00000172590	A8MXK5
ENSG00000172590	Q86TS9
ENSG00000172594	B7Z729
ENSG00000172594	Q92484
ENSG00000172602	Q92730
ENSG00000172613	C4TNW7
ENSG00000172613	C4TNW8
ENSG00000172613	Q99638
ENSG00000172638	O95967
ENSG00000172640	Q8NGE0
ENSG00000172650	A6NIR3
ENSG00000172650	A8MT82
ENSG00000172653	A2RTY3
ENSG00000172660	Q86X94
ENSG00000172660	Q92804
ENSG00000172661	A6NLG0
ENSG00000172661	Q5SRD0
ENSG00000172661	Q9Y4E1
ENSG00000172663	B4DLG6
ENSG00000172663	B4E0E3
ENSG00000172663	Q9H6X4
ENSG00000172667	C9J8H5
ENSG00000172667	Q9HA38
ENSG00000172671	Q5VVY2
ENSG00000172671	Q5VVY4
ENSG00000172671	Q5VVY6
ENSG00000172671	Q86XD8
ENSG00000172673	Q8N1K5
ENSG00000172678	Q8NGR1
ENSG00000172680	P00540
ENSG00000172687	Q8NE65
ENSG00000172689	Q96PG2
ENSG00000172716	C9J902
ENSG00000172716	Q7Z7L1
ENSG00000172717	Q8N9W8
ENSG00000172724	Q5VZ75
ENSG00000172724	Q6IBD6
ENSG00000172724	Q99731
ENSG00000172725	Q9BR76
ENSG00000172728	Q6P4F1
ENSG00000172731	Q8TCA0
ENSG00000172732	Q96NY9
ENSG00000172733	Q9UJV8
ENSG00000172738	Q8N7C4
ENSG00000172742	Q8NGE8
ENSG00000172748	C9JKG2
ENSG00000172748	E5RFP1
ENSG00000172748	E5RHT8
ENSG00000172748	E5RIL8
ENSG00000172748	E5RIV8
ENSG00000172748	E5RJH7
ENSG00000172748	E5RJU2
ENSG00000172748	Q8TC21
ENSG00000172752	A8TX70
ENSG00000172757	P23528
ENSG00000172765	B4DE04
ENSG00000172765	D6RBT7
ENSG00000172765	O94876
ENSG00000172765	Q6N039
ENSG00000172765	Q8N4H2
ENSG00000172766	A4FU51
ENSG00000172766	Q6N069
ENSG00000172769	Q8NH48
ENSG00000172771	D6RFI2
ENSG00000172771	Q6NXP0
ENSG00000172772	Q8NGF6
ENSG00000172774	Q8NH92
ENSG00000172775	Q9GZU8
ENSG00000172780	C9JFM7
ENSG00000172780	Q86YS6
ENSG00000172782	B4DEP0
ENSG00000172782	Q8N9I5
ENSG00000172785	C9J0I3
ENSG00000172785	C9JGY1
ENSG00000172785	C9JHE4
ENSG00000172785	Q9BRT8
ENSG00000172789	Q00444
ENSG00000172794	A8MSP2
ENSG00000172794	A8MTC6
ENSG00000172794	A8MUU7
ENSG00000172794	A8MXF5
ENSG00000172794	A8MYT0
ENSG00000172794	A8MZI4
ENSG00000172794	B3KPZ5
ENSG00000172794	B7Z3L0
ENSG00000172794	Q8IWA7
ENSG00000172794	Q96AX2
ENSG00000172795	B7Z3U5
ENSG00000172795	D6RCL0
ENSG00000172795	Q8IU60
ENSG00000172803	B4DJF6
ENSG00000172803	B4DS03
ENSG00000172803	Q86XE0
ENSG00000172809	P63173
ENSG00000172817	O75881
ENSG00000172818	O14753
ENSG00000172819	A8K3H3
ENSG00000172819	B7Z4F1
ENSG00000172819	P13631
ENSG00000172824	Q5XG92
ENSG00000172828	Q6UWW8
ENSG00000172830	C9JUG3
ENSG00000172830	Q8TE77
ENSG00000172831	O00748
ENSG00000172831	Q4G0E9
ENSG00000172831	Q6IPK9
ENSG00000172840	Q9P2J9
ENSG00000172845	Q02447
ENSG00000172845	Q68DP2
ENSG00000172845	Q8TE45
ENSG00000172850	Q6FGG1
ENSG00000172850	Q9Y333
ENSG00000172867	P35908
ENSG00000172869	Q9Y485
ENSG00000172878	Q6UB28
ENSG00000172888	C9JM43
ENSG00000172888	C9JZC2
ENSG00000172888	Q6ZSS3
ENSG00000172889	Q9UHF1
ENSG00000172890	B3KUU4
ENSG00000172890	Q6IA69
ENSG00000172893	B4E1K5
ENSG00000172893	Q9UBM7
ENSG00000172901	D6RB71
ENSG00000172901	Q6Q4G3
ENSG00000172915	B7Z2H9
ENSG00000172915	B7Z4S7
ENSG00000172915	Q5T321
ENSG00000172915	Q8NFP9
ENSG00000172922	Q8TDP1
ENSG00000172927	Q96EZ4
ENSG00000172932	B3KND9
ENSG00000172932	Q6ZTN6
ENSG00000172935	Q8N7J6
ENSG00000172935	Q96AM1
ENSG00000172936	B4DQ60
ENSG00000172936	B4DQ72
ENSG00000172936	B4DT48
ENSG00000172936	B4E3D6
ENSG00000172936	Q99836
ENSG00000172938	Q8TDS7
ENSG00000172939	C9JIG9
ENSG00000172939	O95747
ENSG00000172940	B4DPK1
ENSG00000172940	Q9Y226
ENSG00000172943	B0QZE1
ENSG00000172943	B0QZZ2
ENSG00000172943	B0QZZ3
ENSG00000172943	B0QZZ4
ENSG00000172943	B0QZZ5
ENSG00000172943	B3KMV4
ENSG00000172943	B7Z911
ENSG00000172943	Q5JPR8
ENSG00000172943	Q9UPP1
ENSG00000172954	A6H8Z7
ENSG00000172954	C9J5S5
ENSG00000172954	C9J6F4
ENSG00000172954	C9JA02
ENSG00000172954	C9JMW2
ENSG00000172954	C9JUV9
ENSG00000172954	C9JXY8
ENSG00000172954	C9K0C3
ENSG00000172954	Q6UWP7
ENSG00000172955	B4DPD8
ENSG00000172955	B7ZAL1
ENSG00000172955	D6RDN5
ENSG00000172955	D6RH17
ENSG00000172955	P28332
ENSG00000172955	Q9H1A0
ENSG00000172967	Q5GH77
ENSG00000172969	A6NGY1
ENSG00000172969	C9JUX3
ENSG00000172977	B4E3C7
ENSG00000172977	C9JL99
ENSG00000172977	Q92993
ENSG00000172985	C9JNJ4
ENSG00000172985	Q8TEJ3
ENSG00000172986	A0PJZ3
ENSG00000172986	C9J3Q6
ENSG00000172986	C9JND4
ENSG00000172987	Q8WWQ2
ENSG00000172992	Q8WVC6
ENSG00000172995	A8K1F3
ENSG00000172995	C9J091
ENSG00000172995	C9J2U3
ENSG00000172995	C9J5R1
ENSG00000172995	C9JD93
ENSG00000172995	C9JI74
ENSG00000172995	C9JQQ6
ENSG00000172995	C9JTF2
ENSG00000172995	C9JTX6
ENSG00000172995	Q9UBL0
ENSG00000173011	D6RC20
ENSG00000173011	D6RJ05
ENSG00000173011	Q86TJ2
ENSG00000173013	Q2M329
ENSG00000173020	P25098
ENSG00000173039	B4E082
ENSG00000173039	Q04206
ENSG00000173039	Q2TAM5
ENSG00000173039	Q96CP1
ENSG00000173039	Q96F54
ENSG00000173040	Q4W5A4
ENSG00000173040	Q4W5B1
ENSG00000173040	Q86UK5
ENSG00000173041	Q6ZNF3
ENSG00000173041	Q8NEM1
ENSG00000173064	B7ZKU4
ENSG00000173064	Q9Y4D8
ENSG00000173065	B4DRX9
ENSG00000173065	Q8WU58
ENSG00000173068	B1APH0
ENSG00000173068	B4E3J2
ENSG00000173068	C9J4X6
ENSG00000173068	D3DRJ1
ENSG00000173068	Q06HB9
ENSG00000173068	Q06HC1
ENSG00000173068	Q06HC2
ENSG00000173068	Q06HC4
ENSG00000173068	Q06HC7
ENSG00000173068	Q6ZN30
ENSG00000173077	Q9P2X7
ENSG00000173080	Q8TDU9
ENSG00000173083	A1IMF2
ENSG00000173083	D6RAQ1
ENSG00000173083	D6RHG4
ENSG00000173083	Q9Y251
ENSG00000173085	E2QRG7
ENSG00000173085	Q96H96
ENSG00000173088	A6NCD4
ENSG00000173088	B4DG41
ENSG00000173093	B4DY03
ENSG00000173093	Q8NA47
ENSG00000173110	B4DHP5
ENSG00000173110	P17066
ENSG00000173113	Q9UI30
ENSG00000173114	A4D0T1
ENSG00000173114	Q9H3W5
ENSG00000173120	D4QA03
ENSG00000173120	Q9Y2K7
ENSG00000173124	Q6P461
ENSG00000173137	Q3MIX3
ENSG00000173141	Q9BQC6
ENSG00000173145	A6NJZ9
ENSG00000173145	Q8WTT2
ENSG00000173153	P11474
ENSG00000173153	Q569H8
ENSG00000173153	Q96F89
ENSG00000173153	Q96I02
ENSG00000173156	O00212
ENSG00000173157	P59510
ENSG00000173163	B4DFQ4
ENSG00000173163	Q53Q75
ENSG00000173163	Q53QP8
ENSG00000173163	Q53SJ8
ENSG00000173163	Q8N668
ENSG00000173166	C9J0R8
ENSG00000173166	C9J164
ENSG00000173166	C9JLG4
ENSG00000173166	C9K0J5
ENSG00000173166	Q70E73
ENSG00000173166	Q8N8R9
ENSG00000173171	B1AVS1
ENSG00000173171	Q13505
ENSG00000173175	B3KWA8
ENSG00000173175	B7Z2C7
ENSG00000173175	B7Z801
ENSG00000173175	B7Z8A6
ENSG00000173175	C9JQ38
ENSG00000173175	C9JRT8
ENSG00000173175	O95622
ENSG00000173193	C9J8I1
ENSG00000173193	Q460N5
ENSG00000173198	Q38Q88
ENSG00000173198	Q38Q91
ENSG00000173198	Q9Y271
ENSG00000173200	B3KUL9
ENSG00000173200	B7ZL48
ENSG00000173200	C9J7L3
ENSG00000173200	Q460N3
ENSG00000173207	D3DV79
ENSG00000173207	P61024
ENSG00000173207	Q5T178
ENSG00000173207	Q5T179
ENSG00000173207	Q9BZU3
ENSG00000173208	Q9UBJ2
ENSG00000173209	B8ZZA7
ENSG00000173209	Q719I0
ENSG00000173210	D6RHE7
ENSG00000173210	O94929
ENSG00000173212	Q8N8X9
ENSG00000173213	A6NNZ2
ENSG00000173214	Q5TF39
ENSG00000173218	Q8TAA9
ENSG00000173221	P35754
ENSG00000173226	C9J6Z7
ENSG00000173226	C9JVC4
ENSG00000173226	C9JXD7
ENSG00000173226	Q15051
ENSG00000173226	Q3KS08
ENSG00000173227	Q8IV01
ENSG00000173227	Q8NDM9
ENSG00000173230	B4DQW7
ENSG00000173230	C9J8Q0
ENSG00000173230	Q14789
ENSG00000173237	A6NJI1
ENSG00000173239	B2RXK7
ENSG00000173239	Q5VYY2
ENSG00000173250	Q8TDV0
ENSG00000173253	B1ANC0
ENSG00000173253	Q05C20
ENSG00000173253	Q9Y5R5
ENSG00000173258	Q5VZN3
ENSG00000173258	Q6P088
ENSG00000173258	Q8NAE1
ENSG00000173258	Q8TF39
ENSG00000173261	A1L4L8
ENSG00000173261	D6RBV4
ENSG00000173262	B7Z844
ENSG00000173262	B7ZAC3
ENSG00000173262	Q8TDB8
ENSG00000173264	B4DTG7
ENSG00000173264	B7Z7M1
ENSG00000173264	Q96N19
ENSG00000173267	O76070
ENSG00000173267	Q6FHG5
ENSG00000173269	Q9H8L6
ENSG00000173272	Q6P582
ENSG00000173273	B4DX38
ENSG00000173273	E5RHD2
ENSG00000173273	O95271
ENSG00000173273	Q59FX0
ENSG00000173275	Q6P9G9
ENSG00000173275	Q7Z3P1
ENSG00000173276	Q5KS07
ENSG00000173276	Q5R2W1
ENSG00000173276	Q5R2W2
ENSG00000173276	Q9ULJ3
ENSG00000173281	Q86XI6
ENSG00000173285	Q8NGX5
ENSG00000173302	Q8TDV2
ENSG00000173320	D6RDA5
ENSG00000173320	Q9P2F5
ENSG00000173327	B4DS76
ENSG00000173327	Q16584
ENSG00000173334	B4DMM6
ENSG00000173334	E5RFH4
ENSG00000173334	Q96RU8
ENSG00000173335	Q5W186
ENSG00000173338	Q9Y2U2
ENSG00000173349	Q587I9
ENSG00000173366	C3W5P5
ENSG00000173369	D6R934
ENSG00000173369	D6RA08
ENSG00000173369	D6RGJ1
ENSG00000173369	P02746
ENSG00000173369	Q5T960
ENSG00000173369	Q6LDZ7
ENSG00000173372	P02745
ENSG00000173376	D6R972
ENSG00000173376	D6RF18
ENSG00000173376	Q8TB73
ENSG00000173389	Q8N6M8
ENSG00000173391	B4DI48
ENSG00000173391	B7ZAN8
ENSG00000173391	P78380
ENSG00000173391	Q6ZS30
ENSG00000173401	Q6UWM5
ENSG00000173402	B4DN78
ENSG00000173402	C9J196
ENSG00000173402	C9J6Z6
ENSG00000173402	C9JEH2
ENSG00000173402	C9JEN1
ENSG00000173402	C9JQL4
ENSG00000173402	C9JY76
ENSG00000173402	C9JYS1
ENSG00000173402	Q14118
ENSG00000173404	Q01101
ENSG00000173406	O75553
ENSG00000173406	Q8NFD0
ENSG00000173409	Q9H2C2
ENSG00000173418	A6NHA3
ENSG00000173418	A8MZB2
ENSG00000173418	P61599
ENSG00000173421	Q8IYA8
ENSG00000173431	Q8TDE3
ENSG00000173432	P02735
ENSG00000173436	Q5TGZ0
ENSG00000173442	Q8N3D4
ENSG00000173451	Q9H0W7
ENSG00000173452	B7WNR7
ENSG00000173452	Q5HYL7
ENSG00000173456	Q9BY78
ENSG00000173457	Q96C90
ENSG00000173464	C9JHH6
ENSG00000173464	C9JYR4
ENSG00000173464	Q5GAN5
ENSG00000173464	Q8TAA1
ENSG00000173465	O60232
ENSG00000173467	B5MC62
ENSG00000173467	Q8TD06
ENSG00000173473	Q92922
ENSG00000173480	B4DEU1
ENSG00000173480	Q8TAU3
ENSG00000173482	P28827
ENSG00000173482	Q49AC9
ENSG00000173486	P26885
ENSG00000173486	Q53XJ5
ENSG00000173503	Q6FG55
ENSG00000173503	Q6WQV7
ENSG00000173511	P49765
ENSG00000173511	Q7LAP4
ENSG00000173517	Q9H792
ENSG00000173530	Q9UBN6
ENSG00000173531	P26927
ENSG00000173535	E5RJI1
ENSG00000173535	O14798
ENSG00000173540	Q9Y5P6
ENSG00000173542	B4DRY3
ENSG00000173542	D6RCK3
ENSG00000173542	Q4W5E0
ENSG00000173542	Q7L9L4
ENSG00000173545	Q969S3
ENSG00000173546	Q6UVK1
ENSG00000173548	B1NM17
ENSG00000173548	Q8WV41
ENSG00000173557	A6NJV1
ENSG00000173557	B8ZZ55
ENSG00000173559	Q96AH0
ENSG00000173566	E5RH65
ENSG00000173566	E5RJJ3
ENSG00000173566	Q6ZVK8
ENSG00000173567	C9JPU4
ENSG00000173567	C9JSE8
ENSG00000173567	Q8IZF5
ENSG00000173572	Q86W25
ENSG00000173575	B7Z3I4
ENSG00000173575	O14647
ENSG00000173575	Q3YLD5
ENSG00000173575	Q3YLD6
ENSG00000173575	Q6AI05
ENSG00000173575	Q96IP5
ENSG00000173578	P46094
ENSG00000173578	Q689E2
ENSG00000173581	Q9BWC9
ENSG00000173585	C9JWC0
ENSG00000173585	P51686
ENSG00000173585	Q9UN87
ENSG00000173588	Q9Y592
ENSG00000173597	D6RD70
ENSG00000173597	D6RIA8
ENSG00000173597	O43704
ENSG00000173598	Q9NZJ9
ENSG00000173599	B4DN00
ENSG00000173599	P11498
ENSG00000173610	D6RFW5
ENSG00000173610	D6RHF3
ENSG00000173610	Q9Y4X1
ENSG00000173611	Q3SXZ0
ENSG00000173611	Q8N9R8
ENSG00000173612	Q5T6X5
ENSG00000173614	B1AN62
ENSG00000173614	B1AN63
ENSG00000173614	C9JIE3
ENSG00000173614	Q9HAN9
ENSG00000173621	Q6PJG9
ENSG00000173621	Q7L3C2
ENSG00000173626	Q5T215
ENSG00000173627	Q8WW27
ENSG00000173638	B7Z8C3
ENSG00000173638	C9J8K6
ENSG00000173638	C9JKP4
ENSG00000173638	D3DSM6
ENSG00000173638	P41440
ENSG00000173638	Q59GP0
ENSG00000173641	C9J5A3
ENSG00000173641	D3YTC6
ENSG00000173641	Q5T5Q0
ENSG00000173641	Q5T5Q1
ENSG00000173641	Q5T5Q2
ENSG00000173641	Q68DG0
ENSG00000173641	Q8N241
ENSG00000173641	Q9UBY9
ENSG00000173653	Q9Y256
ENSG00000173660	P07919
ENSG00000173662	B4DE74
ENSG00000173662	D9N153
ENSG00000173662	Q5SY23
ENSG00000173662	Q7RTX1
ENSG00000173673	Q5TGS1
ENSG00000173674	P47813
ENSG00000173678	A6NHP3
ENSG00000173678	Q495Y8
ENSG00000173679	Q8NH94
ENSG00000173681	A2AJT9
ENSG00000173692	C9J9M4
ENSG00000173692	Q99460
ENSG00000173698	A9Z1X2
ENSG00000173698	C9JWS0
ENSG00000173698	Q14CE0
ENSG00000173698	Q14CE1
ENSG00000173698	Q8IZP9
ENSG00000173699	Q8NHX4
ENSG00000173702	C9IZG1
ENSG00000173702	Q9H3R2
ENSG00000173705	O60279
ENSG00000173706	Q9ULI3
ENSG00000173714	C9J6G4
ENSG00000173714	Q8TEU8
ENSG00000173715	B4DXL1
ENSG00000173715	C9JZP8
ENSG00000173715	Q8N6T0
ENSG00000173726	Q15388
ENSG00000173727	A6NDN8
ENSG00000173728	Q5SVJ3
ENSG00000173744	B8ZZY2
ENSG00000173744	C9J2I0
ENSG00000173744	P52594
ENSG00000173757	C9J4I3
ENSG00000173757	P51692
ENSG00000173762	P09564
ENSG00000173762	Q29VG2
ENSG00000173762	Q29VG3
ENSG00000173769	Q8N9V7
ENSG00000173786	B4DFN6
ENSG00000173786	C9K0L8
ENSG00000173786	P09543
ENSG00000173801	C9J826
ENSG00000173801	C9JK18
ENSG00000173801	C9JKY1
ENSG00000173801	C9JPI2
ENSG00000173801	C9JTX4
ENSG00000173801	P14923
ENSG00000173801	Q7KZ86
ENSG00000173805	P54257
ENSG00000173809	C9JUF5
ENSG00000173809	Q587J7
ENSG00000173812	P41567
ENSG00000173812	Q6IAV3
ENSG00000173818	E5RFW0
ENSG00000173818	E5RGZ9
ENSG00000173818	E5RHX4
ENSG00000173818	E5RII5
ENSG00000173818	E5RJ92
ENSG00000173818	Q8N8Q3
ENSG00000173821	D6RI12
ENSG00000173821	Q63HN8
ENSG00000173821	Q9H932
ENSG00000173821	Q9HCF4
ENSG00000173825	Q6B0B8
ENSG00000173826	Q9H252
ENSG00000173838	Q8NA82
ENSG00000173846	Q59ED6
ENSG00000173846	Q9H4B4
ENSG00000173848	B4E1Y1
ENSG00000173848	Q5SQI5
ENSG00000173848	Q5SQI6
ENSG00000173848	Q5SQI7
ENSG00000173848	Q7Z628
ENSG00000173852	Q2PZI1
ENSG00000173867	Q9H2W6
ENSG00000173868	D6RA53
ENSG00000173868	D6RB58
ENSG00000173868	D6RHH9
ENSG00000173868	D6RIT6
ENSG00000173868	Q8TCT1
ENSG00000173875	A8MXY6
ENSG00000173875	B7Z586
ENSG00000173875	C9JU55
ENSG00000173875	Q3KP31
ENSG00000173876	C9JAA5
ENSG00000173876	C9JMT5
ENSG00000173876	C9JN87
ENSG00000173876	Q3ZCM7
ENSG00000173876	Q5SQY0
ENSG00000173876	Q5SQY1
ENSG00000173889	B4DTC4
ENSG00000173889	C9J6H0
ENSG00000173889	C9J6P8
ENSG00000173889	C9JAU4
ENSG00000173889	C9JNB7
ENSG00000173889	C9JYH7
ENSG00000173889	Q8NDX5
ENSG00000173890	C9J0J1
ENSG00000173890	C9JBW1
ENSG00000173890	C9JBW7
ENSG00000173890	C9JTZ7
ENSG00000173890	C9JUZ9
ENSG00000173890	Q9UJ42
ENSG00000173894	Q14781
ENSG00000173898	A4QPE4
ENSG00000173898	C1KC08
ENSG00000173898	O15020
ENSG00000173905	C9J8T3
ENSG00000173905	O00461
ENSG00000173908	Q7Z3Y7
ENSG00000173914	Q9BQ04
ENSG00000173915	Q96IX5
ENSG00000173917	D3DTV2
ENSG00000173917	P14652
ENSG00000173918	Q6ZMH6
ENSG00000173918	Q9BXJ1
ENSG00000173926	B9EJE7
ENSG00000173926	Q86UD3
ENSG00000173928	Q6NVH7
ENSG00000173930	Q63HP3
ENSG00000173930	Q6ZQN7
ENSG00000173933	D6R9K7
ENSG00000173933	Q9BWF3
ENSG00000173947	Q5T5D6
ENSG00000173947	Q8TCI5
ENSG00000173950	B4DVL3
ENSG00000173950	C9JV19
ENSG00000173950	Q8NBI6
ENSG00000173954	B1AK76
ENSG00000173960	B7ZKP8
ENSG00000173960	P68543
ENSG00000173976	Q96IS3
ENSG00000173988	Q05C16
ENSG00000173991	A2TDC0
ENSG00000173991	A9QT26
ENSG00000173991	O15273
ENSG00000173992	O14618
ENSG00000174004	Q86YC3
ENSG00000174007	A8MX07
ENSG00000174007	Q96LK0
ENSG00000174010	Q96M94
ENSG00000174013	C9JLC0
ENSG00000174013	P0C2W1
ENSG00000174015	Q8NA61
ENSG00000174016	Q8NEK8
ENSG00000174021	P63218
ENSG00000174032	B3KTE8
ENSG00000174032	D6RJI0
ENSG00000174032	E5RIS9
ENSG00000174032	E5RIW6
ENSG00000174032	Q5SVS4
ENSG00000174038	A6NLE6
ENSG00000174038	Q5VYM1
ENSG00000174059	B4DG27
ENSG00000174059	B4DUX4
ENSG00000174059	P28906
ENSG00000174059	Q5JTA5
ENSG00000174059	Q8IUM0
ENSG00000174059	Q9UH97
ENSG00000174080	Q9UBX1
ENSG00000174093	A6NEC2
