Ensembl ID	goslim_goa ID
ENSG00000153246	GO:0005615
ENSG00000153246	GO:0005623
ENSG00000153246	GO:0005886
ENSG00000153246	GO:0006810
ENSG00000153246	GO:0016192
ENSG00000153246	GO:0061024
ENSG00000153250	GO:0005575
ENSG00000153250	GO:0005622
ENSG00000153250	GO:0005623
ENSG00000153250	GO:0005634
ENSG00000153250	GO:0006259
ENSG00000153250	GO:0009058
ENSG00000153250	GO:0034641
ENSG00000153250	GO:0043226
ENSG00000153253	GO:0005575
ENSG00000153253	GO:0005623
ENSG00000153253	GO:0005886
ENSG00000153253	GO:0006810
ENSG00000153253	GO:0043234
ENSG00000153253	GO:0055085
ENSG00000153266	GO:0000902
ENSG00000153266	GO:0005575
ENSG00000153266	GO:0005622
ENSG00000153266	GO:0005623
ENSG00000153266	GO:0005634
ENSG00000153266	GO:0030154
ENSG00000153266	GO:0040011
ENSG00000153266	GO:0043226
ENSG00000153266	GO:0048856
ENSG00000153283	GO:0002376
ENSG00000153283	GO:0005575
ENSG00000153283	GO:0005623
ENSG00000153283	GO:0005886
ENSG00000153283	GO:0007155
ENSG00000153291	GO:0005575
ENSG00000153291	GO:0005622
ENSG00000153291	GO:0005623
ENSG00000153291	GO:0005737
ENSG00000153291	GO:0005739
ENSG00000153291	GO:0006091
ENSG00000153291	GO:0006810
ENSG00000153291	GO:0043226
ENSG00000153291	GO:0055085
ENSG00000153292	GO:0005575
ENSG00000153292	GO:0005623
ENSG00000153292	GO:0005886
ENSG00000153292	GO:0007165
ENSG00000153294	GO:0005575
ENSG00000153294	GO:0005623
ENSG00000153294	GO:0005886
ENSG00000153294	GO:0007165
ENSG00000153303	GO:0005575
ENSG00000153303	GO:0005622
ENSG00000153303	GO:0005623
ENSG00000153303	GO:0005856
ENSG00000153303	GO:0043226
ENSG00000153317	GO:0005575
ENSG00000153317	GO:0005622
ENSG00000153317	GO:0005623
ENSG00000153317	GO:0005737
ENSG00000153317	GO:0007165
ENSG00000153317	GO:0022607
ENSG00000153339	GO:0005575
ENSG00000153339	GO:0005622
ENSG00000153339	GO:0005623
ENSG00000153339	GO:0005737
ENSG00000153339	GO:0005794
ENSG00000153339	GO:0006810
ENSG00000153339	GO:0016192
ENSG00000153339	GO:0043226
ENSG00000153391	GO:0005575
ENSG00000153391	GO:0005622
ENSG00000153391	GO:0005623
ENSG00000153391	GO:0005634
ENSG00000153391	GO:0005654
ENSG00000153391	GO:0043226
ENSG00000153391	GO:0043234
ENSG00000153395	GO:0005575
ENSG00000153395	GO:0005622
ENSG00000153395	GO:0005623
ENSG00000153395	GO:0005737
ENSG00000153395	GO:0005783
ENSG00000153395	GO:0005794
ENSG00000153395	GO:0006629
ENSG00000153395	GO:0009058
ENSG00000153395	GO:0043226
ENSG00000153404	GO:0005575
ENSG00000153404	GO:0005622
ENSG00000153404	GO:0005623
ENSG00000153406	GO:0005575
ENSG00000153406	GO:0005622
ENSG00000153406	GO:0005623
ENSG00000153406	GO:0005634
ENSG00000153406	GO:0005737
ENSG00000153406	GO:0006810
ENSG00000153406	GO:0043226
ENSG00000153446	GO:0005575
ENSG00000153446	GO:0005576
ENSG00000153485	GO:0005575
ENSG00000153485	GO:0005623
ENSG00000153487	GO:0005575
ENSG00000153487	GO:0005622
ENSG00000153487	GO:0005623
ENSG00000153487	GO:0005634
ENSG00000153487	GO:0007049
ENSG00000153487	GO:0043226
ENSG00000153495	GO:0005575
ENSG00000153495	GO:0005623
ENSG00000153498	GO:0005575
ENSG00000153498	GO:0005576
ENSG00000153531	GO:0006464
ENSG00000153551	GO:0005575
ENSG00000153551	GO:0005576
ENSG00000153551	GO:0005615
ENSG00000153551	GO:0005623
ENSG00000153551	GO:0040011
ENSG00000153558	GO:0005575
ENSG00000153558	GO:0005622
ENSG00000153558	GO:0005623
ENSG00000153558	GO:0005737
ENSG00000153558	GO:0006464
ENSG00000153560	GO:0000003
ENSG00000153560	GO:0005575
ENSG00000153560	GO:0005622
ENSG00000153560	GO:0005623
ENSG00000153560	GO:0005634
ENSG00000153560	GO:0006350
ENSG00000153560	GO:0009058
ENSG00000153560	GO:0034641
ENSG00000153560	GO:0043226
ENSG00000153560	GO:0048646
ENSG00000153560	GO:0048856
ENSG00000153563	GO:0002376
ENSG00000153563	GO:0005575
ENSG00000153563	GO:0005576
ENSG00000153563	GO:0005623
ENSG00000153563	GO:0005886
ENSG00000153563	GO:0007165
ENSG00000153563	GO:0030154
ENSG00000153563	GO:0043234
ENSG00000153563	GO:0048856
ENSG00000153574	GO:0005575
ENSG00000153574	GO:0005622
ENSG00000153574	GO:0005623
ENSG00000153574	GO:0005737
ENSG00000153574	GO:0005829
ENSG00000153574	GO:0005975
ENSG00000153574	GO:0009056
ENSG00000153574	GO:0034641
ENSG00000153574	GO:0044281
ENSG00000153574	GO:0051186
ENSG00000153575	GO:0005575
ENSG00000153575	GO:0005622
ENSG00000153575	GO:0005623
ENSG00000153575	GO:0005737
ENSG00000153575	GO:0005815
ENSG00000153575	GO:0005829
ENSG00000153575	GO:0005856
ENSG00000153575	GO:0007010
ENSG00000153575	GO:0007049
ENSG00000153575	GO:0043226
ENSG00000153575	GO:0043234
ENSG00000153666	GO:0005575
ENSG00000153666	GO:0005622
ENSG00000153666	GO:0005623
ENSG00000153666	GO:0005737
ENSG00000153666	GO:0005794
ENSG00000153666	GO:0043226
ENSG00000153707	GO:0005575
ENSG00000153707	GO:0005623
ENSG00000153707	GO:0005886
ENSG00000153707	GO:0006464
ENSG00000153707	GO:0007165
ENSG00000153721	GO:0005575
ENSG00000153721	GO:0005622
ENSG00000153721	GO:0005623
ENSG00000153721	GO:0005737
ENSG00000153767	GO:0005575
ENSG00000153767	GO:0005622
ENSG00000153767	GO:0005623
ENSG00000153767	GO:0005634
ENSG00000153767	GO:0005654
ENSG00000153767	GO:0006350
ENSG00000153767	GO:0009058
ENSG00000153767	GO:0034641
ENSG00000153767	GO:0043226
ENSG00000153774	GO:0005575
ENSG00000153774	GO:0007155
ENSG00000153779	GO:0005575
ENSG00000153779	GO:0005622
ENSG00000153779	GO:0005623
ENSG00000153779	GO:0005634
ENSG00000153779	GO:0043226
ENSG00000153786	GO:0005575
ENSG00000153786	GO:0005623
ENSG00000153789	GO:0005575
ENSG00000153789	GO:0005622
ENSG00000153789	GO:0005623
ENSG00000153789	GO:0005737
ENSG00000153802	GO:0005575
ENSG00000153802	GO:0005576
ENSG00000153802	GO:0005623
ENSG00000153802	GO:0005886
ENSG00000153814	GO:0005575
ENSG00000153814	GO:0005622
ENSG00000153814	GO:0005623
ENSG00000153814	GO:0005634
ENSG00000153814	GO:0005654
ENSG00000153814	GO:0043226
ENSG00000153814	GO:0043234
ENSG00000153815	GO:0005575
ENSG00000153815	GO:0005622
ENSG00000153815	GO:0005623
ENSG00000153815	GO:0005634
ENSG00000153815	GO:0005737
ENSG00000153815	GO:0043226
ENSG00000153820	GO:0005575
ENSG00000153820	GO:0005622
ENSG00000153820	GO:0005623
ENSG00000153820	GO:0005737
ENSG00000153822	GO:0005575
ENSG00000153822	GO:0005623
ENSG00000153822	GO:0005886
ENSG00000153822	GO:0006810
ENSG00000153822	GO:0007267
ENSG00000153822	GO:0043234
ENSG00000153822	GO:0050877
ENSG00000153823	GO:0005575
ENSG00000153823	GO:0005622
ENSG00000153823	GO:0005623
ENSG00000153823	GO:0005737
ENSG00000153827	GO:0005575
ENSG00000153827	GO:0005622
ENSG00000153827	GO:0005623
ENSG00000153827	GO:0006464
ENSG00000153827	GO:0043234
ENSG00000153879	GO:0002376
ENSG00000153879	GO:0005575
ENSG00000153879	GO:0005622
ENSG00000153879	GO:0005623
ENSG00000153879	GO:0005634
ENSG00000153879	GO:0006950
ENSG00000153879	GO:0030154
ENSG00000153879	GO:0034641
ENSG00000153879	GO:0042592
ENSG00000153879	GO:0043226
ENSG00000153879	GO:0048856
ENSG00000153885	GO:0005575
ENSG00000153885	GO:0005623
ENSG00000153885	GO:0005886
ENSG00000153885	GO:0006810
ENSG00000153885	GO:0043234
ENSG00000153896	GO:0005575
ENSG00000153896	GO:0005622
ENSG00000153896	GO:0005623
ENSG00000153896	GO:0005634
ENSG00000153896	GO:0043226
ENSG00000153898	GO:0005575
ENSG00000153898	GO:0005623
ENSG00000153898	GO:0006810
ENSG00000153898	GO:0055085
ENSG00000153902	GO:0005575
ENSG00000153902	GO:0005576
ENSG00000153904	GO:0005575
ENSG00000153904	GO:0005622
ENSG00000153904	GO:0005623
ENSG00000153904	GO:0005737
ENSG00000153904	GO:0006520
ENSG00000153904	GO:0007165
ENSG00000153904	GO:0009056
ENSG00000153904	GO:0034641
ENSG00000153904	GO:0044281
ENSG00000153914	GO:0005575
ENSG00000153914	GO:0005622
ENSG00000153914	GO:0005623
ENSG00000153914	GO:0005634
ENSG00000153914	GO:0006397
ENSG00000153914	GO:0034641
ENSG00000153914	GO:0043226
ENSG00000153922	GO:0005575
ENSG00000153922	GO:0005622
ENSG00000153922	GO:0005623
ENSG00000153922	GO:0005634
ENSG00000153922	GO:0005694
ENSG00000153922	GO:0005737
ENSG00000153922	GO:0043226
ENSG00000153922	GO:0051276
ENSG00000153933	GO:0005575
ENSG00000153933	GO:0005623
ENSG00000153933	GO:0005886
ENSG00000153933	GO:0006629
ENSG00000153933	GO:0006950
ENSG00000153933	GO:0007165
ENSG00000153933	GO:0009058
ENSG00000153936	GO:0005575
ENSG00000153936	GO:0005622
ENSG00000153936	GO:0005623
ENSG00000153936	GO:0005737
ENSG00000153936	GO:0005794
ENSG00000153936	GO:0005975
ENSG00000153936	GO:0006790
ENSG00000153936	GO:0009058
ENSG00000153936	GO:0009790
ENSG00000153936	GO:0043226
ENSG00000153936	GO:0048646
ENSG00000153936	GO:0048856
ENSG00000153944	GO:0005575
ENSG00000153944	GO:0005622
ENSG00000153944	GO:0005623
ENSG00000153944	GO:0005737
ENSG00000153944	GO:0030154
ENSG00000153944	GO:0048856
ENSG00000153956	GO:0005575
ENSG00000153956	GO:0005623
ENSG00000153956	GO:0005886
ENSG00000153956	GO:0006810
ENSG00000153956	GO:0043234
ENSG00000153975	GO:0005575
ENSG00000153975	GO:0005622
ENSG00000153975	GO:0005623
ENSG00000153976	GO:0005575
ENSG00000153976	GO:0005622
ENSG00000153976	GO:0005623
ENSG00000153976	GO:0005737
ENSG00000153976	GO:0005794
ENSG00000153976	GO:0043226
ENSG00000153982	GO:0005575
ENSG00000153982	GO:0005622
ENSG00000153982	GO:0005623
ENSG00000153982	GO:0005737
ENSG00000153982	GO:0005975
ENSG00000153982	GO:0006629
ENSG00000153982	GO:0044281
ENSG00000153989	GO:0005575
ENSG00000153989	GO:0005623
ENSG00000153989	GO:0030154
ENSG00000153989	GO:0048646
ENSG00000153989	GO:0048856
ENSG00000153993	GO:0005575
ENSG00000153993	GO:0005576
ENSG00000153993	GO:0005623
ENSG00000153993	GO:0030154
ENSG00000153993	GO:0048856
ENSG00000154001	GO:0005575
ENSG00000154001	GO:0005622
ENSG00000154001	GO:0005623
ENSG00000154001	GO:0005737
ENSG00000154001	GO:0007165
ENSG00000154001	GO:0043226
ENSG00000154001	GO:0043234
ENSG00000154007	GO:0007165
ENSG00000154016	GO:0005575
ENSG00000154016	GO:0005622
ENSG00000154016	GO:0005623
ENSG00000154016	GO:0005737
ENSG00000154016	GO:0007165
ENSG00000154016	GO:0007267
ENSG00000154025	GO:0005575
ENSG00000154025	GO:0005623
ENSG00000154025	GO:0006810
ENSG00000154025	GO:0055085
ENSG00000154027	GO:0005575
ENSG00000154027	GO:0005622
ENSG00000154027	GO:0005623
ENSG00000154027	GO:0005737
ENSG00000154027	GO:0005815
ENSG00000154027	GO:0005829
ENSG00000154027	GO:0005856
ENSG00000154027	GO:0007165
ENSG00000154027	GO:0009058
ENSG00000154027	GO:0034641
ENSG00000154027	GO:0043226
ENSG00000154027	GO:0044281
ENSG00000154040	GO:0005575
ENSG00000154040	GO:0005622
ENSG00000154040	GO:0005623
ENSG00000154040	GO:0005634
ENSG00000154040	GO:0005737
ENSG00000154040	GO:0005856
ENSG00000154040	GO:0005929
ENSG00000154040	GO:0007165
ENSG00000154040	GO:0043226
ENSG00000154059	GO:0005575
ENSG00000154079	GO:0005575
ENSG00000154079	GO:0005576
ENSG00000154079	GO:0005622
ENSG00000154079	GO:0005623
ENSG00000154079	GO:0005737
ENSG00000154079	GO:0005739
ENSG00000154079	GO:0043226
ENSG00000154080	GO:0005575
ENSG00000154080	GO:0005576
ENSG00000154080	GO:0005622
ENSG00000154080	GO:0005623
ENSG00000154080	GO:0005737
ENSG00000154080	GO:0005794
ENSG00000154080	GO:0005975
ENSG00000154080	GO:0006790
ENSG00000154080	GO:0009058
ENSG00000154080	GO:0043226
ENSG00000154096	GO:0002376
ENSG00000154096	GO:0005575
ENSG00000154096	GO:0005622
ENSG00000154096	GO:0005623
ENSG00000154096	GO:0005737
ENSG00000154096	GO:0005783
ENSG00000154096	GO:0005829
ENSG00000154096	GO:0005886
ENSG00000154096	GO:0007010
ENSG00000154096	GO:0007155
ENSG00000154096	GO:0007165
ENSG00000154096	GO:0022607
ENSG00000154096	GO:0030154
ENSG00000154096	GO:0034330
ENSG00000154096	GO:0043226
ENSG00000154096	GO:0048646
ENSG00000154096	GO:0048856
ENSG00000154099	GO:0000902
ENSG00000154099	GO:0005575
ENSG00000154099	GO:0005622
ENSG00000154099	GO:0005623
ENSG00000154099	GO:0005737
ENSG00000154099	GO:0005856
ENSG00000154099	GO:0005929
ENSG00000154099	GO:0006461
ENSG00000154099	GO:0022607
ENSG00000154099	GO:0043226
ENSG00000154099	GO:0048856
ENSG00000154099	GO:0065003
ENSG00000154114	GO:0005575
ENSG00000154114	GO:0005622
ENSG00000154114	GO:0005623
ENSG00000154114	GO:0005737
ENSG00000154114	GO:0005856
ENSG00000154114	GO:0043226
ENSG00000154118	GO:0005575
ENSG00000154118	GO:0005622
ENSG00000154118	GO:0005623
ENSG00000154118	GO:0005737
ENSG00000154118	GO:0005783
ENSG00000154118	GO:0005886
ENSG00000154118	GO:0006810
ENSG00000154118	GO:0040011
ENSG00000154118	GO:0042592
ENSG00000154118	GO:0043226
ENSG00000154122	GO:0005575
ENSG00000154122	GO:0005623
ENSG00000154122	GO:0005886
ENSG00000154122	GO:0006810
ENSG00000154122	GO:0048856
ENSG00000154127	GO:0005575
ENSG00000154127	GO:0005622
ENSG00000154127	GO:0005623
ENSG00000154127	GO:0005634
ENSG00000154127	GO:0005737
ENSG00000154127	GO:0034641
ENSG00000154127	GO:0043226
ENSG00000154133	GO:0005575
ENSG00000154133	GO:0005623
ENSG00000154133	GO:0005886
ENSG00000154133	GO:0030154
ENSG00000154133	GO:0048646
ENSG00000154133	GO:0048856
ENSG00000154134	GO:0000902
ENSG00000154134	GO:0005575
ENSG00000154134	GO:0005623
ENSG00000154134	GO:0030154
ENSG00000154134	GO:0040011
ENSG00000154134	GO:0048856
ENSG00000154134	GO:0048870
ENSG00000154143	GO:0005575
ENSG00000154143	GO:0005623
ENSG00000154143	GO:0005886
ENSG00000154143	GO:0006461
ENSG00000154143	GO:0006810
ENSG00000154143	GO:0007267
ENSG00000154143	GO:0022607
ENSG00000154143	GO:0065003
ENSG00000154144	GO:0005575
ENSG00000154144	GO:0005622
ENSG00000154144	GO:0005623
ENSG00000154144	GO:0005634
ENSG00000154144	GO:0006259
ENSG00000154144	GO:0006810
ENSG00000154144	GO:0007049
ENSG00000154144	GO:0009058
ENSG00000154144	GO:0034641
ENSG00000154144	GO:0043226
ENSG00000154146	GO:0007165
ENSG00000154146	GO:0048856
ENSG00000154153	GO:0005575
ENSG00000154153	GO:0005622
ENSG00000154153	GO:0005623
ENSG00000154153	GO:0005737
ENSG00000154153	GO:0005783
ENSG00000154153	GO:0005794
ENSG00000154153	GO:0043226
ENSG00000154153	GO:0050877
ENSG00000154162	GO:0005575
ENSG00000154162	GO:0005623
ENSG00000154162	GO:0005886
ENSG00000154162	GO:0007155
ENSG00000154162	GO:0022607
ENSG00000154162	GO:0034330
ENSG00000154165	GO:0005575
ENSG00000154165	GO:0005623
ENSG00000154165	GO:0005886
ENSG00000154165	GO:0007165
ENSG00000154174	GO:0005575
ENSG00000154174	GO:0005622
ENSG00000154174	GO:0005623
ENSG00000154174	GO:0005737
ENSG00000154174	GO:0005739
ENSG00000154174	GO:0006605
ENSG00000154174	GO:0006810
ENSG00000154174	GO:0007005
ENSG00000154174	GO:0043226
ENSG00000154174	GO:0043234
ENSG00000154175	GO:0005575
ENSG00000154175	GO:0005576
ENSG00000154175	GO:0005578
ENSG00000154175	GO:0005615
ENSG00000154175	GO:0030198
ENSG00000154188	GO:0002376
ENSG00000154188	GO:0003013
ENSG00000154188	GO:0005575
ENSG00000154188	GO:0005576
ENSG00000154188	GO:0005615
ENSG00000154188	GO:0005623
ENSG00000154188	GO:0005886
ENSG00000154188	GO:0005975
ENSG00000154188	GO:0006461
ENSG00000154188	GO:0006790
ENSG00000154188	GO:0006950
ENSG00000154188	GO:0007165
ENSG00000154188	GO:0009058
ENSG00000154188	GO:0022607
ENSG00000154188	GO:0030154
ENSG00000154188	GO:0040011
ENSG00000154188	GO:0048646
ENSG00000154188	GO:0048856
ENSG00000154188	GO:0048870
ENSG00000154188	GO:0065003
ENSG00000154217	GO:0005575
ENSG00000154217	GO:0005622
ENSG00000154217	GO:0005623
ENSG00000154217	GO:0005737
ENSG00000154217	GO:0006810
ENSG00000154217	GO:0007165
ENSG00000154227	GO:0005575
ENSG00000154227	GO:0005622
ENSG00000154227	GO:0005623
ENSG00000154227	GO:0005634
ENSG00000154227	GO:0005635
ENSG00000154227	GO:0005737
ENSG00000154227	GO:0005783
ENSG00000154227	GO:0006629
ENSG00000154227	GO:0009058
ENSG00000154227	GO:0043226
ENSG00000154229	GO:0000902
ENSG00000154229	GO:0002376
ENSG00000154229	GO:0005575
ENSG00000154229	GO:0005622
ENSG00000154229	GO:0005623
ENSG00000154229	GO:0005634
ENSG00000154229	GO:0005654
ENSG00000154229	GO:0005737
ENSG00000154229	GO:0005739
ENSG00000154229	GO:0005783
ENSG00000154229	GO:0005829
ENSG00000154229	GO:0005886
ENSG00000154229	GO:0006091
ENSG00000154229	GO:0006464
ENSG00000154229	GO:0006950
ENSG00000154229	GO:0007165
ENSG00000154229	GO:0007267
ENSG00000154229	GO:0007568
ENSG00000154229	GO:0030154
ENSG00000154229	GO:0034641
ENSG00000154229	GO:0040011
ENSG00000154229	GO:0042592
ENSG00000154229	GO:0043226
ENSG00000154229	GO:0043234
ENSG00000154229	GO:0048856
ENSG00000154229	GO:0048870
ENSG00000154229	GO:0050877
ENSG00000154229	GO:0051276
ENSG00000154237	GO:0005575
ENSG00000154237	GO:0005622
ENSG00000154237	GO:0005623
ENSG00000154237	GO:0005737
ENSG00000154237	GO:0005739
ENSG00000154237	GO:0006464
ENSG00000154237	GO:0007165
ENSG00000154237	GO:0043226
ENSG00000154252	GO:0005575
ENSG00000154252	GO:0005622
ENSG00000154252	GO:0005623
ENSG00000154252	GO:0005737
ENSG00000154252	GO:0005794
ENSG00000154252	GO:0009058
ENSG00000154252	GO:0043226
ENSG00000154258	GO:0005575
ENSG00000154258	GO:0005622
ENSG00000154258	GO:0005623
ENSG00000154258	GO:0005737
ENSG00000154258	GO:0005739
ENSG00000154258	GO:0006810
ENSG00000154258	GO:0043226
ENSG00000154262	GO:0005575
ENSG00000154262	GO:0005623
ENSG00000154262	GO:0006810
ENSG00000154263	GO:0005575
ENSG00000154263	GO:0005623
ENSG00000154263	GO:0006810
ENSG00000154265	GO:0005575
ENSG00000154265	GO:0005622
ENSG00000154265	GO:0005623
ENSG00000154265	GO:0005737
ENSG00000154265	GO:0005764
ENSG00000154265	GO:0005768
ENSG00000154265	GO:0005773
ENSG00000154265	GO:0005794
ENSG00000154265	GO:0006810
ENSG00000154265	GO:0043226
ENSG00000154269	GO:0002376
ENSG00000154269	GO:0005575
ENSG00000154269	GO:0005576
ENSG00000154269	GO:0005622
ENSG00000154269	GO:0005623
ENSG00000154269	GO:0005737
ENSG00000154269	GO:0005886
ENSG00000154269	GO:0009056
ENSG00000154269	GO:0034641
ENSG00000154269	GO:0034655
ENSG00000154269	GO:0044281
ENSG00000154277	GO:0000902
ENSG00000154277	GO:0005575
ENSG00000154277	GO:0005622
ENSG00000154277	GO:0005623
ENSG00000154277	GO:0005634
ENSG00000154277	GO:0005737
ENSG00000154277	GO:0005829
ENSG00000154277	GO:0005886
ENSG00000154277	GO:0006464
ENSG00000154277	GO:0006810
ENSG00000154277	GO:0006950
ENSG00000154277	GO:0008283
ENSG00000154277	GO:0009056
ENSG00000154277	GO:0030154
ENSG00000154277	GO:0030705
ENSG00000154277	GO:0043226
ENSG00000154277	GO:0048856
ENSG00000154277	GO:0050877
ENSG00000154305	GO:0005575
ENSG00000154305	GO:0005622
ENSG00000154305	GO:0005623
ENSG00000154305	GO:0005737
ENSG00000154305	GO:0005783
ENSG00000154305	GO:0006810
ENSG00000154305	GO:0006950
ENSG00000154305	GO:0016192
ENSG00000154305	GO:0043226
ENSG00000154309	GO:0005575
ENSG00000154309	GO:0005623
ENSG00000154309	GO:0005886
ENSG00000154309	GO:0006461
ENSG00000154309	GO:0006810
ENSG00000154309	GO:0007165
ENSG00000154309	GO:0009790
ENSG00000154309	GO:0022607
ENSG00000154309	GO:0048856
ENSG00000154309	GO:0051604
ENSG00000154309	GO:0065003
ENSG00000154310	GO:0005575
ENSG00000154310	GO:0005622
ENSG00000154310	GO:0005623
ENSG00000154310	GO:0005634
ENSG00000154310	GO:0005737
ENSG00000154310	GO:0005768
ENSG00000154310	GO:0005856
ENSG00000154310	GO:0006464
ENSG00000154310	GO:0006950
ENSG00000154310	GO:0007010
ENSG00000154310	GO:0007165
ENSG00000154310	GO:0030154
ENSG00000154310	GO:0043226
ENSG00000154310	GO:0048856
ENSG00000154328	GO:0005575
ENSG00000154328	GO:0005622
ENSG00000154328	GO:0005623
ENSG00000154328	GO:0005634
ENSG00000154328	GO:0005737
ENSG00000154328	GO:0005856
ENSG00000154328	GO:0006259
ENSG00000154328	GO:0006950
ENSG00000154328	GO:0034641
ENSG00000154328	GO:0043226
ENSG00000154328	GO:0043234
ENSG00000154330	GO:0005575
ENSG00000154330	GO:0005622
ENSG00000154330	GO:0005623
ENSG00000154330	GO:0005737
ENSG00000154330	GO:0005856
ENSG00000154330	GO:0005886
ENSG00000154330	GO:0005975
ENSG00000154330	GO:0007155
ENSG00000154330	GO:0042592
ENSG00000154330	GO:0043226
ENSG00000154330	GO:0043234
ENSG00000154330	GO:0044281
ENSG00000154342	GO:0000902
ENSG00000154342	GO:0002376
ENSG00000154342	GO:0005575
ENSG00000154342	GO:0005576
ENSG00000154342	GO:0005578
ENSG00000154342	GO:0005615
ENSG00000154342	GO:0005622
ENSG00000154342	GO:0005623
ENSG00000154342	GO:0005737
ENSG00000154342	GO:0005768
ENSG00000154342	GO:0005886
ENSG00000154342	GO:0006461
ENSG00000154342	GO:0006950
ENSG00000154342	GO:0007155
ENSG00000154342	GO:0007165
ENSG00000154342	GO:0007267
ENSG00000154342	GO:0008283
ENSG00000154342	GO:0009790
ENSG00000154342	GO:0022607
ENSG00000154342	GO:0030154
ENSG00000154342	GO:0030198
ENSG00000154342	GO:0040007
ENSG00000154342	GO:0040011
ENSG00000154342	GO:0043226
ENSG00000154342	GO:0048646
ENSG00000154342	GO:0048856
ENSG00000154342	GO:0051301
ENSG00000154342	GO:0065003
ENSG00000154358	GO:0005575
ENSG00000154358	GO:0005622
ENSG00000154358	GO:0005623
ENSG00000154358	GO:0005737
ENSG00000154358	GO:0005829
ENSG00000154358	GO:0006464
ENSG00000154358	GO:0007165
ENSG00000154358	GO:0008219
ENSG00000154358	GO:0030154
ENSG00000154358	GO:0043226
ENSG00000154359	GO:0005575
ENSG00000154359	GO:0005622
ENSG00000154359	GO:0005623
ENSG00000154359	GO:0006464
ENSG00000154359	GO:0043234
ENSG00000154370	GO:0005575
ENSG00000154370	GO:0005622
ENSG00000154370	GO:0005623
ENSG00000154370	GO:0005634
ENSG00000154370	GO:0005737
ENSG00000154370	GO:0043226
ENSG00000154380	GO:0000902
ENSG00000154380	GO:0002376
ENSG00000154380	GO:0005575
ENSG00000154380	GO:0005622
ENSG00000154380	GO:0005623
ENSG00000154380	GO:0005737
ENSG00000154380	GO:0005829
ENSG00000154380	GO:0005856
ENSG00000154380	GO:0005886
ENSG00000154380	GO:0006810
ENSG00000154380	GO:0007010
ENSG00000154380	GO:0007165
ENSG00000154380	GO:0009790
ENSG00000154380	GO:0030154
ENSG00000154380	GO:0040011
ENSG00000154380	GO:0043226
ENSG00000154380	GO:0048646
ENSG00000154380	GO:0048856
ENSG00000154415	GO:0005575
ENSG00000154415	GO:0005623
ENSG00000154415	GO:0005975
ENSG00000154415	GO:0006091
ENSG00000154415	GO:0044281
ENSG00000154438	GO:0000003
ENSG00000154438	GO:0005575
ENSG00000154438	GO:0005622
ENSG00000154438	GO:0005623
ENSG00000154438	GO:0005737
ENSG00000154438	GO:0006259
ENSG00000154438	GO:0007049
ENSG00000154438	GO:0007165
ENSG00000154438	GO:0030154
ENSG00000154438	GO:0034641
ENSG00000154438	GO:0043226
ENSG00000154438	GO:0044281
ENSG00000154447	GO:0005575
ENSG00000154447	GO:0005622
ENSG00000154447	GO:0005623
ENSG00000154447	GO:0005737
ENSG00000154447	GO:0005794
ENSG00000154447	GO:0043226
ENSG00000154451	GO:0005575
ENSG00000154451	GO:0005623
ENSG00000154451	GO:0005886
ENSG00000154473	GO:0005575
ENSG00000154473	GO:0005622
ENSG00000154473	GO:0005623
ENSG00000154473	GO:0005634
ENSG00000154473	GO:0005694
ENSG00000154473	GO:0005737
ENSG00000154473	GO:0005829
ENSG00000154473	GO:0007010
ENSG00000154473	GO:0007049
ENSG00000154473	GO:0007059
ENSG00000154473	GO:0007067
ENSG00000154473	GO:0009056
ENSG00000154473	GO:0043226
ENSG00000154473	GO:0043234
ENSG00000154473	GO:0051276
ENSG00000154473	GO:0051301
ENSG00000154478	GO:0005575
ENSG00000154478	GO:0005623
ENSG00000154478	GO:0005886
ENSG00000154478	GO:0007165
ENSG00000154485	GO:0005575
ENSG00000154485	GO:0005576
ENSG00000154511	GO:0005575
ENSG00000154511	GO:0005623
ENSG00000154518	GO:0005575
ENSG00000154518	GO:0005622
ENSG00000154518	GO:0005623
ENSG00000154518	GO:0005737
ENSG00000154518	GO:0005739
ENSG00000154518	GO:0006810
ENSG00000154518	GO:0007568
ENSG00000154518	GO:0009058
ENSG00000154518	GO:0034641
ENSG00000154518	GO:0043226
ENSG00000154518	GO:0043234
ENSG00000154518	GO:0044281
ENSG00000154518	GO:0055085
ENSG00000154529	GO:0005575
ENSG00000154529	GO:0005623
ENSG00000154529	GO:0007155
ENSG00000154529	GO:0007165
ENSG00000154548	GO:0005575
ENSG00000154548	GO:0005622
ENSG00000154548	GO:0005623
ENSG00000154548	GO:0005634
ENSG00000154548	GO:0005654
ENSG00000154548	GO:0006397
ENSG00000154548	GO:0006810
ENSG00000154548	GO:0022607
ENSG00000154548	GO:0022618
ENSG00000154548	GO:0034641
ENSG00000154548	GO:0043226
ENSG00000154548	GO:0065003
ENSG00000154553	GO:0005575
ENSG00000154553	GO:0005622
ENSG00000154553	GO:0005623
ENSG00000154553	GO:0005737
ENSG00000154553	GO:0005856
ENSG00000154553	GO:0007010
ENSG00000154553	GO:0043226
ENSG00000154553	GO:0048856
ENSG00000154556	GO:0005575
ENSG00000154556	GO:0005622
ENSG00000154556	GO:0005623
ENSG00000154556	GO:0005634
ENSG00000154556	GO:0005737
ENSG00000154556	GO:0005856
ENSG00000154556	GO:0043226
ENSG00000154582	GO:0005575
