Ensembl ID	PDB ID
ENSG00000143933	2KUG
ENSG00000143933	2KUH
ENSG00000143933	2R28
ENSG00000143933	2V01
ENSG00000143933	2V02
ENSG00000143933	2VAY
ENSG00000143933	2W73
ENSG00000143933	2WEL
ENSG00000143933	2X0G
ENSG00000143933	3BYA
ENSG00000143933	3DVE
ENSG00000143933	3DVJ
ENSG00000143933	3DVK
ENSG00000143933	3DVM
ENSG00000143933	3EWT
ENSG00000143933	3EWV
ENSG00000143933	3G43
ENSG00000143933	3HR4
ENSG00000143933	3O77
ENSG00000143933	3O78
ENSG00000143933	3OXQ
ENSG00000143947	2KHW
ENSG00000143947	2KTF
ENSG00000143947	2KWU
ENSG00000143947	2KWV
ENSG00000143947	2L0F
ENSG00000143947	2XEW
ENSG00000143947	2XK5
ENSG00000143947	3K9P
ENSG00000143947	3NHE
ENSG00000143947	3NOB
ENSG00000143977	3CW1
ENSG00000144021	3FM0
ENSG00000144028	2Q0Z
ENSG00000144034	3ENP
ENSG00000144061	1S1N
ENSG00000144118	2KE5
ENSG00000144118	2KWI
ENSG00000144231	2C35
ENSG00000144339	2FMW
ENSG00000144455	1Y1E
ENSG00000144455	1Y1F
ENSG00000144455	1Y1G
ENSG00000144455	1Y1H
ENSG00000144455	1Y1I
ENSG00000144455	1Y1J
ENSG00000144455	1Z70
ENSG00000144455	2AFT
ENSG00000144455	2AFY
ENSG00000144455	2AII
ENSG00000144455	2AIJ
ENSG00000144455	2AIK
ENSG00000144455	2HI8
ENSG00000144455	2HIB
ENSG00000144566	1N6H
ENSG00000144566	1N6I
ENSG00000144566	1N6K
ENSG00000144566	1N6L
ENSG00000144566	1N6N
ENSG00000144566	1N6O
ENSG00000144566	1N6P
ENSG00000144566	1N6R
ENSG00000144566	1R2Q
ENSG00000144566	1TU3
ENSG00000144566	1TU4
ENSG00000144566	3MJH
ENSG00000144579	1T9Z
ENSG00000144579	1TA0
ENSG00000144579	2GHQ
ENSG00000144579	2GHT
ENSG00000144579	3L0B
ENSG00000144579	3L0C
ENSG00000144579	3L0Y
ENSG00000144580	2FV2
ENSG00000144674	1R4A
ENSG00000144674	1UPT
ENSG00000144677	2HHL
ENSG00000144681	2DL4
ENSG00000144724	2H4V
ENSG00000144724	2HY3
ENSG00000144724	2NLK
ENSG00000144724	2PBN
ENSG00000144724	3JXH
ENSG00000144744	1R4M
ENSG00000144744	1R4N
ENSG00000144744	1TT5
ENSG00000144744	1Y8X
ENSG00000144744	1YOV
ENSG00000144744	2NVU
ENSG00000144744	3DBH
ENSG00000144744	3DBL
ENSG00000144744	3DBR
ENSG00000144744	3FN1
ENSG00000144744	3GZN
ENSG00000144843	3HFW
ENSG00000144852	1ILG
ENSG00000144852	1ILH
ENSG00000144852	1M13
ENSG00000144852	1NRL
ENSG00000144852	1SKX
ENSG00000144852	2O9I
ENSG00000144852	2QNV
ENSG00000144852	3CTB
ENSG00000144852	3HVL
ENSG00000144857	3N1G
ENSG00000144857	3N1M
ENSG00000144857	3N1P
ENSG00000144891	1ZV0
ENSG00000144908	2BW0
ENSG00000144908	2CFI
ENSG00000144908	2CQ8
ENSG00000144909	2D9X
ENSG00000145020	1WSR
ENSG00000145020	1WSV
ENSG00000145040	2RMG
ENSG00000145040	3N95
ENSG00000145050	2KVD
ENSG00000145050	2KVE
ENSG00000145050	2W51
ENSG00000145147	2V70
ENSG00000145147	2V9S
ENSG00000145147	2V9T
ENSG00000145147	2WFH
ENSG00000145191	3JUI
ENSG00000145194	2PXX
ENSG00000145242	2R2P
ENSG00000145293	1YNS
ENSG00000145293	1ZS9
ENSG00000145321	1J78
ENSG00000145321	1J7E
ENSG00000145321	1KW2
ENSG00000145321	1KXP
ENSG00000145321	1LOT
ENSG00000145321	1MA9
ENSG00000145335	1XQ8
ENSG00000145335	2JN5
ENSG00000145335	2KKW
ENSG00000145335	2X6M
ENSG00000145349	2VN9
ENSG00000145349	2W2C
ENSG00000145349	2WEL
ENSG00000145349	3GP2
ENSG00000145354	3FNV
ENSG00000145384	1KZW
ENSG00000145384	1KZX
ENSG00000145384	3IFB
ENSG00000145386	1E9H
ENSG00000145386	1FIN
ENSG00000145386	1FVV
ENSG00000145386	1GY3
ENSG00000145386	1H1P
ENSG00000145386	1H1Q
ENSG00000145386	1H1R
ENSG00000145386	1H1S
ENSG00000145386	1H24
ENSG00000145386	1H25
ENSG00000145386	1H26
ENSG00000145386	1H27
ENSG00000145386	1H28
ENSG00000145386	1JST
ENSG00000145386	1JSU
ENSG00000145386	1OGU
ENSG00000145386	1OI9
ENSG00000145386	1OIU
ENSG00000145386	1OIY
ENSG00000145386	1OKV
ENSG00000145386	1OKW
ENSG00000145386	1OL1
ENSG00000145386	1OL2
ENSG00000145386	1P5E
ENSG00000145386	1PKD
ENSG00000145386	1QMZ
ENSG00000145386	1URC
ENSG00000145386	1VYW
ENSG00000145386	2BKZ
ENSG00000145386	2BPM
ENSG00000145386	2C4G
ENSG00000145386	2C5N
ENSG00000145386	2C5O
ENSG00000145386	2C5V
ENSG00000145386	2C5X
ENSG00000145386	2C6T
ENSG00000145386	2CCH
ENSG00000145386	2CCI
ENSG00000145386	2CJM
ENSG00000145386	2I40
ENSG00000145386	2IW6
ENSG00000145386	2IW8
ENSG00000145386	2IW9
ENSG00000145386	2UUE
ENSG00000145386	2UZB
ENSG00000145386	2UZD
ENSG00000145386	2UZE
ENSG00000145386	2UZL
ENSG00000145386	2V22
ENSG00000145386	2WEV
ENSG00000145386	2WFY
ENSG00000145386	2WHB
ENSG00000145386	2WIH
ENSG00000145386	2WIP
ENSG00000145386	2WMA
ENSG00000145386	2WMB
ENSG00000145386	2WPA
ENSG00000145386	2WXV
ENSG00000145386	2X1N
ENSG00000145386	3EID
ENSG00000145386	3EJ1
ENSG00000145386	3EOC
ENSG00000145386	3F5X
ENSG00000145391	1H3I
ENSG00000145391	1MT6
ENSG00000145391	1MUF
ENSG00000145391	1N6A
ENSG00000145391	1N6C
ENSG00000145391	1O9S
ENSG00000145391	1XQH
ENSG00000145391	2F69
ENSG00000145391	3CBM
ENSG00000145391	3CBO
ENSG00000145391	3CBP
ENSG00000145391	3M53
ENSG00000145391	3M54
ENSG00000145391	3M55
ENSG00000145391	3M56
ENSG00000145391	3M57
ENSG00000145391	3M58
ENSG00000145391	3M59
ENSG00000145391	3M5A
ENSG00000145414	2EQN
ENSG00000145604	1FQV
ENSG00000145604	1FS1
ENSG00000145604	1FS2
ENSG00000145604	1LDK
ENSG00000145604	2ASS
ENSG00000145604	2AST
ENSG00000145649	1HF1
ENSG00000145649	1OP8
ENSG00000145649	1ORF
ENSG00000145675	1A0N
ENSG00000145675	1AZG
ENSG00000145675	1H9O
ENSG00000145675	1PBW
ENSG00000145675	1PHT
ENSG00000145675	1PIC
ENSG00000145675	1PKS
ENSG00000145675	1PKT
ENSG00000145675	2IUG
ENSG00000145675	2IUH
ENSG00000145675	2IUI
ENSG00000145675	2RD0
ENSG00000145675	2V1Y
ENSG00000145675	3HHM
ENSG00000145675	3HIZ
ENSG00000145675	3I5R
ENSG00000145675	3I5S
ENSG00000145692	1LT7
ENSG00000145692	1LT8
ENSG00000145703	3IEZ
ENSG00000145715	1WER
ENSG00000145715	1WQ1
ENSG00000145715	2GQI
ENSG00000145715	2GSB
ENSG00000145715	2J05
ENSG00000145715	2J06
ENSG00000145736	1Z60
ENSG00000145741	3LKX
ENSG00000145741	3MCB
ENSG00000145819	1UGV
ENSG00000145824	2HDL
ENSG00000145888	1MOT
ENSG00000145888	1VRY
ENSG00000145949	2X4F
ENSG00000145982	3CMQ
ENSG00000145982	3HFV
ENSG00000146013	2GH0
ENSG00000146038	2DNF
ENSG00000146063	2EGM
ENSG00000146070	3D59
ENSG00000146070	3D5E
ENSG00000146070	3F96
ENSG00000146070	3F97
ENSG00000146070	3F98
ENSG00000146070	3F9C
ENSG00000146072	2DBH
ENSG00000146085	2XIJ
ENSG00000146085	2XIQ
ENSG00000146085	3BIC
ENSG00000146247	3MB3
ENSG00000146648	1DNQ
ENSG00000146648	1DNR
ENSG00000146648	1IVO
ENSG00000146648	1M14
ENSG00000146648	1M17
ENSG00000146648	1MOX
ENSG00000146648	1NQL
ENSG00000146648	1XKK
ENSG00000146648	1YY9
ENSG00000146648	1Z9I
ENSG00000146648	2EB2
ENSG00000146648	2EB3
ENSG00000146648	2EXP
ENSG00000146648	2EXQ
ENSG00000146648	2GS2
ENSG00000146648	2GS6
ENSG00000146648	2GS7
ENSG00000146648	2ITN
ENSG00000146648	2ITO
ENSG00000146648	2ITP
ENSG00000146648	2ITQ
ENSG00000146648	2ITT
ENSG00000146648	2ITU
ENSG00000146648	2ITV
ENSG00000146648	2ITW
ENSG00000146648	2ITX
ENSG00000146648	2ITY
ENSG00000146648	2ITZ
ENSG00000146648	2J5E
ENSG00000146648	2J5F
ENSG00000146648	2J6M
ENSG00000146648	2JIT
ENSG00000146648	2JIU
ENSG00000146648	2JIV
ENSG00000146648	2KS1
ENSG00000146648	2RF9
ENSG00000146648	2RFD
ENSG00000146648	2RFE
ENSG00000146648	2RGP
ENSG00000146648	3B2U
ENSG00000146648	3B2V
ENSG00000146648	3BEL
ENSG00000146648	3BUO
ENSG00000146648	3C09
ENSG00000146648	3G5V
ENSG00000146648	3G5Y
ENSG00000146648	3GT8
ENSG00000146648	3IKA
ENSG00000146648	3NJP
ENSG00000146648	3OB2
ENSG00000146648	3OP0
ENSG00000146678	1ZT3
ENSG00000146678	1ZT5
ENSG00000146678	2DSQ
ENSG00000146701	2DFD
ENSG00000146733	1L8L
ENSG00000146733	1L8O
ENSG00000146733	1NNL
ENSG00000146834	3G07
ENSG00000146904	2K1K
ENSG00000146904	2K1L
ENSG00000146904	3HIL
ENSG00000146904	3KKA
ENSG00000146938	2WQZ
ENSG00000146938	2XB6
ENSG00000146938	3BE8
ENSG00000147010	2BZ8
ENSG00000147010	2K6D
ENSG00000147010	2K9G
ENSG00000147010	2O2O
ENSG00000147044	1KGD
ENSG00000147044	1KWA
ENSG00000147044	1ZL8
ENSG00000147044	3C0G
ENSG00000147044	3C0H
ENSG00000147044	3C0I
ENSG00000147044	3MFR
ENSG00000147044	3MFS
ENSG00000147044	3MFT
ENSG00000147044	3MFU
ENSG00000147065	1E5W
ENSG00000147065	1EF1
ENSG00000147065	1SGH
ENSG00000147099	1T64
ENSG00000147099	1T67
ENSG00000147099	1T69
ENSG00000147099	1VKG
ENSG00000147099	1W22
ENSG00000147099	2V5W
ENSG00000147099	2V5X
ENSG00000147099	3EW8
ENSG00000147099	3EWF
ENSG00000147099	3EZP
ENSG00000147099	3EZT
ENSG00000147099	3F06
ENSG00000147099	3F07
ENSG00000147099	3F0R
ENSG00000147099	3MZ3
ENSG00000147099	3MZ4
ENSG00000147099	3MZ6
ENSG00000147099	3MZ7
ENSG00000147133	1EQF
ENSG00000147133	3AAD
ENSG00000147162	1W3B
ENSG00000147168	1ILL
ENSG00000147168	1ILM
ENSG00000147168	1ILN
ENSG00000147168	1ITE
ENSG00000147168	2B5I
ENSG00000147168	2ERJ
ENSG00000147168	3BPL
ENSG00000147224	2H06
ENSG00000147224	2H07
ENSG00000147224	2H08
ENSG00000147224	2HCR
ENSG00000147224	3EFH
ENSG00000147316	2WT8
ENSG00000147316	3KTF
ENSG00000147380	1KPW
ENSG00000147381	1I4F
ENSG00000147381	2WA0
ENSG00000147400	1M39
ENSG00000147400	1ZMZ
ENSG00000147400	2A4J
ENSG00000147400	2GGM
ENSG00000147400	2K2I
ENSG00000147400	2OBH
ENSG00000147403	2PA2
ENSG00000147421	2CUF
ENSG00000147443	2D9W
ENSG00000147443	2DLW
ENSG00000147465	1IMG
ENSG00000147465	2I93
ENSG00000147488	2CS8
ENSG00000147536	2E9X
ENSG00000147536	2EHO
ENSG00000147536	2Q9Q
ENSG00000147548	2DAQ
ENSG00000147571	3EHT
ENSG00000147571	3EHU
ENSG00000147588	2WUT
ENSG00000147588	3NR3
ENSG00000147601	1BA5
ENSG00000147601	1H6O
ENSG00000147601	1ITY
ENSG00000147601	1IV6
ENSG00000147601	1W0T
ENSG00000147601	3BQO
ENSG00000147601	3L82
ENSG00000147647	2VR2
ENSG00000147687	2XIO
ENSG00000147852	1V9U
ENSG00000147852	3DPR
ENSG00000147853	1ZD8
ENSG00000147854	1WY8
ENSG00000147854	1Z6U
ENSG00000147854	2E6S
ENSG00000147854	3OLN
ENSG00000147889	1A5E
ENSG00000147889	1BI7
ENSG00000147889	1DC2
ENSG00000147889	2A5E
ENSG00000148053	1HCF
ENSG00000148053	1WWB
ENSG00000148090	1HZD
ENSG00000148090	2ZQQ
ENSG00000148090	2ZQR
ENSG00000148143	1X6F
ENSG00000148180	1C0F
ENSG00000148180	1C0G
ENSG00000148180	1D4X
ENSG00000148180	1DEJ
ENSG00000148180	1EQY
ENSG00000148180	1ESV
ENSG00000148180	1H1V
ENSG00000148180	1KCQ
ENSG00000148180	1MDU
ENSG00000148180	1NLV
ENSG00000148180	1NM1
ENSG00000148180	1NMD
ENSG00000148180	1P8X
ENSG00000148180	1P8Z
ENSG00000148180	1SOL
ENSG00000148180	1T44
ENSG00000148180	1YAG
ENSG00000148180	1YVN
ENSG00000148180	2FF3
ENSG00000148180	2FF6
ENSG00000148180	2FH1
ENSG00000148180	2FH2
ENSG00000148180	2FH3
ENSG00000148180	2FH4
ENSG00000148180	3A5L
ENSG00000148180	3A5M
ENSG00000148180	3A5N
ENSG00000148180	3A5O
ENSG00000148180	3CI5
ENSG00000148180	3CIP
ENSG00000148180	3CJB
ENSG00000148180	3CJC
ENSG00000148180	3FFK
ENSG00000148180	3FFN
ENSG00000148204	2WO6
ENSG00000148218	1E51
ENSG00000148218	1PV8
ENSG00000148335	2EX4
ENSG00000148344	3DWW
ENSG00000148346	1DFV
ENSG00000148346	1L6M
ENSG00000148346	1NGL
ENSG00000148346	1QQS
ENSG00000148346	1X71
ENSG00000148346	1X89
ENSG00000148346	1X8U
ENSG00000148346	3BY0
ENSG00000148346	3CBC
ENSG00000148346	3CMP
ENSG00000148346	3DSZ
ENSG00000148346	3DTQ
ENSG00000148346	3FW4
ENSG00000148346	3FW5
ENSG00000148346	3HWD
ENSG00000148346	3HWE
ENSG00000148346	3HWF
ENSG00000148346	3HWG
ENSG00000148346	3I0A
ENSG00000148346	3K3L
ENSG00000148377	2PNY
ENSG00000148400	1PB5
ENSG00000148400	1TOZ
ENSG00000148400	1YYH
ENSG00000148400	2F8X
ENSG00000148400	2F8Y
ENSG00000148400	2HE0
ENSG00000148400	2VJ3
ENSG00000148400	3ETO
ENSG00000148400	3I08
ENSG00000148400	3L95
ENSG00000148400	3NBN
ENSG00000148498	2KOM
ENSG00000148516	2E19
ENSG00000148584	2CPD
ENSG00000148660	2UX0
ENSG00000148660	2V7O
ENSG00000148672	1L1F
ENSG00000148672	1NR1
ENSG00000148719	2CTP
ENSG00000148737	1JDH
ENSG00000148737	1JPW
ENSG00000148737	2GL7
ENSG00000148773	1R21
ENSG00000148773	2AFF
ENSG00000148795	2C17
ENSG00000148834	1EEM
ENSG00000148835	2NXP
ENSG00000148843	1WI5
ENSG00000148908	2DLR
ENSG00000148908	2I59
ENSG00000148908	2IHB
ENSG00000148926	2FLY
ENSG00000149016	2E5G
ENSG00000149131	1M6Q
ENSG00000149131	2OAY
ENSG00000149177	2CFV
ENSG00000149177	2DLE
ENSG00000149177	2NZ6
ENSG00000149182	2P57
ENSG00000149187	2CPZ
ENSG00000149187	2DHS
ENSG00000149187	2RQ4
ENSG00000149187	2RQC
ENSG00000149187	3NMR
ENSG00000149187	3NNA
ENSG00000149187	3NNC
ENSG00000149187	3NNH
ENSG00000149269	1F3M
ENSG00000149269	1YHV
ENSG00000149269	1YHW
ENSG00000149269	1ZSG
ENSG00000149269	2HY8
ENSG00000149269	2QME
ENSG00000149269	3DVP
ENSG00000149269	3FXZ
ENSG00000149269	3FY0
ENSG00000149273	1WH9
ENSG00000149294	2E3V
ENSG00000149294	2HAZ
ENSG00000149294	2VKW
ENSG00000149294	2VKX
ENSG00000149294	3MTR
ENSG00000149295	1I15
ENSG00000149295	2HLB
ENSG00000149313	2BYD
ENSG00000149313	2C43
ENSG00000149313	2CG5
ENSG00000149418	1EAW
ENSG00000149418	1EAX
ENSG00000149418	2FMV
ENSG00000149418	2GV6
ENSG00000149418	2GV7
ENSG00000149418	3BN9
ENSG00000149451	1R54
ENSG00000149451	1R55
ENSG00000149503	2QFA
ENSG00000149532	3N9U
ENSG00000149541	1FGG
ENSG00000149541	1KWS
ENSG00000149541	3CU0
ENSG00000149554	1IA8
ENSG00000149554	1NVQ
ENSG00000149554	1NVR
ENSG00000149554	1NVS
ENSG00000149554	1ZLT
ENSG00000149554	1ZYS
ENSG00000149554	2AYP
ENSG00000149554	2BR1
ENSG00000149554	2BRB
ENSG00000149554	2BRG
ENSG00000149554	2BRH
ENSG00000149554	2BRM
ENSG00000149554	2BRN
ENSG00000149554	2BRO
ENSG00000149554	2C3J
ENSG00000149554	2C3K
ENSG00000149554	2C3L
ENSG00000149554	2CGU
ENSG00000149554	2CGV
ENSG00000149554	2CGW
ENSG00000149554	2CGX
ENSG00000149554	2E9N
ENSG00000149554	2E9O
ENSG00000149554	2E9P
ENSG00000149554	2E9U
ENSG00000149554	2E9V
ENSG00000149554	2GDO
ENSG00000149554	2GHG
ENSG00000149554	2HOG
ENSG00000149554	2HXL
ENSG00000149554	2HXQ
ENSG00000149554	2HY0
ENSG00000149554	2QHM
ENSG00000149554	2QHN
ENSG00000149554	2R0U
ENSG00000149554	2WMQ
ENSG00000149554	2WMR
ENSG00000149554	2WMS
ENSG00000149554	2WMT
ENSG00000149554	2WMU
ENSG00000149554	2WMV
ENSG00000149554	2WMW
ENSG00000149554	2WMX
ENSG00000149554	2X8D
ENSG00000149554	2X8E
ENSG00000149554	2X8I
ENSG00000149554	2XEY
ENSG00000149554	2XEZ
ENSG00000149554	2XF0
ENSG00000149554	2YWP
ENSG00000149554	3F9N
ENSG00000149554	3JVR
ENSG00000149554	3JVS
ENSG00000149554	3OT3
ENSG00000149554	3OT8
ENSG00000149571	2CRY
ENSG00000149599	1YZ4
ENSG00000149781	2YS3
ENSG00000149782	3OHM
ENSG00000149925	1ALD
ENSG00000149925	2ALD
ENSG00000149925	4ALD
ENSG00000149968	1B3D
ENSG00000149968	1B8Y
ENSG00000149968	1BIW
ENSG00000149968	1BM6
ENSG00000149968	1BQO
ENSG00000149968	1C3I
ENSG00000149968	1C8T
ENSG00000149968	1CAQ
ENSG00000149968	1CIZ
ENSG00000149968	1CQR
ENSG00000149968	1D5J
ENSG00000149968	1D7X
ENSG00000149968	1D8F
ENSG00000149968	1D8M
ENSG00000149968	1G05
ENSG00000149968	1G49
ENSG00000149968	1G4K
ENSG00000149968	1HFS
ENSG00000149968	1HY7
ENSG00000149968	1M1W
ENSG00000149968	1OO9
ENSG00000149968	1QIA
ENSG00000149968	1QIC
ENSG00000149968	1SLM
ENSG00000149968	1SLN
ENSG00000149968	1UEA
ENSG00000149968	1UMS
ENSG00000149968	1UMT
ENSG00000149968	1USN
ENSG00000149968	2D1O
ENSG00000149968	2JNP
ENSG00000149968	2JT5
ENSG00000149968	2JT6
ENSG00000149968	2SRT
ENSG00000149968	2USN
ENSG00000149968	3USN
ENSG00000149970	2EAN
ENSG00000149970	3BS5
ENSG00000150054	3O46
ENSG00000150086	1S11
ENSG00000150086	1S2S
ENSG00000150086	2IPV
ENSG00000150093	1K11
ENSG00000150093	1LHA
ENSG00000150093	3G9W
ENSG00000150347	1IG6
ENSG00000150347	2OEH
ENSG00000150459	2HDE
ENSG00000150540	1ICZ
ENSG00000150540	1JQD
ENSG00000150540	1JQE
ENSG00000150540	2AOT
ENSG00000150540	2AOU
ENSG00000150540	2AOV
ENSG00000150540	2AOW
ENSG00000150540	2AOX
ENSG00000150593	2GGF
ENSG00000150593	2RG8
ENSG00000150593	2ZU6
ENSG00000150593	3EIJ
ENSG00000150594	1HLL
ENSG00000150594	1HO9
ENSG00000150594	1HOD
ENSG00000150594	1HOF
ENSG00000150630	2X1W
ENSG00000150630	2X1X
ENSG00000150656	3DLJ
ENSG00000150672	2BYG
ENSG00000150672	2HE2
ENSG00000150681	2DLV
ENSG00000150681	2JM5
ENSG00000150681	2OWI
ENSG00000150760	3L4C
ENSG00000150768	1FYC
ENSG00000150768	1Y8N
ENSG00000150768	1Y8O
ENSG00000150768	1Y8P
ENSG00000150768	2DNE
ENSG00000150768	2PNR
ENSG00000150768	2Q8I
ENSG00000150768	3B8K
ENSG00000150768	3CRK
ENSG00000150768	3CRL
ENSG00000150782	1J0S
ENSG00000150782	2VXT
ENSG00000150782	3F62
ENSG00000150787	3I2B
ENSG00000150907	3CO6
ENSG00000150907	3CO7
ENSG00000150907	3COA
ENSG00000150961	3EFO
ENSG00000150961	3EG9
ENSG00000150991	1C3T
ENSG00000150991	1CMX
ENSG00000150991	1D3Z
ENSG00000150991	1F9J
ENSG00000150991	1FXT
ENSG00000150991	1G6J
ENSG00000150991	1GJZ
ENSG00000150991	1NBF
ENSG00000150991	1OGW
ENSG00000150991	1Q5W
ENSG00000150991	1S1Q
ENSG00000150991	1SIF
ENSG00000150991	1TBE
ENSG00000150991	1UBI
ENSG00000150991	1UBQ
ENSG00000150991	1UD7
ENSG00000150991	1XD3
ENSG00000150991	1XQQ
ENSG00000150991	1YX5
ENSG00000150991	1YX6
ENSG00000150991	1ZGU
ENSG00000150991	1ZO6
ENSG00000150991	2AYO
ENSG00000150991	2BGF
ENSG00000150991	2DEN
ENSG00000150991	2FUH
ENSG00000150991	2G45
ENSG00000150991	2GBJ
ENSG00000150991	2GBK
ENSG00000150991	2GBM
ENSG00000150991	2GBN
ENSG00000150991	2GBR
ENSG00000150991	2GMI
ENSG00000150991	2HTH
ENSG00000150991	2IBI
ENSG00000150991	2J7Q
ENSG00000150991	2JF5
ENSG00000150991	2JRI
ENSG00000150991	2JY6
ENSG00000150991	2JZZ
ENSG00000150991	2K25
ENSG00000150991	2K6D
ENSG00000150991	2K8B
ENSG00000150991	2K8C
ENSG00000150991	2KDF
ENSG00000150991	2KHW
ENSG00000150991	2KJH
ENSG00000150991	2KLG
ENSG00000150991	2KN5
ENSG00000150991	2NR2
ENSG00000150991	2O6V
ENSG00000150991	2OJR
ENSG00000150991	2PE9
ENSG00000150991	2PEA
ENSG00000150991	2W9N
ENSG00000150991	2WDT
ENSG00000150991	2Z59
ENSG00000150991	2ZCB
ENSG00000150991	2ZVN
ENSG00000150991	2ZVO
ENSG00000150991	3A33
ENSG00000150991	3ALB
ENSG00000150991	3BY4
ENSG00000150991	3C0R
ENSG00000150991	3DVG
ENSG00000150991	3DVN
ENSG00000150991	3EEC
ENSG00000150991	3EFU
ENSG00000150991	3EHV
ENSG00000150991	3H7P
ENSG00000150991	3H7S
ENSG00000150991	3HM3
ENSG00000150991	3I3T
ENSG00000150991	3IFW
ENSG00000150991	3IHP
ENSG00000150991	3JSV
ENSG00000150991	3JVZ
ENSG00000150991	3JW0
ENSG00000150991	3KVF
ENSG00000150991	3KW5
ENSG00000150991	3LDZ
ENSG00000150991	3MTN
ENSG00000150991	3N3K
ENSG00000150991	3OFI
ENSG00000151067	1T0J
ENSG00000151067	2BE6
ENSG00000151067	2F3Y
ENSG00000151067	2F3Z
ENSG00000151067	3G43
ENSG00000151067	3OXQ
ENSG00000151090	1BSX
ENSG00000151090	1N46
ENSG00000151090	1NAX
ENSG00000151090	1NQ0
ENSG00000151090	1NQ1
ENSG00000151090	1NQ2
ENSG00000151090	1NUO
ENSG00000151090	1Q4X
ENSG00000151090	1R6G
ENSG00000151090	1XZX
ENSG00000151090	1Y0X
ENSG00000151090	2J4A
ENSG00000151090	2NLL
ENSG00000151090	2PIN
ENSG00000151090	3D57
ENSG00000151090	3GWS
ENSG00000151090	3IMY
ENSG00000151090	3JZC
ENSG00000151092	2CCQ
ENSG00000151092	2CM0
ENSG00000151093	2C9H
ENSG00000151093	2IWY
ENSG00000151093	2IWZ
ENSG00000151116	2I6T
ENSG00000151116	3DL2
ENSG00000151208	1UIT
ENSG00000151224	2OBV
ENSG00000151247	1IPB
ENSG00000151247	1IPC
ENSG00000151247	1WKW
ENSG00000151247	2GPQ
ENSG00000151247	2V8W
ENSG00000151247	2V8X
ENSG00000151247	2V8Y
ENSG00000151247	2W97
ENSG00000151292	2CHL
ENSG00000151292	2IZR
ENSG00000151292	2IZS
ENSG00000151292	2IZT
ENSG00000151292	2IZU
ENSG00000151414	2WQM
ENSG00000151414	2WQN
ENSG00000151422	2KK6
ENSG00000151461	1UW4
ENSG00000151461	2WJV
ENSG00000151490	2G59
ENSG00000151490	2GJT
ENSG00000151491	2E8M
ENSG00000151498	1RX0
ENSG00000151500	3EOP
ENSG00000151552	1HDR
ENSG00000151577	3PBL
ENSG00000151611	2WWW
ENSG00000151623	1Y9R
ENSG00000151623	1YA3
ENSG00000151623	2A3I
ENSG00000151623	2AA2
ENSG00000151623	2AA5
ENSG00000151623	2AA6
ENSG00000151623	2AA7
ENSG00000151623	2AAX
ENSG00000151623	2AB2
ENSG00000151623	2ABI
ENSG00000151623	2OAX
ENSG00000151632	1IHI
ENSG00000151632	1J96
ENSG00000151632	1XJB
ENSG00000151632	2HDJ
ENSG00000151632	2IPJ
ENSG00000151657	2CKK
ENSG00000151657	2V1N
ENSG00000151692	1WIM
ENSG00000151694	1BKC
ENSG00000151694	1ZXC
ENSG00000151694	2A8H
ENSG00000151694	2DDF
ENSG00000151694	2FV5
ENSG00000151694	2FV9
ENSG00000151694	2I47
ENSG00000151694	2OI0
ENSG00000151694	3B92
ENSG00000151694	3CKI
ENSG00000151694	3E8R
ENSG00000151694	3EDZ
ENSG00000151694	3EWJ
ENSG00000151694	3G42
ENSG00000151694	3KMC
ENSG00000151694	3KME
ENSG00000151694	3L0T
ENSG00000151694	3L0V
ENSG00000151694	3LGP
ENSG00000151702	1FLI
ENSG00000151702	1X66
ENSG00000151702	2YTU
ENSG00000151835	1IUR
ENSG00000151846	2D9P
ENSG00000151876	3L2O
ENSG00000151876	3L82
ENSG00000151914	3GJO
ENSG00000151923	1X4G
ENSG00000151923	2CQI
ENSG00000151923	2DH7
ENSG00000152061	3HZJ
ENSG00000152104	2BZL
ENSG00000152147	1Y96
ENSG00000152253	2VE7
ENSG00000152253	3IZ0
ENSG00000152256	2Q8F
ENSG00000152256	2Q8G
ENSG00000152256	2Q8H
ENSG00000152266	1BWX
ENSG00000152266	1ET1
ENSG00000152266	1ET2
ENSG00000152266	1FVY
ENSG00000152266	1HPH
ENSG00000152266	1HPY
ENSG00000152266	1HTH
ENSG00000152266	1ZWA
ENSG00000152266	1ZWB
ENSG00000152266	1ZWD
ENSG00000152266	1ZWE
ENSG00000152266	1ZWF
ENSG00000152266	1ZWG
ENSG00000152266	3C4M
ENSG00000152268	2ZOT
ENSG00000152268	2ZOU
ENSG00000152268	3COO
ENSG00000152270	1SO2
ENSG00000152270	1SOJ
ENSG00000152422	1FU1
ENSG00000152422	1IK9
ENSG00000152422	3II6
ENSG00000152422	3MUD
ENSG00000152455	2R3A
ENSG00000152495	2W4O
ENSG00000152601	3D2N
ENSG00000152601	3D2Q
ENSG00000152601	3D2S
ENSG00000152642	2PLA
ENSG00000152684	1X52
ENSG00000152782	2I7N
ENSG00000152785	2QCQ
ENSG00000152804	2E1O
ENSG00000152818	1BHD
ENSG00000152818	1QAG
ENSG00000152822	3KS9
ENSG00000152894	2C7S
ENSG00000152904	2Q80
ENSG00000153002	1KWM
ENSG00000153002	1ZLI
ENSG00000153015	2HQ6
ENSG00000153037	1JID
ENSG00000153037	1MFQ
ENSG00000153037	1RY1
ENSG00000153037	2J37
ENSG00000153037	3KTV
