Ensembl ID	HGNC_transcript_name ID
ENSG00000137766	UNC13C-204
ENSG00000137767	SQRDL-001
ENSG00000137770	CTDSPL2-001
ENSG00000137770	CTDSPL2-201
ENSG00000137776	SLTM-001
ENSG00000137776	SLTM-002
ENSG00000137776	SLTM-003
ENSG00000137776	SLTM-004
ENSG00000137776	SLTM-005
ENSG00000137776	SLTM-006
ENSG00000137776	SLTM-007
ENSG00000137776	SLTM-008
ENSG00000137776	SLTM-009
ENSG00000137776	SLTM-010
ENSG00000137776	SLTM-201
ENSG00000137801	THBS1-001
ENSG00000137801	THBS1-002
ENSG00000137801	THBS1-003
ENSG00000137801	THBS1-004
ENSG00000137801	THBS1-005
ENSG00000137801	THBS1-006
ENSG00000137801	THBS1-007
ENSG00000137801	THBS1-008
ENSG00000137801	THBS1-201
ENSG00000137802	MAPKBP1-001
ENSG00000137802	MAPKBP1-002
ENSG00000137802	MAPKBP1-003
ENSG00000137802	MAPKBP1-004
ENSG00000137802	MAPKBP1-005
ENSG00000137802	MAPKBP1-006
ENSG00000137802	MAPKBP1-007
ENSG00000137802	MAPKBP1-008
ENSG00000137802	MAPKBP1-009
ENSG00000137802	MAPKBP1-010
ENSG00000137802	MAPKBP1-011
ENSG00000137802	MAPKBP1-012
ENSG00000137802	MAPKBP1-013
ENSG00000137802	MAPKBP1-014
ENSG00000137802	MAPKBP1-015
ENSG00000137802	MAPKBP1-016
ENSG00000137802	MAPKBP1-201
ENSG00000137802	MAPKBP1-202
ENSG00000137804	NUSAP1-201
ENSG00000137804	NUSAP1-202
ENSG00000137804	NUSAP1-203
ENSG00000137804	NUSAP1-204
ENSG00000137806	NDUFAF1-001
ENSG00000137807	KIF23-201
ENSG00000137807	KIF23-202
ENSG00000137807	KIF23-203
ENSG00000137807	KIF23-204
ENSG00000137808	SPESP1-001
ENSG00000137808	SPESP1-002
ENSG00000137808	SPESP1-003
ENSG00000137808	SPESP1-201
ENSG00000137808	SPESP1-202
ENSG00000137809	ITGA11-201
ENSG00000137809	ITGA11-202
ENSG00000137809	ITGA11-203
ENSG00000137809	ITGA11-204
ENSG00000137809	ITGA11-205
ENSG00000137812	CASC5-001
ENSG00000137812	CASC5-002
ENSG00000137812	CASC5-003
ENSG00000137812	CASC5-004
ENSG00000137812	CASC5-005
ENSG00000137812	CASC5-006
ENSG00000137812	CASC5-007
ENSG00000137812	CASC5-008
ENSG00000137812	CASC5-009
ENSG00000137812	CASC5-010
ENSG00000137812	CASC5-012
ENSG00000137812	CASC5-013
ENSG00000137812	CASC5-201
ENSG00000137814	HAUS2-001
ENSG00000137814	HAUS2-201
ENSG00000137815	RTF1-001
ENSG00000137815	RTF1-002
ENSG00000137815	RTF1-003
ENSG00000137817	PARP6-001
ENSG00000137817	PARP6-201
ENSG00000137817	PARP6-202
ENSG00000137817	PARP6-203
ENSG00000137817	PARP6-204
ENSG00000137817	PARP6-205
ENSG00000137818	RPLP1-001
ENSG00000137818	RPLP1-002
ENSG00000137818	RPLP1-003
ENSG00000137818	RPLP1-004
ENSG00000137819	PAQR5-001
ENSG00000137819	PAQR5-201
ENSG00000137821	LRRC49-201
ENSG00000137821	LRRC49-202
ENSG00000137821	LRRC49-203
ENSG00000137821	LRRC49-204
ENSG00000137822	TUBGCP4-201
ENSG00000137822	TUBGCP4-202
ENSG00000137824	FAM82A2-001
ENSG00000137824	FAM82A2-201
ENSG00000137824	FAM82A2-202
ENSG00000137825	ITPKA-001
ENSG00000137825	ITPKA-002
ENSG00000137825	ITPKA-003
ENSG00000137825	ITPKA-004
ENSG00000137831	UACA-001
ENSG00000137831	UACA-201
ENSG00000137831	UACA-202
ENSG00000137831	UACA-203
ENSG00000137834	SMAD6-001
ENSG00000137834	SMAD6-201
ENSG00000137834	SMAD6-202
ENSG00000137841	PLCB2-201
ENSG00000137841	PLCB2-202
ENSG00000137841	PLCB2-203
ENSG00000137841	PLCB2-204
ENSG00000137842	TMEM62-201
ENSG00000137843	PAK6-001
ENSG00000137843	PAK6-201
ENSG00000137843	PAK6-202
ENSG00000137843	PAK6-203
ENSG00000137843	PAK6-204
ENSG00000137845	ADAM10-001
ENSG00000137845	ADAM10-002
ENSG00000137845	ADAM10-003
ENSG00000137845	ADAM10-004
ENSG00000137845	ADAM10-005
ENSG00000137845	ADAM10-006
ENSG00000137845	ADAM10-007
ENSG00000137845	ADAM10-008
ENSG00000137845	ADAM10-009
ENSG00000137845	ADAM10-010
ENSG00000137845	ADAM10-011
ENSG00000137845	ADAM10-201
ENSG00000137857	DUOX1-201
ENSG00000137857	DUOX1-202
ENSG00000137857	DUOX1-203
ENSG00000137860	SLC28A2-001
ENSG00000137868	STRA6-001
ENSG00000137868	STRA6-002
ENSG00000137868	STRA6-201
ENSG00000137868	STRA6-202
ENSG00000137868	STRA6-203
ENSG00000137868	STRA6-204
ENSG00000137868	STRA6-205
ENSG00000137868	STRA6-206
ENSG00000137868	STRA6-207
ENSG00000137869	CYP19A1-001
ENSG00000137869	CYP19A1-002
ENSG00000137869	CYP19A1-003
ENSG00000137869	CYP19A1-004
ENSG00000137869	CYP19A1-005
ENSG00000137869	CYP19A1-006
ENSG00000137869	CYP19A1-007
ENSG00000137869	CYP19A1-008
ENSG00000137869	CYP19A1-201
ENSG00000137869	CYP19A1-202
ENSG00000137869	CYP19A1-203
ENSG00000137869	CYP19A1-204
ENSG00000137871	ZNF280D-201
ENSG00000137871	ZNF280D-202
ENSG00000137871	ZNF280D-203
ENSG00000137871	ZNF280D-204
ENSG00000137872	SEMA6D-201
ENSG00000137872	SEMA6D-202
ENSG00000137872	SEMA6D-203
ENSG00000137872	SEMA6D-204
ENSG00000137872	SEMA6D-205
ENSG00000137872	SEMA6D-206
ENSG00000137872	SEMA6D-207
ENSG00000137872	SEMA6D-208
ENSG00000137872	SEMA6D-209
ENSG00000137872	SEMA6D-210
ENSG00000137875	BCL2L10-001
ENSG00000137876	RSL24D1-001
ENSG00000137877	SPTBN5-201
ENSG00000137878	GCOM1-001
ENSG00000137878	GCOM1-002
ENSG00000137878	GCOM1-003
ENSG00000137878	GCOM1-004
ENSG00000137878	GCOM1-005
ENSG00000137878	GCOM1-006
ENSG00000137878	GCOM1-007
ENSG00000137878	GCOM1-008
ENSG00000137878	GCOM1-009
ENSG00000137878	GCOM1-010
ENSG00000137878	GCOM1-012
ENSG00000137878	GCOM1-013
ENSG00000137880	GCHFR-001
ENSG00000137936	BCAR3-001
ENSG00000137936	BCAR3-002
ENSG00000137936	BCAR3-003
ENSG00000137936	BCAR3-004
ENSG00000137936	BCAR3-005
ENSG00000137936	BCAR3-006
ENSG00000137936	BCAR3-007
ENSG00000137936	BCAR3-008
ENSG00000137936	BCAR3-009
ENSG00000137936	BCAR3-201
ENSG00000137941	TTLL7-001
ENSG00000137941	TTLL7-002
ENSG00000137941	TTLL7-003
ENSG00000137941	TTLL7-004
ENSG00000137941	TTLL7-005
ENSG00000137941	TTLL7-006
ENSG00000137941	TTLL7-007
ENSG00000137941	TTLL7-008
ENSG00000137941	TTLL7-009
ENSG00000137941	TTLL7-010
ENSG00000137941	TTLL7-011
ENSG00000137941	TTLL7-012
ENSG00000137941	TTLL7-013
ENSG00000137941	TTLL7-201
ENSG00000137941	TTLL7-202
ENSG00000137942	FNBP1L-001
ENSG00000137942	FNBP1L-002
ENSG00000137942	FNBP1L-003
ENSG00000137942	FNBP1L-201
ENSG00000137942	FNBP1L-202
ENSG00000137942	FNBP1L-203
ENSG00000137944	CCBL2-001
ENSG00000137944	CCBL2-002
ENSG00000137944	CCBL2-003
ENSG00000137944	CCBL2-004
ENSG00000137944	CCBL2-201
ENSG00000137947	GTF2B-001
ENSG00000137947	GTF2B-002
ENSG00000137947	GTF2B-003
ENSG00000137947	GTF2B-004
ENSG00000137947	GTF2B-005
ENSG00000137947	GTF2B-006
ENSG00000137947	GTF2B-007
ENSG00000137948	BRDT-001
ENSG00000137948	BRDT-002
ENSG00000137948	BRDT-003
ENSG00000137948	BRDT-004
ENSG00000137948	BRDT-005
ENSG00000137948	BRDT-006
ENSG00000137948	BRDT-007
ENSG00000137948	BRDT-008
ENSG00000137948	BRDT-009
ENSG00000137948	BRDT-010
ENSG00000137948	BRDT-011
ENSG00000137948	BRDT-012
ENSG00000137948	BRDT-013
ENSG00000137948	BRDT-015
ENSG00000137948	BRDT-016
ENSG00000137948	BRDT-017
ENSG00000137948	BRDT-018
ENSG00000137948	BRDT-201
ENSG00000137948	BRDT-202
ENSG00000137948	BRDT-203
ENSG00000137955	RABGGTB-001
ENSG00000137955	RABGGTB-002
ENSG00000137955	RABGGTB-003
ENSG00000137955	RABGGTB-004
ENSG00000137955	RABGGTB-005
ENSG00000137955	RABGGTB-006
ENSG00000137955	RABGGTB-007
ENSG00000137955	RABGGTB-008
ENSG00000137955	RABGGTB-009
ENSG00000137955	RABGGTB-010
ENSG00000137955	RABGGTB-011
ENSG00000137955	RABGGTB-012
ENSG00000137955	RABGGTB-013
ENSG00000137955	RABGGTB-014
ENSG00000137955	RABGGTB-201
ENSG00000137955	RABGGTB-202
ENSG00000137959	IFI44L-001
ENSG00000137959	IFI44L-002
ENSG00000137959	IFI44L-003
ENSG00000137959	IFI44L-004
ENSG00000137959	IFI44L-005
ENSG00000137959	IFI44L-006
ENSG00000137959	IFI44L-007
ENSG00000137959	IFI44L-008
ENSG00000137959	IFI44L-009
ENSG00000137959	IFI44L-010
ENSG00000137959	IFI44L-201
ENSG00000137960	GIPC2-001
ENSG00000137960	GIPC2-002
ENSG00000137962	ARHGAP29-001
ENSG00000137962	ARHGAP29-002
ENSG00000137962	ARHGAP29-003
ENSG00000137965	IFI44-001
ENSG00000137965	IFI44-002
ENSG00000137965	IFI44-003
ENSG00000137965	IFI44-004
ENSG00000137965	IFI44-005
ENSG00000137965	IFI44-006
ENSG00000137965	IFI44-007
ENSG00000137965	IFI44-008
ENSG00000137965	IFI44-009
ENSG00000137965	IFI44-201
ENSG00000137968	SLC44A5-001
ENSG00000137968	SLC44A5-002
ENSG00000137968	SLC44A5-003
ENSG00000137968	SLC44A5-201
ENSG00000137968	SLC44A5-202
ENSG00000137968	SLC44A5-203
ENSG00000137975	CLCA2-001
ENSG00000137975	CLCA2-002
ENSG00000137975	CLCA2-003
ENSG00000137975	CLCA2-201
ENSG00000137976	DNASE2B-001
ENSG00000137976	DNASE2B-002
ENSG00000137992	DBT-001
ENSG00000137992	DBT-002
ENSG00000137992	DBT-201
ENSG00000137996	RTCD1-001
ENSG00000137996	RTCD1-002
ENSG00000137996	RTCD1-003
ENSG00000137996	RTCD1-004
ENSG00000137996	RTCD1-005
ENSG00000138002	IFT172-001
ENSG00000138002	IFT172-002
ENSG00000138002	IFT172-004
ENSG00000138002	IFT172-005
ENSG00000138002	IFT172-006
ENSG00000138002	IFT172-007
ENSG00000138002	IFT172-008
ENSG00000138002	IFT172-009
ENSG00000138002	IFT172-010
ENSG00000138002	IFT172-011
ENSG00000138002	IFT172-012
ENSG00000138002	IFT172-013
ENSG00000138002	IFT172-014
ENSG00000138002	IFT172-015
ENSG00000138002	IFT172-016
ENSG00000138002	IFT172-017
ENSG00000138002	IFT172-018
ENSG00000138002	IFT172-019
ENSG00000138018	EPT1-001
ENSG00000138018	EPT1-002
ENSG00000138018	EPT1-003
ENSG00000138018	EPT1-004
ENSG00000138028	CGREF1-001
ENSG00000138028	CGREF1-002
ENSG00000138028	CGREF1-003
ENSG00000138028	CGREF1-004
ENSG00000138028	CGREF1-005
ENSG00000138028	CGREF1-006
ENSG00000138028	CGREF1-007
ENSG00000138028	CGREF1-201
ENSG00000138028	CGREF1-202
ENSG00000138028	CGREF1-203
ENSG00000138029	HADHB-001
ENSG00000138029	HADHB-002
ENSG00000138029	HADHB-003
ENSG00000138029	HADHB-004
ENSG00000138029	HADHB-005
ENSG00000138029	HADHB-006
ENSG00000138029	HADHB-007
ENSG00000138029	HADHB-201
ENSG00000138029	HADHB-202
ENSG00000138030	KHK-001
ENSG00000138030	KHK-002
ENSG00000138030	KHK-003
ENSG00000138030	KHK-004
ENSG00000138030	KHK-005
ENSG00000138030	KHK-006
ENSG00000138031	ADCY3-001
ENSG00000138031	ADCY3-002
ENSG00000138031	ADCY3-003
ENSG00000138031	ADCY3-004
ENSG00000138031	ADCY3-005
ENSG00000138031	ADCY3-006
ENSG00000138031	ADCY3-007
ENSG00000138031	ADCY3-008
ENSG00000138031	ADCY3-009
ENSG00000138031	ADCY3-010
ENSG00000138031	ADCY3-012
ENSG00000138031	ADCY3-013
ENSG00000138031	ADCY3-201
ENSG00000138032	PPM1B-001
ENSG00000138032	PPM1B-002
ENSG00000138032	PPM1B-003
ENSG00000138032	PPM1B-004
ENSG00000138032	PPM1B-005
ENSG00000138032	PPM1B-006
ENSG00000138032	PPM1B-007
ENSG00000138032	PPM1B-009
ENSG00000138032	PPM1B-010
ENSG00000138032	PPM1B-011
ENSG00000138032	PPM1B-012
ENSG00000138032	PPM1B-201
ENSG00000138035	PNPT1-001
ENSG00000138035	PNPT1-002
ENSG00000138035	PNPT1-003
ENSG00000138035	PNPT1-004
ENSG00000138035	PNPT1-005
ENSG00000138035	PNPT1-007
ENSG00000138035	PNPT1-008
ENSG00000138036	DYNC2LI1-001
ENSG00000138036	DYNC2LI1-002
ENSG00000138036	DYNC2LI1-003
ENSG00000138036	DYNC2LI1-004
ENSG00000138036	DYNC2LI1-005
ENSG00000138036	DYNC2LI1-006
ENSG00000138036	DYNC2LI1-007
ENSG00000138036	DYNC2LI1-008
ENSG00000138036	DYNC2LI1-009
ENSG00000138036	DYNC2LI1-201
ENSG00000138039	LHCGR-001
ENSG00000138039	LHCGR-002
ENSG00000138039	LHCGR-003
ENSG00000138039	LHCGR-004
ENSG00000138039	LHCGR-006
ENSG00000138039	LHCGR-007
ENSG00000138039	LHCGR-008
ENSG00000138039	LHCGR-201
ENSG00000138041	SMEK2-001
ENSG00000138041	SMEK2-002
ENSG00000138041	SMEK2-003
ENSG00000138041	SMEK2-004
ENSG00000138041	SMEK2-006
ENSG00000138041	SMEK2-008
ENSG00000138050	THUMPD2-001
ENSG00000138050	THUMPD2-002
ENSG00000138050	THUMPD2-003
ENSG00000138050	THUMPD2-004
ENSG00000138050	THUMPD2-005
ENSG00000138050	THUMPD2-006
ENSG00000138050	THUMPD2-007
ENSG00000138050	THUMPD2-008
ENSG00000138050	THUMPD2-009
ENSG00000138050	THUMPD2-201
ENSG00000138050	THUMPD2-202
ENSG00000138061	CYP1B1-001
ENSG00000138061	CYP1B1-003
ENSG00000138061	CYP1B1-004
ENSG00000138061	CYP1B1-005
ENSG00000138061	CYP1B1-006
ENSG00000138061	CYP1B1-007
ENSG00000138061	CYP1B1-009
ENSG00000138068	SULT6B1-001
ENSG00000138068	SULT6B1-002
ENSG00000138068	SULT6B1-003
ENSG00000138068	SULT6B1-004
ENSG00000138068	SULT6B1-201
ENSG00000138068	SULT6B1-202
ENSG00000138068	SULT6B1-203
ENSG00000138069	RAB1A-001
ENSG00000138069	RAB1A-002
ENSG00000138069	RAB1A-003
ENSG00000138069	RAB1A-004
ENSG00000138069	RAB1A-005
ENSG00000138069	RAB1A-201
ENSG00000138069	RAB1A-202
ENSG00000138071	ACTR2-001
ENSG00000138071	ACTR2-002
ENSG00000138071	ACTR2-003
ENSG00000138071	ACTR2-004
ENSG00000138071	ACTR2-201
ENSG00000138071	ACTR2-202
ENSG00000138073	PREB-001
ENSG00000138073	PREB-002
ENSG00000138073	PREB-003
ENSG00000138073	PREB-005
ENSG00000138073	PREB-007
ENSG00000138073	PREB-008
ENSG00000138073	PREB-009
ENSG00000138073	PREB-010
ENSG00000138073	PREB-011
ENSG00000138073	PREB-201
ENSG00000138074	SLC5A6-001
ENSG00000138074	SLC5A6-002
ENSG00000138074	SLC5A6-003
ENSG00000138074	SLC5A6-004
ENSG00000138074	SLC5A6-005
ENSG00000138074	SLC5A6-006
ENSG00000138074	SLC5A6-007
ENSG00000138074	SLC5A6-008
ENSG00000138074	SLC5A6-009
ENSG00000138074	SLC5A6-010
ENSG00000138074	SLC5A6-011
ENSG00000138074	SLC5A6-012
ENSG00000138074	SLC5A6-013
ENSG00000138074	SLC5A6-014
ENSG00000138074	SLC5A6-015
ENSG00000138074	SLC5A6-016
ENSG00000138074	SLC5A6-017
ENSG00000138074	SLC5A6-018
ENSG00000138075	ABCG5-001
ENSG00000138075	ABCG5-002
ENSG00000138075	ABCG5-003
ENSG00000138075	ABCG5-004
ENSG00000138075	ABCG5-201
ENSG00000138078	PREPL-001
ENSG00000138078	PREPL-002
ENSG00000138078	PREPL-003
ENSG00000138078	PREPL-004
ENSG00000138078	PREPL-005
ENSG00000138078	PREPL-007
ENSG00000138078	PREPL-008
ENSG00000138078	PREPL-009
ENSG00000138078	PREPL-010
ENSG00000138078	PREPL-011
ENSG00000138078	PREPL-012
ENSG00000138078	PREPL-013
ENSG00000138078	PREPL-014
ENSG00000138078	PREPL-015
ENSG00000138078	PREPL-201
ENSG00000138078	PREPL-202
ENSG00000138079	SLC3A1-001
ENSG00000138079	SLC3A1-002
ENSG00000138079	SLC3A1-003
ENSG00000138079	SLC3A1-004
ENSG00000138079	SLC3A1-005
ENSG00000138079	SLC3A1-006
ENSG00000138079	SLC3A1-007
ENSG00000138079	SLC3A1-008
ENSG00000138079	SLC3A1-009
ENSG00000138079	SLC3A1-201
ENSG00000138079	SLC3A1-202
ENSG00000138080	EMILIN1-001
ENSG00000138080	EMILIN1-002
ENSG00000138080	EMILIN1-201
ENSG00000138081	FBXO11-001
ENSG00000138081	FBXO11-004
ENSG00000138081	FBXO11-005
ENSG00000138081	FBXO11-006
ENSG00000138081	FBXO11-007
ENSG00000138081	FBXO11-008
ENSG00000138081	FBXO11-009
ENSG00000138081	FBXO11-010
ENSG00000138081	FBXO11-013
ENSG00000138081	FBXO11-014
ENSG00000138081	FBXO11-201
ENSG00000138081	FBXO11-202
ENSG00000138081	FBXO11-203
ENSG00000138081	FBXO11-204
ENSG00000138083	SIX3-001
ENSG00000138085	C2orf28-001
ENSG00000138085	C2orf28-002
ENSG00000138085	C2orf28-003
ENSG00000138085	C2orf28-004
ENSG00000138085	C2orf28-005
ENSG00000138085	C2orf28-006
ENSG00000138092	CENPO-001
ENSG00000138092	CENPO-002
ENSG00000138092	CENPO-003
ENSG00000138092	CENPO-004
ENSG00000138092	CENPO-005
ENSG00000138092	CENPO-006
ENSG00000138092	CENPO-007
ENSG00000138092	CENPO-008
ENSG00000138092	CENPO-201
ENSG00000138095	LRPPRC-001
ENSG00000138095	LRPPRC-002
ENSG00000138095	LRPPRC-003
ENSG00000138095	LRPPRC-005
ENSG00000138095	LRPPRC-006
ENSG00000138095	LRPPRC-007
ENSG00000138095	LRPPRC-008
ENSG00000138095	LRPPRC-009
ENSG00000138095	LRPPRC-010
ENSG00000138095	LRPPRC-201
ENSG00000138100	TRIM54-001
ENSG00000138100	TRIM54-002
ENSG00000138100	TRIM54-003
ENSG00000138100	TRIM54-004
ENSG00000138100	TRIM54-201
ENSG00000138101	DTNB-001
ENSG00000138101	DTNB-003
ENSG00000138101	DTNB-004
ENSG00000138101	DTNB-005
ENSG00000138101	DTNB-006
ENSG00000138101	DTNB-007
ENSG00000138101	DTNB-008
ENSG00000138101	DTNB-009
ENSG00000138101	DTNB-010
ENSG00000138101	DTNB-011
ENSG00000138101	DTNB-012
ENSG00000138101	DTNB-013
ENSG00000138101	DTNB-014
ENSG00000138101	DTNB-015
ENSG00000138101	DTNB-016
ENSG00000138101	DTNB-017
ENSG00000138101	DTNB-018
ENSG00000138101	DTNB-019
ENSG00000138101	DTNB-020
ENSG00000138101	DTNB-021
ENSG00000138101	DTNB-022
ENSG00000138101	DTNB-023
ENSG00000138101	DTNB-024
ENSG00000138101	DTNB-025
ENSG00000138101	DTNB-026
ENSG00000138101	DTNB-027
ENSG00000138101	DTNB-028
ENSG00000138101	DTNB-029
ENSG00000138101	DTNB-201
ENSG00000138101	DTNB-202
ENSG00000138101	DTNB-203
ENSG00000138101	DTNB-204
ENSG00000138107	ACTR1A-001
ENSG00000138107	ACTR1A-002
ENSG00000138107	ACTR1A-003
ENSG00000138107	ACTR1A-004
ENSG00000138107	ACTR1A-005
ENSG00000138107	ACTR1A-006
ENSG00000138107	ACTR1A-201
ENSG00000138107	ACTR1A-202
ENSG00000138109	CYP2C9-001
ENSG00000138109	CYP2C9-002
ENSG00000138109	CYP2C9-003
ENSG00000138109	CYP2C9-201
ENSG00000138111	TMEM180-001
ENSG00000138111	TMEM180-002
ENSG00000138111	TMEM180-003
ENSG00000138111	TMEM180-201
ENSG00000138111	TMEM180-202
ENSG00000138111	TMEM180-203
ENSG00000138111	TMEM180-204
ENSG00000138115	CYP2C8-001
ENSG00000138115	CYP2C8-002
ENSG00000138115	CYP2C8-003
ENSG00000138115	CYP2C8-004
ENSG00000138115	CYP2C8-005
ENSG00000138115	CYP2C8-006
ENSG00000138115	CYP2C8-007
ENSG00000138115	CYP2C8-008
ENSG00000138115	CYP2C8-009
ENSG00000138115	CYP2C8-010
ENSG00000138115	CYP2C8-011
ENSG00000138115	CYP2C8-201
ENSG00000138115	CYP2C8-202
ENSG00000138115	CYP2C8-203
ENSG00000138119	MYOF-001
ENSG00000138119	MYOF-002
ENSG00000138119	MYOF-003
ENSG00000138119	MYOF-004
ENSG00000138119	MYOF-005
ENSG00000138119	MYOF-006
ENSG00000138119	MYOF-007
ENSG00000138119	MYOF-008
ENSG00000138119	MYOF-009
ENSG00000138119	MYOF-010
ENSG00000138119	MYOF-201
ENSG00000138119	MYOF-202
ENSG00000138119	MYOF-203
ENSG00000138131	LOXL4-001
ENSG00000138134	STAMBPL1-001
ENSG00000138134	STAMBPL1-002
ENSG00000138134	STAMBPL1-003
ENSG00000138134	STAMBPL1-004
ENSG00000138134	STAMBPL1-005
ENSG00000138134	STAMBPL1-006
ENSG00000138135	CH25H-001
ENSG00000138136	LBX1-001
ENSG00000138138	ATAD1-001
ENSG00000138138	ATAD1-002
ENSG00000138138	ATAD1-003
ENSG00000138138	ATAD1-004
ENSG00000138138	ATAD1-201
ENSG00000138138	ATAD1-202
ENSG00000138152	BTBD16-001
ENSG00000138152	BTBD16-002
ENSG00000138152	BTBD16-003
ENSG00000138152	BTBD16-201
ENSG00000138160	KIF11-001
ENSG00000138161	CUZD1-001
ENSG00000138161	CUZD1-002
ENSG00000138161	CUZD1-003
ENSG00000138161	CUZD1-004
ENSG00000138161	CUZD1-005
ENSG00000138161	CUZD1-201
ENSG00000138161	CUZD1-202
ENSG00000138162	TACC2-001
ENSG00000138162	TACC2-002
ENSG00000138162	TACC2-003
ENSG00000138162	TACC2-004
ENSG00000138162	TACC2-005
ENSG00000138162	TACC2-006
ENSG00000138162	TACC2-007
ENSG00000138162	TACC2-008
ENSG00000138162	TACC2-009
ENSG00000138162	TACC2-010
ENSG00000138162	TACC2-011
ENSG00000138162	TACC2-012
ENSG00000138162	TACC2-014
ENSG00000138162	TACC2-015
ENSG00000138162	TACC2-016
ENSG00000138162	TACC2-017
ENSG00000138162	TACC2-018
ENSG00000138162	TACC2-019
ENSG00000138162	TACC2-020
ENSG00000138162	TACC2-021
ENSG00000138162	TACC2-022
ENSG00000138162	TACC2-023
ENSG00000138162	TACC2-024
ENSG00000138162	TACC2-025
ENSG00000138162	TACC2-026
ENSG00000138162	TACC2-027
ENSG00000138162	TACC2-028
ENSG00000138162	TACC2-029
ENSG00000138162	TACC2-201
ENSG00000138162	TACC2-202
ENSG00000138162	TACC2-203
ENSG00000138162	TACC2-204
ENSG00000138166	DUSP5-001
ENSG00000138166	DUSP5-002
ENSG00000138166	DUSP5-003
ENSG00000138172	CALHM2-001
ENSG00000138172	CALHM2-002
ENSG00000138172	CALHM2-003
ENSG00000138172	CALHM2-004
ENSG00000138172	CALHM2-005
ENSG00000138172	CALHM2-006
ENSG00000138172	CALHM2-007
ENSG00000138172	CALHM2-201
ENSG00000138175	ARL3-001
ENSG00000138180	CEP55-001
ENSG00000138180	CEP55-002
ENSG00000138180	CEP55-003
ENSG00000138180	CEP55-201
ENSG00000138182	KIF20B-001
ENSG00000138182	KIF20B-002
ENSG00000138182	KIF20B-003
ENSG00000138182	KIF20B-004
ENSG00000138182	KIF20B-005
ENSG00000138182	KIF20B-201
ENSG00000138182	KIF20B-202
ENSG00000138185	ENTPD1-001
ENSG00000138185	ENTPD1-002
ENSG00000138185	ENTPD1-003
ENSG00000138185	ENTPD1-004
ENSG00000138185	ENTPD1-005
ENSG00000138185	ENTPD1-006
ENSG00000138185	ENTPD1-007
ENSG00000138185	ENTPD1-008
ENSG00000138185	ENTPD1-009
ENSG00000138185	ENTPD1-010
ENSG00000138185	ENTPD1-011
ENSG00000138185	ENTPD1-201
ENSG00000138185	ENTPD1-202
ENSG00000138185	ENTPD1-203
ENSG00000138185	ENTPD1-204
ENSG00000138190	EXOC6-001
ENSG00000138190	EXOC6-002
ENSG00000138190	EXOC6-003
ENSG00000138190	EXOC6-004
ENSG00000138190	EXOC6-005
ENSG00000138190	EXOC6-201
ENSG00000138190	EXOC6-202
ENSG00000138190	EXOC6-203
ENSG00000138193	PLCE1-001
ENSG00000138193	PLCE1-002
ENSG00000138193	PLCE1-003
ENSG00000138193	PLCE1-201
ENSG00000138193	PLCE1-202
ENSG00000138207	RBP4-001
ENSG00000138207	RBP4-002
ENSG00000138207	RBP4-003
ENSG00000138207	RBP4-004
ENSG00000138207	RBP4-005
ENSG00000138207	RBP4-201
ENSG00000138231	DBR1-001
ENSG00000138231	DBR1-002
ENSG00000138231	DBR1-003
ENSG00000138231	DBR1-004
ENSG00000138231	DBR1-201
ENSG00000138246	DNAJC13-001
ENSG00000138246	DNAJC13-002
ENSG00000138246	DNAJC13-003
ENSG00000138246	DNAJC13-004
ENSG00000138246	DNAJC13-005
ENSG00000138246	DNAJC13-006
ENSG00000138246	DNAJC13-007
ENSG00000138246	DNAJC13-008
ENSG00000138246	DNAJC13-201
ENSG00000138271	GPR87-001
ENSG00000138279	ANXA7-001
ENSG00000138279	ANXA7-002
ENSG00000138279	ANXA7-003
ENSG00000138279	ANXA7-004
ENSG00000138279	ANXA7-005
ENSG00000138279	ANXA7-201
ENSG00000138279	ANXA7-202
ENSG00000138286	FAM149B1-001
ENSG00000138286	FAM149B1-002
ENSG00000138286	FAM149B1-003
ENSG00000138286	FAM149B1-004
ENSG00000138286	FAM149B1-005
ENSG00000138286	FAM149B1-006
ENSG00000138286	FAM149B1-007
ENSG00000138286	FAM149B1-201
ENSG00000138293	NCOA4-001
ENSG00000138293	NCOA4-002
ENSG00000138293	NCOA4-004
ENSG00000138293	NCOA4-005
ENSG00000138293	NCOA4-201
ENSG00000138293	NCOA4-202
ENSG00000138293	NCOA4-203
ENSG00000138293	NCOA4-204
ENSG00000138293	NCOA4-205
ENSG00000138293	NCOA4-206
ENSG00000138293	NCOA4-207
ENSG00000138294	MSMB-001
ENSG00000138294	MSMB-002
ENSG00000138294	MSMB-003
ENSG00000138294	MSMB-004
ENSG00000138294	MSMB-005
ENSG00000138294	MSMB-006
ENSG00000138297	TIMM23-001
ENSG00000138297	TIMM23-002
ENSG00000138297	TIMM23-003
ENSG00000138297	TIMM23-004
ENSG00000138297	TIMM23-005
ENSG00000138297	TIMM23-006
ENSG00000138297	TIMM23-007
ENSG00000138297	TIMM23-201
ENSG00000138297	TIMM23-202
ENSG00000138303	ASCC1-001
ENSG00000138303	ASCC1-003
ENSG00000138303	ASCC1-004
ENSG00000138303	ASCC1-006
ENSG00000138303	ASCC1-007
ENSG00000138303	ASCC1-009
ENSG00000138303	ASCC1-010
ENSG00000138303	ASCC1-011
ENSG00000138303	ASCC1-012
ENSG00000138303	ASCC1-013
