Ensembl ID	RFAM ID
ENSG00000207025	RF00019
ENSG00000207026	RF00026
ENSG00000207027	RF00272
ENSG00000207029	RF00026
ENSG00000207031	RF00273
ENSG00000207032	RF00019
ENSG00000207033	RF00026
ENSG00000207034	RF00019
ENSG00000207036	RF00019
ENSG00000207037	RF00026
ENSG00000207039	RF00019
ENSG00000207040	RF00026
ENSG00000207041	RF00026
ENSG00000207042	RF00026
ENSG00000207044	RF00026
ENSG00000207045	RF00026
ENSG00000207046	RF00026
ENSG00000207047	RF00535
ENSG00000207049	RF00019
ENSG00000207051	RF00443
ENSG00000207052	RF00026
ENSG00000207053	RF00026
ENSG00000207056	RF00003
ENSG00000207058	RF00026
ENSG00000207060	RF00026
ENSG00000207061	RF00019
ENSG00000207062	RF00398
ENSG00000207063	RF00108
ENSG00000207065	RF00020
ENSG00000207066	RF00278
ENSG00000207067	RF00139
ENSG00000207068	RF00026
ENSG00000207069	RF00019
ENSG00000207070	RF00190
ENSG00000207071	RF00026
ENSG00000207072	RF00026
ENSG00000207073	RF00019
ENSG00000207074	RF00418
ENSG00000207075	RF00019
ENSG00000207076	RF00026
ENSG00000207077	RF00026
ENSG00000207080	RF00019
ENSG00000207081	RF00026
ENSG00000207082	RF00026
ENSG00000207083	RF00026
ENSG00000207084	RF00139
ENSG00000207086	RF00019
ENSG00000207087	RF00026
ENSG00000207088	RF00409
ENSG00000207089	RF00026
ENSG00000207090	RF00026
ENSG00000207091	RF00019
ENSG00000207092	RF00019
ENSG00000207093	RF00108
ENSG00000207094	RF00272
ENSG00000207095	RF00026
ENSG00000207097	RF00026
ENSG00000207098	RF00156
ENSG00000207099	RF00026
ENSG00000207100	RF00393
ENSG00000207101	RF00019
ENSG00000207103	RF00026
ENSG00000207104	RF00026
ENSG00000207105	RF00019
ENSG00000207106	RF00003
ENSG00000207108	RF00019
ENSG00000207109	RF00212
ENSG00000207110	RF00003
ENSG00000207112	RF00402
ENSG00000207113	RF00026
ENSG00000207114	RF00026
ENSG00000207115	RF00026
ENSG00000207116	RF00026
ENSG00000207117	RF00019
ENSG00000207118	RF00016
ENSG00000207119	RF00012
ENSG00000207121	RF00026
ENSG00000207122	RF00026
ENSG00000207123	RF00019
ENSG00000207124	RF00026
ENSG00000207127	RF00019
ENSG00000207128	RF00026
ENSG00000207129	RF00001
ENSG00000207130	RF00399
ENSG00000207131	RF00019
ENSG00000207132	RF00019
ENSG00000207133	RF00108
ENSG00000207134	RF00026
ENSG00000207135	RF00026
ENSG00000207136	RF00026
ENSG00000207137	RF00108
ENSG00000207138	RF00026
ENSG00000207139	RF00019
ENSG00000207141	RF00026
ENSG00000207142	RF00019
ENSG00000207144	RF00026
ENSG00000207145	RF00425
ENSG00000207146	RF00019
ENSG00000207147	RF00432
ENSG00000207148	RF00019
ENSG00000207149	RF00026
ENSG00000207150	RF00026
ENSG00000207151	RF00019
ENSG00000207152	RF00272
ENSG00000207153	RF00026
ENSG00000207154	RF00003
ENSG00000207155	RF00019
ENSG00000207156	RF00026
ENSG00000207157	RF00019
ENSG00000207158	RF00026
ENSG00000207159	RF00108
ENSG00000207160	RF00026
ENSG00000207161	RF00019
ENSG00000207162	RF00026
ENSG00000207163	RF00026
ENSG00000207164	RF00019
ENSG00000207165	RF00156
ENSG00000207166	RF00263
ENSG00000207167	RF00026
ENSG00000207168	RF00398
ENSG00000207169	RF00026
ENSG00000207170	RF00026
ENSG00000207171	RF00432
ENSG00000207172	RF00026
ENSG00000207173	RF00019
ENSG00000207174	RF00108
ENSG00000207175	RF00003
ENSG00000207176	RF00019
ENSG00000207177	RF00432
ENSG00000207178	RF00026
ENSG00000207180	RF00026
ENSG00000207181	RF00397
ENSG00000207182	RF00003
ENSG00000207183	RF00026
ENSG00000207184	RF00019
ENSG00000207185	RF00026
ENSG00000207186	RF00001
ENSG00000207187	RF00264
ENSG00000207188	RF00026
ENSG00000207189	RF00019
ENSG00000207190	RF00026
ENSG00000207191	RF00108
ENSG00000207192	RF00026
ENSG00000207193	RF00019
ENSG00000207194	RF00026
ENSG00000207195	RF00019
ENSG00000207196	RF00019
ENSG00000207197	RF00108
ENSG00000207198	RF00026
ENSG00000207199	RF00212
ENSG00000207200	RF00026
ENSG00000207201	RF00003
ENSG00000207202	RF00026
ENSG00000207203	RF00026
ENSG00000207204	RF00026
ENSG00000207205	RF00003
ENSG00000207206	RF00026
ENSG00000207207	RF00019
ENSG00000207208	RF00026
ENSG00000207209	RF00019
ENSG00000207210	RF00019
ENSG00000207212	RF00019
ENSG00000207213	RF00019
ENSG00000207214	RF00026
ENSG00000207215	RF00012
ENSG00000207217	RF00406
ENSG00000207218	RF00019
ENSG00000207220	RF00003
ENSG00000207221	RF00156
ENSG00000207222	RF00026
ENSG00000207223	RF00019
ENSG00000207225	RF00026
ENSG00000207227	RF00026
ENSG00000207229	RF00019
ENSG00000207231	RF00019
ENSG00000207233	RF00415
ENSG00000207234	RF00026
ENSG00000207235	RF00019
ENSG00000207236	RF00108
ENSG00000207237	RF00026
ENSG00000207240	RF00019
ENSG00000207241	RF00279
ENSG00000207242	RF00026
ENSG00000207243	RF00019
ENSG00000207244	RF00156
ENSG00000207245	RF00108
ENSG00000207247	RF00019
ENSG00000207248	RF00026
ENSG00000207249	RF00139
ENSG00000207251	RF00026
ENSG00000207252	RF00019
ENSG00000207255	RF00026
ENSG00000207256	RF00026
ENSG00000207257	RF00026
ENSG00000207258	RF00019
ENSG00000207259	RF00108
ENSG00000207260	RF00026
ENSG00000207261	RF00026
ENSG00000207262	RF00274
ENSG00000207263	RF00108
ENSG00000207264	RF00026
ENSG00000207265	RF00019
ENSG00000207266	RF00026
ENSG00000207267	RF00026
ENSG00000207268	RF00156
ENSG00000207269	RF00100
ENSG00000207270	RF00026
ENSG00000207271	RF00019
ENSG00000207274	RF00156
ENSG00000207275	RF00026
ENSG00000207276	RF00026
ENSG00000207277	RF00001
ENSG00000207278	RF00026
ENSG00000207279	RF00108
ENSG00000207280	RF00217
ENSG00000207281	RF00019
ENSG00000207282	RF00019
ENSG00000207283	RF00019
ENSG00000207286	RF00019
ENSG00000207287	RF00026
ENSG00000207289	RF00026
ENSG00000207290	RF00019
ENSG00000207291	RF00026
ENSG00000207292	RF00019
ENSG00000207293	RF00019
ENSG00000207294	RF00019
ENSG00000207295	RF00026
ENSG00000207296	RF00026
ENSG00000207297	RF00288
ENSG00000207298	RF00026
ENSG00000207299	RF00275
ENSG00000207300	RF00019
ENSG00000207302	RF00019
ENSG00000207303	RF00019
ENSG00000207304	RF00393
ENSG00000207305	RF00019
ENSG00000207306	RF00026
ENSG00000207307	RF00026
ENSG00000207308	RF00026
ENSG00000207309	RF00015
ENSG00000207310	RF00026
ENSG00000207311	RF00420
ENSG00000207312	RF00026
ENSG00000207313	RF00410
ENSG00000207314	RF00405
ENSG00000207315	RF00400
ENSG00000207316	RF00019
ENSG00000207317	RF00019
ENSG00000207318	RF00026
ENSG00000207319	RF00019
ENSG00000207320	RF00019
ENSG00000207321	RF00026
ENSG00000207322	RF00003
ENSG00000207323	RF00026
ENSG00000207325	RF00019
ENSG00000207326	RF00019
ENSG00000207327	RF00026
ENSG00000207328	RF00026
ENSG00000207329	RF00019
ENSG00000207330	RF00026
ENSG00000207331	RF00026
ENSG00000207332	RF00026
ENSG00000207333	RF00026
ENSG00000207334	RF00026
ENSG00000207336	RF00026
ENSG00000207338	RF00026
ENSG00000207339	RF00003
ENSG00000207340	RF00003
ENSG00000207341	RF00001
ENSG00000207342	RF00019
ENSG00000207343	RF00026
ENSG00000207344	RF00414
ENSG00000207345	RF00026
ENSG00000207347	RF00026
ENSG00000207349	RF00003
ENSG00000207351	RF00019
ENSG00000207352	RF00026
ENSG00000207355	RF00026
ENSG00000207356	RF00019
ENSG00000207357	RF00026
ENSG00000207359	RF00026
ENSG00000207360	RF00026
ENSG00000207361	RF00026
ENSG00000207362	RF00026
ENSG00000207363	RF00019
ENSG00000207364	RF00026
ENSG00000207365	RF00019
ENSG00000207366	RF00026
ENSG00000207367	RF00026
ENSG00000207368	RF00019
ENSG00000207369	RF00026
ENSG00000207370	RF00019
ENSG00000207371	RF00019
ENSG00000207375	RF00108
ENSG00000207378	RF00026
ENSG00000207379	RF00019
ENSG00000207380	RF00019
ENSG00000207381	RF00026
ENSG00000207382	RF00019
ENSG00000207383	RF00019
ENSG00000207384	RF00019
ENSG00000207385	RF00026
ENSG00000207386	RF00019
ENSG00000207387	RF00019
ENSG00000207389	RF00003
ENSG00000207390	RF00019
ENSG00000207391	RF00019
ENSG00000207392	RF00401
ENSG00000207393	RF00026
ENSG00000207394	RF00026
ENSG00000207395	RF00019
ENSG00000207397	RF00026
ENSG00000207399	RF00026
ENSG00000207401	RF00019
ENSG00000207402	RF00026
ENSG00000207403	RF00019
ENSG00000207404	RF00019
ENSG00000207405	RF00264
ENSG00000207406	RF00403
ENSG00000207407	RF00408
ENSG00000207408	RF00019
ENSG00000207410	RF00393
ENSG00000207411	RF00019
ENSG00000207412	RF00026
ENSG00000207414	RF00026
ENSG00000207415	RF00026
ENSG00000207416	RF00019
ENSG00000207417	RF00019
ENSG00000207418	RF00003
ENSG00000207419	RF00272
ENSG00000207420	RF00019
ENSG00000207421	RF00476
ENSG00000207422	RF00026
ENSG00000207424	RF00088
ENSG00000207425	RF00019
ENSG00000207426	RF00019
ENSG00000207427	RF00432
ENSG00000207428	RF00026
ENSG00000207430	RF00096
ENSG00000207431	RF00026
ENSG00000207432	RF00096
ENSG00000207433	RF00026
ENSG00000207434	RF00026
ENSG00000207435	RF00026
ENSG00000207437	RF00085
ENSG00000207438	RF00019
ENSG00000207439	RF00019
ENSG00000207440	RF00026
ENSG00000207441	RF00026
ENSG00000207442	RF00108
ENSG00000207443	RF00026
ENSG00000207444	RF00275
ENSG00000207445	RF00067
ENSG00000207447	RF00026
ENSG00000207448	RF00026
ENSG00000207449	RF00026
ENSG00000207450	RF00019
ENSG00000207451	RF00026
ENSG00000207452	RF00026
ENSG00000207453	RF00026
ENSG00000207454	RF00026
ENSG00000207455	RF00026
ENSG00000207456	RF00026
ENSG00000207457	RF00026
ENSG00000207458	RF00019
ENSG00000207459	RF00026
ENSG00000207460	RF00108
ENSG00000207461	RF00026
ENSG00000207462	RF00026
ENSG00000207464	RF00108
ENSG00000207465	RF00026
ENSG00000207466	RF00019
ENSG00000207467	RF00019
ENSG00000207468	RF00413
ENSG00000207471	RF00156
ENSG00000207472	RF00026
ENSG00000207473	RF00019
ENSG00000207474	RF00019
ENSG00000207475	RF00406
ENSG00000207476	RF00026
ENSG00000207477	RF00026
ENSG00000207480	RF00019
ENSG00000207481	RF00019
ENSG00000207483	RF00026
ENSG00000207484	RF00019
ENSG00000207486	RF00026
ENSG00000207487	RF00099
ENSG00000207488	RF00019
ENSG00000207490	RF00026
ENSG00000207491	RF00026
ENSG00000207492	RF00026
ENSG00000207493	RF00404
ENSG00000207494	RF00019
ENSG00000207495	RF00019
ENSG00000207496	RF00409
ENSG00000207497	RF00019
ENSG00000207498	RF00026
ENSG00000207499	RF00019
ENSG00000207500	RF00187
ENSG00000207501	RF00003
ENSG00000207502	RF00406
ENSG00000207503	RF00421
ENSG00000207504	RF00026
ENSG00000207505	RF00026
ENSG00000207507	RF00026
ENSG00000207508	RF00026
ENSG00000207511	RF00026
ENSG00000207512	RF00019
ENSG00000207513	RF00003
ENSG00000207514	RF00026
ENSG00000207515	RF00026
ENSG00000207516	RF00403
ENSG00000207518	RF00026
ENSG00000207523	RF00155
ENSG00000207524	RF00026
ENSG00000207525	RF00019
ENSG00000208308	RF00561
ENSG00000208310	RF00612
ENSG00000208313	RF00591
ENSG00000208317	RF00592
ENSG00000208342	RF00055
ENSG00000208506	RF00618
ENSG00000208772	RF00613
ENSG00000208797	RF00071
ENSG00000208839	RF00566
ENSG00000208883	RF00055
ENSG00000208892	RF00562
ENSG00000209042	RF00581
ENSG00000209418	RF00570
ENSG00000209480	RF00593
ENSG00000209482	RF00593
ENSG00000209582	RF00554
ENSG00000209645	RF00584
ENSG00000209702	RF00588
ENSG00000209804	RF00548
ENSG00000210181	RF00619
ENSG00000210678	RF00619
ENSG00000210709	RF00619
ENSG00000210825	RF00561
ENSG00000210839	RF00619
ENSG00000210841	RF00619
ENSG00000212133	RF00026
ENSG00000212134	RF00561
ENSG00000212135	RF00573
ENSG00000212136	RF00026
ENSG00000212138	RF00001
ENSG00000212140	RF00026
ENSG00000212144	RF00096
ENSG00000212145	RF00096
ENSG00000212146	RF00026
ENSG00000212147	RF00026
ENSG00000212148	RF00561
ENSG00000212149	RF00561
ENSG00000212153	RF00003
ENSG00000212154	RF00001
ENSG00000212156	RF00026
ENSG00000212157	RF00026
ENSG00000212158	RF00572
ENSG00000212160	RF00026
ENSG00000212161	RF00570
ENSG00000212163	RF00580
ENSG00000212165	RF00012
ENSG00000212167	RF00026
ENSG00000212168	RF00592
ENSG00000212170	RF00003
ENSG00000212171	RF00001
ENSG00000212172	RF00003
ENSG00000212174	RF00019
ENSG00000212175	RF00586
ENSG00000212176	RF00001
ENSG00000212181	RF00554
ENSG00000212182	RF00012
ENSG00000212184	RF00026
ENSG00000212186	RF00026
ENSG00000212187	RF00568
ENSG00000212189	RF00026
ENSG00000212190	RF00026
ENSG00000212191	RF00571
ENSG00000212195	RF00012
ENSG00000212197	RF00019
ENSG00000212199	RF00026
ENSG00000212204	RF00001
ENSG00000212205	RF00019
ENSG00000212206	RF00265
ENSG00000212207	RF00026
ENSG00000212211	RF00012
ENSG00000212214	RF00554
ENSG00000212215	RF00026
ENSG00000212216	RF00026
ENSG00000212219	RF00026
ENSG00000212221	RF00026
ENSG00000212224	RF00568
ENSG00000212226	RF00026
ENSG00000212228	RF00554
ENSG00000212229	RF00571
ENSG00000212230	RF00026
ENSG00000212232	RF00567
ENSG00000212237	RF00001
ENSG00000212238	RF00001
ENSG00000212240	RF00026
ENSG00000212241	RF00019
ENSG00000212242	RF00001
ENSG00000212246	RF00026
ENSG00000212247	RF00026
ENSG00000212248	RF00026
ENSG00000212249	RF00096
ENSG00000212251	RF00001
ENSG00000212254	RF00026
ENSG00000212257	RF00026
ENSG00000212258	RF00001
ENSG00000212259	RF00026
ENSG00000212260	RF00026
ENSG00000212264	RF00571
ENSG00000212265	RF00001
ENSG00000212266	RF00561
ENSG00000212269	RF00026
ENSG00000212270	RF00440
ENSG00000212273	RF00561
ENSG00000212276	RF00001
ENSG00000212277	RF00221
ENSG00000212278	RF00136
ENSG00000212279	RF00309
ENSG00000212280	RF00001
ENSG00000212282	RF00026
ENSG00000212283	RF00578
ENSG00000212284	RF00105
ENSG00000212289	RF00001
ENSG00000212290	RF00001
ENSG00000212292	RF00026
ENSG00000212293	RF00190
ENSG00000212295	RF00085
ENSG00000212296	RF00577
ENSG00000212297	RF00026
ENSG00000212298	RF00026
ENSG00000212300	RF00012
ENSG00000212302	RF00588
ENSG00000212303	RF00026
ENSG00000212304	RF00581
ENSG00000212305	RF00026
ENSG00000212306	RF00019
ENSG00000212308	RF00001
ENSG00000212309	RF00575
ENSG00000212312	RF00001
ENSG00000212314	RF00026
ENSG00000212316	RF00026
ENSG00000212319	RF00019
ENSG00000212321	RF00012
ENSG00000212324	RF00026
ENSG00000212325	RF00019
ENSG00000212327	RF00026
ENSG00000212329	RF00026
ENSG00000212330	RF00026
ENSG00000212331	RF00001
ENSG00000212332	RF00026
ENSG00000212333	RF00001
ENSG00000212335	RF00019
ENSG00000212336	RF00001
ENSG00000212338	RF00272
ENSG00000212340	RF00026
ENSG00000212342	RF00586
ENSG00000212344	RF00026
ENSG00000212345	RF00026
ENSG00000212347	RF00309
ENSG00000212348	RF00026
ENSG00000212354	RF00026
ENSG00000212358	RF00026
ENSG00000212359	RF00026
ENSG00000212360	RF00026
ENSG00000212363	RF00561
ENSG00000212365	RF00001
ENSG00000212366	RF00026
ENSG00000212367	RF00012
ENSG00000212368	RF00026
ENSG00000212370	RF00026
ENSG00000212371	RF00404
ENSG00000212373	RF00001
ENSG00000212374	RF00026
ENSG00000212377	RF00440
ENSG00000212378	RF00592
ENSG00000212379	RF00026
ENSG00000212380	RF00105
ENSG00000212381	RF00571
ENSG00000212382	RF00026
ENSG00000212383	RF00554
ENSG00000212384	RF00181
ENSG00000212385	RF00026
ENSG00000212387	RF00026
ENSG00000212388	RF00026
ENSG00000212389	RF00026
ENSG00000212391	RF00554
ENSG00000212392	RF00019
ENSG00000212395	RF00272
ENSG00000212396	RF00001
ENSG00000212397	RF00477
ENSG00000212398	RF00026
ENSG00000212402	RF00090
ENSG00000212404	RF00019
ENSG00000212407	RF00026
ENSG00000212409	RF00019
ENSG00000212410	RF00026
ENSG00000212411	RF00105
ENSG00000212413	RF00548
ENSG00000212414	RF00591
ENSG00000212415	RF00591
ENSG00000212418	RF00019
ENSG00000212420	RF00026
ENSG00000212421	RF00568
ENSG00000212422	RF00012
ENSG00000212424	RF00003
ENSG00000212425	RF00001
ENSG00000212428	RF00105
ENSG00000212429	RF00548
ENSG00000212432	RF00072
ENSG00000212433	RF00001
ENSG00000212434	RF00012
ENSG00000212440	RF00072
ENSG00000212441	RF00026
ENSG00000212442	RF00026
ENSG00000212443	RF00563
ENSG00000212445	RF00554
ENSG00000212446	RF00026
ENSG00000212447	RF00579
ENSG00000212448	RF00019
ENSG00000212450	RF00026
ENSG00000212451	RF00548
ENSG00000212452	RF00574
ENSG00000212454	RF00001
ENSG00000212455	RF00561
ENSG00000212456	RF00003
ENSG00000212457	RF00026
ENSG00000212458	RF00554
ENSG00000212459	RF00026
ENSG00000212460	RF00026
ENSG00000212461	RF00560
ENSG00000212464	RF00586
ENSG00000212466	RF00026
ENSG00000212468	RF00026
ENSG00000212469	RF00026
ENSG00000212473	RF00003
ENSG00000212475	RF00026
ENSG00000212479	RF00012
ENSG00000212482	RF00026
ENSG00000212485	RF00026
ENSG00000212487	RF00560
ENSG00000212489	RF00026
ENSG00000212490	RF00568
ENSG00000212493	RF00569
ENSG00000212495	RF00026
ENSG00000212496	RF00026
ENSG00000212497	RF00001
ENSG00000212498	RF00594
ENSG00000212499	RF00001
ENSG00000212502	RF00561
ENSG00000212505	RF00001
ENSG00000212510	RF00026
ENSG00000212511	RF00012
ENSG00000212512	RF00019
ENSG00000212516	RF00026
ENSG00000212517	RF00568
ENSG00000212518	RF00548
ENSG00000212520	RF00026
ENSG00000212521	RF00026
ENSG00000212522	RF00019
ENSG00000212525	RF00001
ENSG00000212526	RF00026
ENSG00000212527	RF00001
ENSG00000212528	RF00105
ENSG00000212529	RF00191
ENSG00000212532	RF00572
ENSG00000212533	RF00072
ENSG00000212534	RF00575
ENSG00000212535	RF00026
ENSG00000212536	RF00001
ENSG00000212538	RF00012
ENSG00000212539	RF00012
ENSG00000212541	RF00026
ENSG00000212542	RF00001
ENSG00000212544	RF00003
ENSG00000212545	RF00026
ENSG00000212546	RF00026
ENSG00000212549	RF00001
ENSG00000212550	RF00003
ENSG00000212551	RF00012
ENSG00000212552	RF00580
ENSG00000212553	RF00108
ENSG00000212555	RF00026
ENSG00000212556	RF00019
ENSG00000212558	RF00568
ENSG00000212559	RF00001
ENSG00000212560	RF00026
ENSG00000212561	RF00026
ENSG00000212564	RF00026
ENSG00000212565	RF00263
ENSG00000212567	RF00191
ENSG00000212568	RF00026
ENSG00000212569	RF00019
ENSG00000212571	RF00001
ENSG00000212572	RF00026
ENSG00000212576	RF00001
ENSG00000212579	RF00561
ENSG00000212580	RF00072
ENSG00000212581	RF00096
ENSG00000212582	RF00019
ENSG00000212584	RF00026
ENSG00000212585	RF00019
ENSG00000212586	RF00393
ENSG00000212587	RF00561
ENSG00000212588	RF00568
ENSG00000212589	RF00560
ENSG00000212590	RF00568
ENSG00000212593	RF00072
ENSG00000212594	RF00096
ENSG00000212595	RF00001
ENSG00000212597	RF00026
ENSG00000212598	RF00012
ENSG00000212599	RF00026
ENSG00000212601	RF00001
ENSG00000212604	RF00554
ENSG00000212605	RF00003
ENSG00000212607	RF00334
ENSG00000212608	RF00568
ENSG00000212609	RF00003
ENSG00000212610	RF00012
ENSG00000212611	RF00088
ENSG00000212612	RF00026
ENSG00000212615	RF00151
ENSG00000212618	RF00324
ENSG00000212620	RF00072
ENSG00000212623	RF00026
ENSG00000212624	RF00568
ENSG00000212625	RF00001
ENSG00000212626	RF00554
ENSG00000212628	RF00001
ENSG00000220986	RF00407
ENSG00000220988	RF00604
ENSG00000221015	RF00619
ENSG00000221023	RF00619
ENSG00000221031	RF00621
ENSG00000221038	RF00619
ENSG00000221040	RF00012
ENSG00000221042	RF00622
ENSG00000221043	RF00012
ENSG00000221044	RF00012
ENSG00000221046	RF00619
ENSG00000221059	RF00619
ENSG00000221060	RF00614
ENSG00000221066	RF00611
ENSG00000221083	RF00599
ENSG00000221090	RF00614
ENSG00000221093	RF00334
ENSG00000221102	RF00614
ENSG00000221114	RF00619
ENSG00000221116	RF00610
ENSG00000221125	RF00012
ENSG00000221139	RF00603
ENSG00000221148	RF00334
ENSG00000221164	RF00614
ENSG00000221182	RF00607
ENSG00000221206	RF00619
ENSG00000221216	RF00619
ENSG00000221241	RF00604
ENSG00000221245	RF00614
ENSG00000221252	RF00012
ENSG00000221255	RF00619
ENSG00000221300	RF00612
ENSG00000221303	RF00600
ENSG00000221332	RF00012
ENSG00000221340	RF00619
ENSG00000221345	RF00012
ENSG00000221363	RF00619
ENSG00000221375	RF00619
ENSG00000221376	RF00599
ENSG00000221381	RF00604
ENSG00000221387	RF00619
ENSG00000221398	RF00614
ENSG00000221399	RF00100
ENSG00000221400	RF00012
ENSG00000221420	RF01241
ENSG00000221439	RF00618
ENSG00000221440	RF00619
ENSG00000221455	RF00012
ENSG00000221459	RF00614
ENSG00000221461	RF00012
ENSG00000221462	RF00407
ENSG00000221468	RF00619
ENSG00000221475	RF00614
ENSG00000221491	RF00410
ENSG00000221496	RF00012
ENSG00000221498	RF00599
ENSG00000221500	RF00609
ENSG00000221507	RF00619
ENSG00000221514	RF00611
ENSG00000221518	RF00619
ENSG00000221527	RF00619
ENSG00000221539	RF00608
ENSG00000221562	RF00619
ENSG00000221564	RF00619
ENSG00000221571	RF00619
ENSG00000221574	RF00619
ENSG00000221583	RF00619
ENSG00000221601	RF00618
ENSG00000221611	RF00604
ENSG00000221633	RF00012
ENSG00000221638	RF00012
ENSG00000221639	RF00334
ENSG00000221643	RF00599
ENSG00000221673	RF00012
ENSG00000221676	RF00619
ENSG00000221705	RF00614
ENSG00000221711	RF00612
ENSG00000221716	RF00614
ENSG00000221719	RF00334
ENSG00000221725	RF00619
ENSG00000221740	RF00606
ENSG00000221750	RF00614
ENSG00000221803	RF00603
ENSG00000221806	RF00619
ENSG00000222051	RF00026
ENSG00000222054	RF00001
ENSG00000222057	RF00015
ENSG00000222067	RF00015
ENSG00000222068	RF00100
ENSG00000222069	RF00100
ENSG00000222072	RF00019
ENSG00000222076	RF00004
ENSG00000222078	RF00100
ENSG00000222087	RF00026
ENSG00000222092	RF00026
ENSG00000222094	RF00004
ENSG00000222095	RF00181
ENSG00000222099	RF00100
ENSG00000222100	RF00001
ENSG00000222102	RF00100
ENSG00000222107	RF00100
ENSG00000222108	RF00001
ENSG00000222111	RF00100
ENSG00000222112	RF00100
ENSG00000222114	RF00026
ENSG00000222118	RF00001
ENSG00000222120	RF00001
ENSG00000222122	RF00026
ENSG00000222123	RF00001
ENSG00000222126	RF00004
ENSG00000222129	RF00001
ENSG00000222139	RF00026
ENSG00000222145	RF00045
ENSG00000222146	RF00015
ENSG00000222148	RF00019
ENSG00000222150	RF00001
ENSG00000222152	RF00026
ENSG00000222154	RF00100
ENSG00000222160	RF00019
ENSG00000222162	RF00100
ENSG00000222164	RF00100
ENSG00000222168	RF00019
ENSG00000222170	RF00026
ENSG00000222174	RF00100
ENSG00000222177	RF00015
ENSG00000222178	RF00001
ENSG00000222179	RF00100
ENSG00000222182	RF00001
ENSG00000222185	RF00181
ENSG00000222192	RF00019
ENSG00000222202	RF00015
ENSG00000222203	RF00019
ENSG00000222205	RF00001
ENSG00000222206	RF00019
ENSG00000222207	RF00001
ENSG00000222208	RF00001
ENSG00000222209	RF00001
ENSG00000222210	RF00100
ENSG00000222213	RF00026
ENSG00000222220	RF00100
ENSG00000222222	RF00004
ENSG00000222224	RF00019
ENSG00000222225	RF00026
ENSG00000222230	RF00001
ENSG00000222231	RF00004
ENSG00000222232	RF00001
ENSG00000222236	RF00001
ENSG00000222238	RF00004
ENSG00000222240	RF00100
ENSG00000222244	RF00001
ENSG00000222248	RF00001
ENSG00000222249	RF00026
ENSG00000222251	RF00001
ENSG00000222255	RF00026
ENSG00000222257	RF00100
ENSG00000222259	RF00100
ENSG00000222266	RF00026
ENSG00000222267	RF00026
ENSG00000222268	RF00001
ENSG00000222276	RF00004
ENSG00000222281	RF00100
ENSG00000222282	RF00026
ENSG00000222285	RF00001
ENSG00000222287	RF00026
ENSG00000222293	RF00004
ENSG00000222296	RF00019
ENSG00000222297	RF00026
ENSG00000222300	RF00004
ENSG00000222301	RF00019
ENSG00000222302	RF00001
ENSG00000222303	RF00026
ENSG00000222305	RF00019
ENSG00000222306	RF00019
ENSG00000222308	RF00001
ENSG00000222312	RF00001
ENSG00000222313	RF00100
ENSG00000222314	RF00026
ENSG00000222317	RF00001
ENSG00000222320	RF00026
ENSG00000222327	RF00026
ENSG00000222328	RF00004
ENSG00000222329	RF00026
ENSG00000222335	RF00019
ENSG00000222337	RF00100
ENSG00000222338	RF00026
ENSG00000222343	RF00100
ENSG00000222344	RF00026
ENSG00000222345	RF00569
ENSG00000222346	RF00001
ENSG00000222348	RF00026
ENSG00000222351	RF00019
ENSG00000222352	RF00100
ENSG00000222355	RF00004
ENSG00000222356	RF00026
ENSG00000222357	RF00004
ENSG00000222359	RF00026
ENSG00000222361	RF00026
ENSG00000222363	RF00015
ENSG00000222364	RF00026
ENSG00000222365	RF00581
ENSG00000222370	RF00340
ENSG00000222371	RF00100
ENSG00000222373	RF00019
ENSG00000222375	RF00100
ENSG00000222376	RF00100
ENSG00000222378	RF00001
ENSG00000222383	RF00001
ENSG00000222385	RF00100
ENSG00000222386	RF00100
ENSG00000222389	RF00004
ENSG00000222394	RF00019
ENSG00000222395	RF00019
ENSG00000222397	RF00100
ENSG00000222398	RF00026
ENSG00000222399	RF00026
ENSG00000222404	RF00100
ENSG00000222405	RF00015
ENSG00000222406	RF00001
ENSG00000222407	RF00001
ENSG00000222411	RF00019
ENSG00000222412	RF00019
ENSG00000222413	RF00100
ENSG00000222414	RF00004
ENSG00000222416	RF00001
ENSG00000222418	RF00001
ENSG00000222419	RF00001
ENSG00000222421	RF00019
ENSG00000222426	RF00004
ENSG00000222427	RF00001
ENSG00000222428	RF00001
ENSG00000222429	RF00026
ENSG00000222430	RF00019
ENSG00000222431	RF00026
ENSG00000222432	RF00019
ENSG00000222436	RF00100
ENSG00000222438	RF00026
ENSG00000222439	RF00026
ENSG00000222440	RF00004
ENSG00000222445	RF00100
ENSG00000222448	RF00100
ENSG00000222449	RF00026
ENSG00000222451	RF00100
ENSG00000222452	RF00100
ENSG00000222455	RF00001
ENSG00000222457	RF00026
ENSG00000222459	RF00001
ENSG00000222460	RF00100
ENSG00000222465	RF00004
ENSG00000222467	RF00019
ENSG00000222468	RF00001
ENSG00000222472	RF00100
ENSG00000222477	RF00004
ENSG00000222486	RF00026
ENSG00000222488	RF00026
ENSG00000222489	RF00600
ENSG00000222490	RF00026
ENSG00000222493	RF00019
ENSG00000222496	RF00100
ENSG00000222499	RF00100
ENSG00000222500	RF00001
ENSG00000222501	RF00015
ENSG00000222503	RF00019
ENSG00000222506	RF00019
ENSG00000222509	RF00019
ENSG00000222511	RF00019
