Ensembl ID	RFAM_transcript_name ID
ENSG00000206751	Y_RNA.481-201
ENSG00000206752	U6.448-201
ENSG00000206753	U6.449-201
ENSG00000206756	Y_RNA.482-201
ENSG00000206758	U6.450-201
ENSG00000206759	U6.451-201
ENSG00000206761	U3.22-201
ENSG00000206762	U6.452-201
ENSG00000206763	U6.453-201
ENSG00000206764	U6.454-201
ENSG00000206765	U6.455-201
ENSG00000206766	U6.456-201
ENSG00000206767	U6.457-201
ENSG00000206768	Y_RNA.483-201
ENSG00000206769	U6.458-201
ENSG00000206770	Y_RNA.484-201
ENSG00000206772	U6.459-201
ENSG00000206774	U6.460-201
ENSG00000206776	SNORA32.2-201
ENSG00000206777	U6.461-201
ENSG00000206778	U6.462-201
ENSG00000206779	Y_RNA.485-201
ENSG00000206780	SNORA75.1-201
ENSG00000206781	Y_RNA.486-201
ENSG00000206782	U6.463-201
ENSG00000206783	U6.464-201
ENSG00000206784	Y_RNA.487-201
ENSG00000206785	SNORA15.1-201
ENSG00000206786	U6.465-201
ENSG00000206787	U6.466-201
ENSG00000206788	U6.467-201
ENSG00000206790	Y_RNA.488-201
ENSG00000206791	U1.73-201
ENSG00000206792	Y_RNA.489-201
ENSG00000206794	SNORD56.6-201
ENSG00000206795	Y_RNA.490-201
ENSG00000206796	U6.468-201
ENSG00000206797	Y_RNA.491-201
ENSG00000206800	Y_RNA.492-201
ENSG00000206801	U6.469-201
ENSG00000206802	U6.470-201
ENSG00000206803	U6.471-201
ENSG00000206804	U6.472-201
ENSG00000206805	Y_RNA.493-201
ENSG00000206806	Y_RNA.494-201
ENSG00000206807	U6.473-201
ENSG00000206808	Y_RNA.495-201
ENSG00000206812	U6.474-201
ENSG00000206813	Y_RNA.496-201
ENSG00000206814	Y_RNA.497-201
ENSG00000206815	U6.475-201
ENSG00000206816	Y_RNA.498-201
ENSG00000206817	Y_RNA.499-201
ENSG00000206818	U6.476-201
ENSG00000206819	U6.477-201
ENSG00000206820	U1.74-201
ENSG00000206822	Y_RNA.500-201
ENSG00000206824	Y_RNA.501-201
ENSG00000206826	U6.478-201
ENSG00000206827	U6.479-201
ENSG00000206828	U1.75-201
ENSG00000206830	U6.480-201
ENSG00000206833	U6.481-201
ENSG00000206835	U1.76-201
ENSG00000206836	U6.482-201
ENSG00000206839	U6.483-201
ENSG00000206840	Y_RNA.502-201
ENSG00000206841	U6.484-201
ENSG00000206842	U6.485-201
ENSG00000206843	U6.486-201
ENSG00000206844	Y_RNA.503-201
ENSG00000206845	U6.487-201
ENSG00000206846	Y_RNA.504-201
ENSG00000206847	Y_RNA.505-201
ENSG00000206848	U6.488-201
ENSG00000206849	SNORA18.3-201
ENSG00000206850	Y_RNA.506-201
ENSG00000206852	U6.489-201
ENSG00000206853	SNORA51.5-201
ENSG00000206854	Y_RNA.507-201
ENSG00000206855	U6.490-201
ENSG00000206856	U6.491-201
ENSG00000206857	U6.492-201
ENSG00000206858	Y_RNA.508-201
ENSG00000206859	U6.493-201
ENSG00000206862	Y_RNA.509-201
ENSG00000206863	U5.12-201
ENSG00000206864	U6.494-201
ENSG00000206865	Y_RNA.510-201
ENSG00000206866	U6.495-201
ENSG00000206867	U6.496-201
ENSG00000206870	U6.497-201
ENSG00000206871	U6.498-201
ENSG00000206875	U6.499-201
ENSG00000206877	U6.500-201
ENSG00000206878	SNORA51.6-201
ENSG00000206880	U6.501-201
ENSG00000206881	U6.502-201
ENSG00000206882	5S_rRNA.204-201
ENSG00000206886	SNORA70.8-201
ENSG00000206887	U6.503-201
ENSG00000206888	U6.504-201
ENSG00000206889	U6.505-201
ENSG00000206891	U6.506-201
ENSG00000206895	Y_RNA.511-201
ENSG00000206896	U6.507-201
ENSG00000206897	SNORA9.3-201
ENSG00000206898	SNORA51.7-201
ENSG00000206899	U6.508-201
ENSG00000206900	U6.509-201
ENSG00000206901	SNORA72.4-201
ENSG00000206902	Y_RNA.512-201
ENSG00000206903	SNORA24.1-201
ENSG00000206905	Y_RNA.513-201
ENSG00000206906	U6.510-201
ENSG00000206907	U6.511-201
ENSG00000206908	U1.77-201
ENSG00000206909	SNORA70.9-201
ENSG00000206911	Y_RNA.514-201
ENSG00000206912	Y_RNA.515-201
ENSG00000206913	SNORA7.3-201
ENSG00000206914	Y_RNA.516-201
ENSG00000206915	U6.512-201
ENSG00000206917	U1.78-201
ENSG00000206918	U6.513-201
ENSG00000206920	Y_RNA.517-201
ENSG00000206921	U6.514-201
ENSG00000206922	U6.515-201
ENSG00000206923	U6.516-201
ENSG00000206924	U6.517-201
ENSG00000206925	Y_RNA.518-201
ENSG00000206926	U6.518-201
ENSG00000206927	Y_RNA.519-201
ENSG00000206929	Y_RNA.520-201
ENSG00000206931	U6.519-201
ENSG00000206932	U6.520-201
ENSG00000206935	U6.521-201
ENSG00000206936	U4.49-201
ENSG00000206938	U4.50-201
ENSG00000206939	U6.522-201
ENSG00000206944	U6.523-201
ENSG00000206946	U6.524-201
ENSG00000206947	SNORA20.3-201
ENSG00000206949	U6.525-201
ENSG00000206950	Y_RNA.521-201
ENSG00000206951	Y_RNA.522-201
ENSG00000206954	U6.526-201
ENSG00000206957	Y_RNA.523-201
ENSG00000206958	SNORA70.10-201
ENSG00000206959	Y_RNA.524-201
ENSG00000206960	U6.527-201
ENSG00000206961	SNORA51.8-201
ENSG00000206962	U6.528-201
ENSG00000206963	U6.529-201
ENSG00000206964	Y_RNA.525-201
ENSG00000206965	U6.530-201
ENSG00000206967	Y_RNA.526-201
ENSG00000206968	U1.79-201
ENSG00000206969	U6.531-201
ENSG00000206970	U6.532-201
ENSG00000206972	U6.533-201
ENSG00000206973	U6.534-201
ENSG00000206974	U6.535-201
ENSG00000206975	U6.536-201
ENSG00000206976	SNORA7.4-201
ENSG00000206977	SNORA8.1-201
ENSG00000206978	Y_RNA.527-201
ENSG00000206980	U6.537-201
ENSG00000206981	U6.538-201
ENSG00000206982	Y_RNA.528-201
ENSG00000206983	U6.539-201
ENSG00000206985	U6.540-201
ENSG00000206987	U8.11-201
ENSG00000206990	Y_RNA.529-201
ENSG00000206991	U6.541-201
ENSG00000206992	U6.542-201
ENSG00000206995	Y_RNA.530-201
ENSG00000206996	U6.543-201
ENSG00000206997	U6.544-201
ENSG00000206998	Y_RNA.531-201
ENSG00000206999	U6.545-201
ENSG00000207000	U6.546-201
ENSG00000207002	SNORA5.1-201
ENSG00000207003	U6.547-201
ENSG00000207004	U6.548-201
ENSG00000207007	U6.549-201
ENSG00000207009	Y_RNA.532-201
ENSG00000207010	U6.550-201
ENSG00000207011	Y_RNA.533-201
ENSG00000207012	U6.551-201
ENSG00000207013	U6.552-201
ENSG00000207017	Y_RNA.534-201
ENSG00000207019	U6.553-201
ENSG00000207020	Y_RNA.535-201
ENSG00000207021	Y_RNA.536-201
ENSG00000207022	SNORA51.9-201
ENSG00000207023	U6.554-201
ENSG00000207024	Y_RNA.537-201
ENSG00000207025	Y_RNA.538-201
ENSG00000207026	U6.555-201
ENSG00000207027	SNORA67.2-201
ENSG00000207029	U6.556-201
ENSG00000207032	Y_RNA.539-201
ENSG00000207033	U6.557-201
ENSG00000207034	Y_RNA.540-201
ENSG00000207036	Y_RNA.541-201
ENSG00000207037	U6.558-201
ENSG00000207039	Y_RNA.542-201
ENSG00000207040	U6.559-201
ENSG00000207041	U6.560-201
ENSG00000207042	U6.561-201
ENSG00000207044	U6.562-201
ENSG00000207045	U6.563-201
ENSG00000207046	U6.564-201
ENSG00000207049	Y_RNA.543-201
ENSG00000207052	U6.565-201
ENSG00000207053	U6.566-201
ENSG00000207056	U1.80-201
ENSG00000207058	U6.567-201
ENSG00000207060	U6.568-201
ENSG00000207061	Y_RNA.544-201
ENSG00000207062	SNORA15.2-201
ENSG00000207065	U5.13-201
ENSG00000207068	U6.569-201
ENSG00000207069	Y_RNA.545-201
ENSG00000207071	U6.570-201
ENSG00000207072	U6.571-201
ENSG00000207073	Y_RNA.546-201
ENSG00000207075	Y_RNA.547-201
ENSG00000207076	U6.572-201
ENSG00000207077	U6.573-201
ENSG00000207080	Y_RNA.548-201
ENSG00000207081	U6.574-201
ENSG00000207082	U6.575-201
ENSG00000207083	U6.576-201
ENSG00000207084	SNORA72.5-201
ENSG00000207086	Y_RNA.549-201
ENSG00000207087	U6.577-201
ENSG00000207089	U6.578-201
ENSG00000207090	U6.579-201
ENSG00000207091	Y_RNA.550-201
ENSG00000207092	Y_RNA.551-201
ENSG00000207094	SNORA67.3-201
ENSG00000207095	U6.580-201
ENSG00000207097	U6.581-201
ENSG00000207098	SNORA70.11-201
ENSG00000207099	U6.582-201
ENSG00000207100	SNORA8.2-201
ENSG00000207101	Y_RNA.552-201
ENSG00000207103	U6.583-201
ENSG00000207104	U6.584-201
ENSG00000207105	Y_RNA.553-201
ENSG00000207106	U1.81-201
ENSG00000207108	Y_RNA.554-201
ENSG00000207109	SNORD38.2-201
ENSG00000207110	U1.82-201
ENSG00000207113	U6.585-201
ENSG00000207114	U6.586-201
ENSG00000207115	U6.587-201
ENSG00000207116	U6.588-201
ENSG00000207117	Y_RNA.555-201
ENSG00000207119	U3.23-201
ENSG00000207121	U6.589-201
ENSG00000207122	U6.590-201
ENSG00000207123	Y_RNA.556-201
ENSG00000207124	U6.591-201
ENSG00000207127	Y_RNA.557-201
ENSG00000207128	U6.592-201
ENSG00000207129	5S_rRNA.205-201
ENSG00000207130	SNORA24.2-201
ENSG00000207131	Y_RNA.558-201
ENSG00000207132	Y_RNA.559-201
ENSG00000207134	U6.593-201
ENSG00000207135	U6.594-201
ENSG00000207136	U6.595-201
ENSG00000207138	U6.596-201
ENSG00000207139	Y_RNA.560-201
ENSG00000207141	U6.597-201
ENSG00000207142	Y_RNA.561-201
ENSG00000207144	U6.598-201
ENSG00000207146	Y_RNA.562-201
ENSG00000207147	SNORA51.10-201
ENSG00000207148	Y_RNA.563-201
ENSG00000207149	U6.599-201
ENSG00000207150	U6.600-201
ENSG00000207151	Y_RNA.564-201
ENSG00000207153	U6.601-201
ENSG00000207154	U1.83-201
ENSG00000207155	Y_RNA.565-201
ENSG00000207156	U6.602-201
ENSG00000207157	Y_RNA.566-201
ENSG00000207158	U6.603-201
ENSG00000207160	U6.604-201
ENSG00000207161	Y_RNA.567-201
ENSG00000207162	U6.605-201
ENSG00000207163	U6.606-201
ENSG00000207164	Y_RNA.568-201
ENSG00000207167	U6.607-201
ENSG00000207169	U6.608-201
ENSG00000207170	U6.609-201
ENSG00000207171	SNORA51.11-201
ENSG00000207172	U6.610-201
ENSG00000207173	Y_RNA.569-201
ENSG00000207175	U1.84-201
ENSG00000207176	Y_RNA.570-201
ENSG00000207177	SNORA51.12-201
ENSG00000207178	U6.611-201
ENSG00000207180	U6.612-201
ENSG00000207182	U1.85-201
ENSG00000207183	U6.613-201
ENSG00000207184	Y_RNA.571-201
ENSG00000207185	U6.614-201
ENSG00000207186	5S_rRNA.206-201
ENSG00000207187	SNORA64.4-201
ENSG00000207188	U6.615-201
ENSG00000207189	Y_RNA.572-201
ENSG00000207190	U6.616-201
ENSG00000207192	U6.617-201
ENSG00000207193	Y_RNA.573-201
ENSG00000207194	U6.618-201
ENSG00000207195	Y_RNA.574-201
ENSG00000207196	Y_RNA.575-201
ENSG00000207198	U6.619-201
ENSG00000207199	SNORD38.3-201
ENSG00000207200	U6.620-201
ENSG00000207201	U1.86-201
ENSG00000207202	U6.621-201
ENSG00000207203	U6.622-201
ENSG00000207204	U6.623-201
ENSG00000207205	U1.87-201
ENSG00000207206	U6.624-201
ENSG00000207207	Y_RNA.576-201
ENSG00000207208	U6.625-201
ENSG00000207209	Y_RNA.577-201
ENSG00000207210	Y_RNA.578-201
ENSG00000207212	Y_RNA.579-201
ENSG00000207213	Y_RNA.580-201
ENSG00000207214	U6.626-201
ENSG00000207215	U3.24-201
ENSG00000207217	SNORA42.3-201
ENSG00000207218	Y_RNA.581-201
ENSG00000207220	U1.88-201
ENSG00000207222	U6.627-201
ENSG00000207223	Y_RNA.582-201
ENSG00000207225	U6.628-201
ENSG00000207227	U6.629-201
ENSG00000207229	Y_RNA.583-201
ENSG00000207231	Y_RNA.584-201
ENSG00000207234	U6.630-201
ENSG00000207235	Y_RNA.585-201
ENSG00000207237	U6.631-201
ENSG00000207240	Y_RNA.586-201
ENSG00000207242	U6.632-201
ENSG00000207243	Y_RNA.587-201
ENSG00000207244	SNORA70.12-201
ENSG00000207247	Y_RNA.588-201
ENSG00000207248	U6.633-201
ENSG00000207249	SNORA72.6-201
ENSG00000207251	U6.634-201
ENSG00000207252	Y_RNA.589-201
ENSG00000207255	U6.635-201
ENSG00000207256	U6.636-201
ENSG00000207257	U6.637-201
ENSG00000207258	Y_RNA.590-201
ENSG00000207260	U6.638-201
ENSG00000207261	U6.639-201
ENSG00000207262	SNORD57.1-201
ENSG00000207265	Y_RNA.591-201
ENSG00000207266	U6.640-201
ENSG00000207267	U6.641-201
ENSG00000207269	7SK.93-201
ENSG00000207270	U6.642-201
ENSG00000207271	Y_RNA.592-201
ENSG00000207274	SNORA70.13-201
ENSG00000207275	U6.643-201
ENSG00000207276	U6.644-201
ENSG00000207277	5S_rRNA.207-201
ENSG00000207278	U6.645-201
ENSG00000207281	Y_RNA.593-201
ENSG00000207282	Y_RNA.594-201
ENSG00000207283	Y_RNA.595-201
ENSG00000207286	Y_RNA.596-201
ENSG00000207287	U6.646-201
ENSG00000207289	U6.647-201
ENSG00000207290	Y_RNA.597-201
ENSG00000207291	U6.648-201
ENSG00000207292	Y_RNA.598-201
ENSG00000207293	Y_RNA.599-201
ENSG00000207294	Y_RNA.600-201
ENSG00000207295	U6.649-201
ENSG00000207296	U6.650-201
ENSG00000207298	U6.651-201
ENSG00000207299	SNORD56.7-201
ENSG00000207300	Y_RNA.601-201
ENSG00000207302	Y_RNA.602-201
ENSG00000207303	Y_RNA.603-201
ENSG00000207305	Y_RNA.604-201
ENSG00000207306	U6.652-201
ENSG00000207307	U6.653-201
ENSG00000207308	U6.654-201
ENSG00000207309	U4.51-201
ENSG00000207310	U6.655-201
ENSG00000207312	U6.656-201
ENSG00000207316	Y_RNA.605-201
ENSG00000207317	Y_RNA.606-201
ENSG00000207318	U6.657-201
ENSG00000207319	Y_RNA.607-201
ENSG00000207320	Y_RNA.608-201
ENSG00000207321	U6.658-201
ENSG00000207322	U1.89-201
ENSG00000207323	U6.659-201
ENSG00000207325	Y_RNA.609-201
ENSG00000207326	Y_RNA.610-201
ENSG00000207327	U6.660-201
ENSG00000207328	U6.661-201
ENSG00000207329	Y_RNA.611-201
ENSG00000207330	U6.662-201
ENSG00000207331	U6.663-201
ENSG00000207332	U6.664-201
ENSG00000207333	U6.665-201
ENSG00000207334	U6.666-201
ENSG00000207336	U6.667-201
ENSG00000207338	U6.668-201
ENSG00000207339	U1.90-201
ENSG00000207340	U1.91-201
ENSG00000207341	5S_rRNA.208-201
ENSG00000207342	Y_RNA.612-201
ENSG00000207343	U6.669-201
ENSG00000207344	SNORA22.3-201
ENSG00000207345	U6.670-201
ENSG00000207347	U6.671-201
ENSG00000207349	U1.92-201
ENSG00000207351	Y_RNA.613-201
ENSG00000207352	U6.672-201
ENSG00000207355	U6.673-201
ENSG00000207356	Y_RNA.614-201
ENSG00000207357	U6.674-201
ENSG00000207359	U6.675-201
ENSG00000207360	U6.676-201
ENSG00000207361	U6.677-201
ENSG00000207362	U6.678-201
ENSG00000207363	Y_RNA.615-201
ENSG00000207364	U6.679-201
ENSG00000207365	Y_RNA.616-201
ENSG00000207366	U6.680-201
ENSG00000207367	U6.681-201
ENSG00000207368	Y_RNA.617-201
ENSG00000207369	U6.682-201
ENSG00000207370	Y_RNA.618-201
ENSG00000207371	Y_RNA.619-201
ENSG00000207378	U6.683-201
ENSG00000207379	Y_RNA.620-201
ENSG00000207380	Y_RNA.621-201
ENSG00000207381	U6.684-201
ENSG00000207382	Y_RNA.622-201
ENSG00000207383	Y_RNA.623-201
ENSG00000207384	Y_RNA.624-201
ENSG00000207385	U6.685-201
ENSG00000207386	Y_RNA.625-201
ENSG00000207387	Y_RNA.626-201
ENSG00000207390	Y_RNA.627-201
ENSG00000207391	Y_RNA.628-201
ENSG00000207393	U6.686-201
ENSG00000207394	U6.687-201
ENSG00000207395	Y_RNA.629-201
ENSG00000207397	U6.688-201
ENSG00000207399	U6.689-201
ENSG00000207401	Y_RNA.630-201
ENSG00000207402	U6.690-201
ENSG00000207403	Y_RNA.631-201
ENSG00000207404	Y_RNA.632-201
ENSG00000207407	SNORA1.4-201
ENSG00000207408	Y_RNA.633-201
ENSG00000207410	SNORA8.3-201
ENSG00000207411	Y_RNA.634-201
ENSG00000207412	U6.691-201
ENSG00000207414	U6.692-201
ENSG00000207415	U6.693-201
ENSG00000207416	Y_RNA.635-201
ENSG00000207417	Y_RNA.636-201
ENSG00000207419	SNORA67.4-201
ENSG00000207420	Y_RNA.637-201
ENSG00000207422	U6.694-201
ENSG00000207425	Y_RNA.638-201
ENSG00000207426	Y_RNA.639-201
ENSG00000207428	U6.695-201
ENSG00000207430	U8.12-201
ENSG00000207431	U6.696-201
ENSG00000207432	U8.13-201
ENSG00000207433	U6.697-201
ENSG00000207434	U6.698-201
ENSG00000207435	U6.699-201
ENSG00000207438	Y_RNA.640-201
ENSG00000207439	Y_RNA.641-201
ENSG00000207440	U6.700-201
ENSG00000207443	U6.701-201
ENSG00000207448	U6.702-201
ENSG00000207449	U6.703-201
ENSG00000207450	Y_RNA.642-201
ENSG00000207451	U6.704-201
ENSG00000207452	U6.705-201
ENSG00000207453	U6.706-201
ENSG00000207454	U6.707-201
ENSG00000207455	U6.708-201
ENSG00000207456	U6.709-201
ENSG00000207457	U6.710-201
ENSG00000207458	Y_RNA.643-201
ENSG00000207459	U6.711-201
ENSG00000207461	U6.712-201
ENSG00000207462	U6.713-201
ENSG00000207465	U6.714-201
ENSG00000207466	Y_RNA.644-201
ENSG00000207467	Y_RNA.645-201
ENSG00000207472	U6.715-201
ENSG00000207473	Y_RNA.646-201
ENSG00000207474	Y_RNA.647-201
ENSG00000207476	U6.716-201
ENSG00000207477	U6.717-201
ENSG00000207480	Y_RNA.648-201
ENSG00000207481	Y_RNA.649-201
ENSG00000207483	U6.718-201
ENSG00000207484	Y_RNA.650-201
ENSG00000207486	U6.719-201
ENSG00000207488	Y_RNA.651-201
ENSG00000207490	U6.720-201
ENSG00000207491	U6.721-201
ENSG00000207492	U6.722-201
ENSG00000207494	Y_RNA.652-201
ENSG00000207495	Y_RNA.653-201
ENSG00000207497	Y_RNA.654-201
ENSG00000207498	U6.723-201
ENSG00000207499	Y_RNA.655-201
ENSG00000207501	U1.93-201
ENSG00000207502	SNORA42.4-201
ENSG00000207503	SNORA32.3-201
ENSG00000207504	U6.724-201
ENSG00000207505	U6.725-201
ENSG00000207507	U6.726-201
ENSG00000207508	U6.727-201
ENSG00000207511	U6.728-201
ENSG00000207512	Y_RNA.656-201
ENSG00000207514	U6.729-201
ENSG00000207515	U6.730-201
ENSG00000207516	SNORA41.1-201
ENSG00000207518	U6.731-201
ENSG00000207524	U6.732-201
ENSG00000207525	Y_RNA.657-201
ENSG00000208308	SNORA40.1-201
ENSG00000210841	U6atac.1-201
ENSG00000212133	U6.733-201
ENSG00000212134	SNORA40.2-201
ENSG00000212136	U6.734-201
ENSG00000212138	5S_rRNA.209-201
ENSG00000212140	U6.735-201
ENSG00000212144	U8.14-201
ENSG00000212145	U8.15-201
ENSG00000212146	U6.736-201
ENSG00000212147	U6.737-201
ENSG00000212148	SNORA40.3-201
ENSG00000212149	SNORA40.4-201
ENSG00000212153	U1.94-201
ENSG00000212154	5S_rRNA.210-201
ENSG00000212156	U6.738-201
ENSG00000212157	U6.739-201
ENSG00000212160	U6.740-201
ENSG00000212161	SNORD64.1-201
ENSG00000212165	U3.25-201
ENSG00000212167	U6.741-201
ENSG00000212168	SNORD78.1-201
ENSG00000212170	U1.95-201
ENSG00000212171	5S_rRNA.211-201
ENSG00000212172	U1.96-201
ENSG00000212174	Y_RNA.658-201
ENSG00000212175	SNORA12.1-201
ENSG00000212176	5S_rRNA.212-201
ENSG00000212181	SNORA48.1-201
ENSG00000212182	U3.26-201
ENSG00000212184	U6.742-201
ENSG00000212186	U6.743-201
ENSG00000212187	SNORA26.1-201
ENSG00000212189	U6.744-201
ENSG00000212190	U6.745-201
ENSG00000212191	SNORD65.1-201
ENSG00000212195	U3.27-201
ENSG00000212197	Y_RNA.659-201
ENSG00000212199	U6.746-201
ENSG00000212204	5S_rRNA.213-201
ENSG00000212205	Y_RNA.660-201
ENSG00000212206	SNORA69.1-201
ENSG00000212207	U6.747-201
ENSG00000212211	U3.28-201
ENSG00000212214	SNORA48.2-201
ENSG00000212215	U6.748-201
ENSG00000212216	U6.749-201
ENSG00000212219	U6.750-201
ENSG00000212221	U6.751-201
ENSG00000212224	SNORA26.2-201
ENSG00000212226	U6.752-201
ENSG00000212228	SNORA48.3-201
ENSG00000212229	SNORD65.2-201
ENSG00000212230	U6.753-201
ENSG00000212237	5S_rRNA.214-201
ENSG00000212238	5S_rRNA.215-201
ENSG00000212240	U6.754-201
ENSG00000212241	Y_RNA.661-201
ENSG00000212242	5S_rRNA.216-201
ENSG00000212246	U6.755-201
ENSG00000212247	U6.756-201
ENSG00000212248	U6.757-201
ENSG00000212249	U8.16-201
ENSG00000212251	5S_rRNA.217-201
ENSG00000212254	U6.758-201
ENSG00000212257	U6.759-201
ENSG00000212258	5S_rRNA.218-201
ENSG00000212259	U6.760-201
ENSG00000212260	U6.761-201
ENSG00000212264	SNORD65.3-201
ENSG00000212265	5S_rRNA.219-201
ENSG00000212266	SNORA40.5-201
ENSG00000212269	U6.762-201
ENSG00000212270	SNORD37.1-201
ENSG00000212273	SNORA40.6-201
ENSG00000212276	5S_rRNA.220-201
ENSG00000212277	SNORD43.1-201
ENSG00000212278	SNORD81.3-201
ENSG00000212279	snosnR60_Z15.2-201
ENSG00000212280	5S_rRNA.221-201
ENSG00000212282	U6.763-201
ENSG00000212284	SNORD115.3-201
ENSG00000212289	5S_rRNA.222-201
ENSG00000212290	5S_rRNA.223-201
ENSG00000212292	U6.764-201
ENSG00000212293	SNORA16.2-201
ENSG00000212295	SNORD28.1-201
ENSG00000212297	U6.765-201
ENSG00000212298	U6.766-201
ENSG00000212300	U3.29-201
ENSG00000212302	SNORD41.1-201
ENSG00000212303	U6.767-201
ENSG00000212305	U6.768-201
ENSG00000212306	Y_RNA.662-201
ENSG00000212308	5S_rRNA.224-201
ENSG00000212309	SNORD70.1-201
ENSG00000212312	5S_rRNA.225-201
ENSG00000212314	U6.769-201
ENSG00000212316	U6.770-201
ENSG00000212319	Y_RNA.663-201
ENSG00000212321	U3.30-201
ENSG00000212324	U6.771-201
ENSG00000212325	Y_RNA.664-201
ENSG00000212327	U6.772-201
ENSG00000212329	U6.773-201
ENSG00000212330	U6.774-201
ENSG00000212331	5S_rRNA.226-201
ENSG00000212332	U6.775-201
ENSG00000212333	5S_rRNA.227-201
ENSG00000212335	Y_RNA.665-201
ENSG00000212336	5S_rRNA.228-201
ENSG00000212338	SNORA67.5-201
ENSG00000212340	U6.776-201
ENSG00000212342	SNORA12.2-201
ENSG00000212344	U6.777-201
ENSG00000212345	U6.778-201
ENSG00000212347	snosnR60_Z15.3-201
ENSG00000212348	U6.779-201
ENSG00000212354	U6.780-201
ENSG00000212358	U6.781-201
ENSG00000212359	U6.782-201
ENSG00000212360	U6.783-201
ENSG00000212363	SNORA40.7-201
ENSG00000212365	5S_rRNA.229-201
ENSG00000212366	U6.784-201
ENSG00000212367	U3.31-201
ENSG00000212368	U6.785-201
ENSG00000212370	U6.786-201
ENSG00000212371	SNORA46.1-201
ENSG00000212373	5S_rRNA.230-201
ENSG00000212374	U6.787-201
ENSG00000212377	SNORD37.2-201
ENSG00000212378	SNORD78.2-201
ENSG00000212379	U6.788-201
ENSG00000212380	SNORD115.4-201
ENSG00000212382	U6.789-201
ENSG00000212383	SNORA48.4-201
ENSG00000212385	U6.790-201
ENSG00000212387	U6.791-201
ENSG00000212388	U6.792-201
ENSG00000212389	U6.793-201
ENSG00000212391	SNORA48.5-201
ENSG00000212392	Y_RNA.666-201
ENSG00000212395	SNORA67.6-201
ENSG00000212396	5S_rRNA.231-201
ENSG00000212397	snosnR66.1-201
ENSG00000212398	U6.794-201
ENSG00000212404	Y_RNA.667-201
ENSG00000212407	U6.795-201
ENSG00000212409	Y_RNA.668-201
ENSG00000212410	U6.796-201
ENSG00000212411	SNORD115.5-201
ENSG00000212413	U11.1-201
ENSG00000212414	SNORD77.1-201
ENSG00000212415	SNORD77.2-201
ENSG00000212418	Y_RNA.669-201
ENSG00000212420	U6.797-201
ENSG00000212421	SNORA26.3-201
ENSG00000212422	U3.32-201
ENSG00000212424	U1.97-201
ENSG00000212425	5S_rRNA.232-201
ENSG00000212428	SNORD115.6-201
ENSG00000212429	U11.2-201
ENSG00000212432	SNORA75.2-201
ENSG00000212433	5S_rRNA.233-201
ENSG00000212434	U3.33-201
ENSG00000212440	SNORA75.3-201
ENSG00000212441	U6.798-201
ENSG00000212442	U6.799-201
ENSG00000212445	SNORA48.6-201
ENSG00000212446	U6.800-201
ENSG00000212448	Y_RNA.670-201
ENSG00000212450	U6.801-201
ENSG00000212451	U11.3-201
ENSG00000212454	5S_rRNA.234-201
ENSG00000212455	SNORA40.8-201
ENSG00000212456	U1.98-201
ENSG00000212457	U6.802-201
ENSG00000212458	SNORA48.7-201
ENSG00000212459	U6.803-201
ENSG00000212460	U6.804-201
ENSG00000212461	SNORA17.1-201
ENSG00000212466	U6.805-201
ENSG00000212468	U6.806-201
ENSG00000212469	U6.807-201
ENSG00000212473	U1.99-201
ENSG00000212475	U6.808-201
ENSG00000212479	U3.34-201
ENSG00000212482	U6.809-201
ENSG00000212485	U6.810-201
ENSG00000212489	U6.811-201
ENSG00000212490	SNORA26.4-201
ENSG00000212495	U6.812-201
ENSG00000212496	U6.813-201
ENSG00000212497	5S_rRNA.235-201
ENSG00000212499	5S_rRNA.236-201
ENSG00000212502	SNORA40.9-201
ENSG00000212505	5S_rRNA.237-201
ENSG00000212510	U6.814-201
ENSG00000212511	U3.35-201
ENSG00000212512	Y_RNA.671-201
ENSG00000212516	U6.815-201
ENSG00000212517	SNORA26.5-201
ENSG00000212518	U11.4-201
ENSG00000212520	U6.816-201
ENSG00000212521	U6.817-201
ENSG00000212522	Y_RNA.672-201
ENSG00000212525	5S_rRNA.238-201
ENSG00000212526	U6.818-201
ENSG00000212527	5S_rRNA.239-201
ENSG00000212528	SNORD115.7-201
ENSG00000212529	SNORA57.1-201
ENSG00000212532	SNORD66.1-201
ENSG00000212533	SNORA75.4-201
ENSG00000212535	U6.819-201
ENSG00000212536	5S_rRNA.240-201
ENSG00000212538	U3.36-201
ENSG00000212539	U3.37-201
ENSG00000212541	U6.820-201
ENSG00000212542	5S_rRNA.241-201
ENSG00000212544	U1.100-201
ENSG00000212545	U6.821-201
ENSG00000212546	U6.822-201
ENSG00000212549	5S_rRNA.242-201
ENSG00000212550	U1.101-201
ENSG00000212551	U3.38-201
ENSG00000212553	SNORD116.2-201
ENSG00000212555	U6.823-201
ENSG00000212556	Y_RNA.673-201
ENSG00000212558	SNORA26.6-201
ENSG00000212559	5S_rRNA.243-201
ENSG00000212560	U6.824-201
ENSG00000212561	U6.825-201
ENSG00000212564	U6.826-201
ENSG00000212565	SNORA68.3-201
ENSG00000212567	SNORA57.2-201
ENSG00000212568	U6.827-201
ENSG00000212569	Y_RNA.674-201
ENSG00000212571	5S_rRNA.244-201
ENSG00000212572	U6.828-201
ENSG00000212576	5S_rRNA.245-201
ENSG00000212579	SNORA40.10-201
ENSG00000212580	SNORA75.5-201
