ID	Symbol	Name	Species	Date	Remarks
677817	SNORA36A	small nucleolar RNA, H/ACA box 36A	Hs	06/30/2011	
677816	SNORA35	small nucleolar RNA, H/ACA box 35	Hs	06/30/2011	
677811	SNORA28	small nucleolar RNA, H/ACA box 28	Hs	06/30/2011	
677810	SNORA26	small nucleolar RNA, H/ACA box 26	Hs	06/30/2011	
677813	SNORA30	small nucleolar RNA, H/ACA box 30	Hs	06/30/2011	
677812	SNORA29	small nucleolar RNA, H/ACA box 29	Hs	06/30/2011	
57531	HACE1	HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1	Hs	06/30/2011	
57530	CGN	cingulin	Hs	06/30/2011	
57533	TBC1D14	TBC1 domain family, member 14	Hs	06/30/2011	
57532	NUFIP2	nuclear fragile X mental retardation protein interacting protein 2	Hs	06/30/2011	
57535	KIAA1324	KIAA1324	Hs	06/30/2011	
57534	MIB1	Mindbomb homolog 1 (Drosophila)	Hs	06/30/2011	
57537	SORCS2	sortilin-related VPS10 domain containing receptor 2	Hs	06/30/2011	
57536	KIAA1328	KIAA1328	Hs	06/30/2011	
441245	LOC441245	hypothetical LOC441245	Hs	06/30/2011	
645263	hCG_1793639	hCG1793639	Hs	06/30/2011	
645261	LOC645261	PP565	Hs	06/30/2011	
26108	PYGO1	pygopus homolog 1 (Drosophila)	Hs	06/30/2011	
26105	DKFZP434C153	DKFZP434C153 protein	Hs	06/30/2011	
26100	WIPI2	WD repeat domain, phosphoinositide interacting 2	Hs	06/30/2011	
26102	LOC26102	hypothetical LOC26102	Hs	06/30/2011	
26103	LRIT1	leucine-rich repeat, immunoglobulin-like and transmembrane domains 1	Hs	06/30/2011	
345456	PFN3	profilin 3	Hs	06/30/2011	
3416	IDE	insulin-degrading enzyme	Hs	06/30/2011	
3417	IDH1	Isocitrate dehydrogenase 1 (NADP+), soluble	Hs	06/30/2011	
3418	IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	Hs	06/30/2011	
3419	IDH3A	isocitrate dehydrogenase 3 (NAD+) alpha	Hs	06/30/2011	
79863	C18orf22	Chromosome 18 open reading frame 22	Hs	06/30/2011	
79862	ZNF669	zinc finger protein 669	Hs	06/30/2011	
79861	TUBAL3	tubulin, alpha-like 3	Hs	06/30/2011	
138162	C9orf116	chromosome 9 open reading frame 116	Hs	06/30/2011	
79867	TCTN2	tectonic family member 2	Hs	06/30/2011	
79866	C13orf34	chromosome 13 open reading frame 34	Hs	06/30/2011	
79865	TREML2	triggering receptor expressed on myeloid cells-like 2	Hs	06/30/2011	
79864	C11orf63	chromosome 11 open reading frame 63	Hs	06/30/2011	
79869	FLJ12529	Pre-mRNA cleavage factor I, 59 kDa subunit	Hs	06/30/2011	
79868	ALG13	asparagine-linked glycosylation 13 homolog (S. cerevisiae)	Hs	06/30/2011	
4868	NPHS1	nephrosis 1, congenital, Finnish type (nephrin)	Hs	06/30/2011	
4869	NPM1	nucleophosmin (nucleolar phosphoprotein B23, numatrin)	Hs	06/30/2011	
2019	EN1	engrailed homeobox 1	Hs	06/30/2011	
2018	EMX2	empty spiracles homeobox 2	Hs	06/30/2011	
2015	EMR1	egf-like module containing, mucin-like, hormone receptor-like 1	Hs	06/30/2011	
2014	EMP3	epithelial membrane protein 3	Hs	06/30/2011	
2017	CTTN	cortactin	Hs	06/30/2011	
4861	NPAS1	neuronal PAS domain protein 1	Hs	06/30/2011	
2011	MARK2	MAP/microtubule affinity-regulating kinase 2	Hs	06/30/2011	
4867	NPHP1	nephronophthisis 1 (juvenile)	Hs	06/30/2011	
2013	EMP2	epithelial membrane protein 2	Hs	06/30/2011	
2012	EMP1	epithelial membrane protein 1	Hs	06/30/2011	
14102	Fas	Fas (TNF receptor superfamily member 6)	Hs	06/30/2011	
100131053	LOC100131053	hypothetical LOC100131053	Hs	06/30/2011	
100129860	RP11-363G10.2	hypothetical LOC100129860	Hs	06/30/2011	
100129865	LOC100129865	similar to PRO1405	Hs	06/30/2011	
440119	FLJ31485	hypothetical protein LOC440119	Hs	06/30/2011	
652276	PRO0461	Hypothetical LOC652276	Hs	06/30/2011	
440117	LOC440117	hypothetical gene supported by BC037858	Hs	06/30/2011	
55109	AGGF1	angiogenic factor with G patch and FHA domains 1	Hs	06/30/2011	
100131741	LOC100131741	hypothetical protein LOC100131741	Hs	06/30/2011	
339390	CLEC4G	C-type lectin domain family 4, member G	Hs	06/30/2011	
647135	SRGAP2P2	SLIT-ROBO Rho GTPase activating protein 2 pseudogene 2	Hs	06/30/2011	
647131	LOC647131	hypothetical LOC647131	Hs	06/30/2011	
339398	LINGO4	leucine rich repeat and Ig domain containing 4	Hs	06/30/2011	
440804	RIMBP3B	RIMS binding protein 3B	Hs	06/30/2011	
170082	TCEANC	transcription elongation factor A (SII) N-terminal and central domain containing	Hs	06/30/2011	
284904	SEC14L4	SEC14-like 4 (S. cerevisiae)	Hs	06/30/2011	
284900	LOC284900	hypothetical LOC284900	Hs	06/30/2011	
123879	DCUN1D3	DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)	Hs	06/30/2011	
399983	FLJ33297	Hypothetical gene supported by AK090616	Hs	06/30/2011	
401288	C6orf122	chromosome 6 open reading frame 122	Hs	06/30/2011	
401282	DKFZp451B082	hypothetical gene supported by AL831931	Hs	06/30/2011	
401281	FLJ27255	hypothetical LOC401281	Hs	06/30/2011	
401286	LOC401286	hypothetical LOC401286	Hs	06/30/2011	
401285	TCP10L2	t-complex 10-like 2 (mouse)	Hs	06/30/2011	
338440	ANO9	anoctamin 9	Hs	06/30/2011	
338442	NIACR1	niacin receptor 1	Hs	06/30/2011	
80258	EFHC2	EF-hand domain (C-terminal) containing 2	Hs	06/30/2011	
646778	LOC646778	hypothetical LOC646778	Hs	06/30/2011	
4008	LMO7	LIM domain 7	Hs	06/30/2011	
4009	LMX1A	LIM homeobox transcription factor 1, alpha	Hs	06/30/2011	
9572	NR1D1	nuclear receptor subfamily 1, group D, member 1	Hs	06/30/2011	
4000	LMNA	Lamin A/C	Hs	06/30/2011	
4001	LMNB1	lamin B1	Hs	06/30/2011	
4004	LMO1	LIM domain only 1 (rhombotin 1)	Hs	06/30/2011	
4005	LMO2	LIM domain only 2 (rhombotin-like 1)	Hs	06/30/2011	
4007	PRICKLE3	prickle homolog 3 (Drosophila)	Hs	06/30/2011	
221150	C13orf3	chromosome 13 open reading frame 3	Hs	06/30/2011	
494470	RNF165	ring finger protein 165	Hs	06/30/2011	
80221	ACSF2	acyl-CoA synthetase family member 2	Hs	06/30/2011	
80223	RAB11FIP1	RAB11 family interacting protein 1 (class I)	Hs	06/30/2011	
80222	TARS2	threonyl-tRNA synthetase 2, mitochondrial (putative)	Hs	06/30/2011	
80224	NUBPL	nucleotide binding protein-like	Hs	06/30/2011	
80227	PAAF1	proteasomal ATPase-associated factor 1	Hs	06/30/2011	
613211	DEFB134	defensin, beta 134	Hs	06/30/2011	
80228	ORAI2	ORAI calcium release-activated calcium modulator 2	Hs	06/30/2011	
613212	CTXN3	cortexin 3	Hs	06/30/2011	
256223	CDRT15L2	CMT1A duplicated region transcript 15-like 2	Hs	06/30/2011	
100134053	LOC100134053	similar to POLR2J4 protein	Hs	06/30/2011	
83747	C20orf57	chromosome 20 open reading frame 57	Hs	06/30/2011	
285147	LOC285147	hypothetical protein LOC285147	Hs	06/30/2011	
83744	ZNF484	zinc finger protein 484	Hs	06/30/2011	
83743	GRWD1	glutamate-rich WD repeat containing 1	Hs	06/30/2011	
286411	RP1-177G6.2	hypothetical protein LOC286411	Hs	06/30/2011	
286410	ATP11C	ATPase, class VI, type 11C	Hs	06/30/2011	
83740	H2AFB3	H2A histone family, member B3	Hs	06/30/2011	
6310	ATXN1	ataxin 1	Hs	06/30/2011	
6311	ATXN2	ataxin 2	Hs	06/30/2011	
6317	SERPINB3	serpin peptidase inhibitor, clade B (ovalbumin), member 3	Hs	06/30/2011	
6314	ATXN7	ataxin 7	Hs	06/30/2011	
6315	ATXN8OS	ATXN8 opposite strand (non-protein coding)	Hs	06/30/2011	
6318	SERPINB4	serpin peptidase inhibitor, clade B (ovalbumin), member 4	Hs	06/30/2011	
6319	SCD	stearoyl-CoA desaturase (delta-9-desaturase)	Hs	06/30/2011	
139716	GAB3	GRB2-associated binding protein 3	Hs	06/30/2011	
203569	PAGE2	P antigen family, member 2 (prostate associated)	Hs	06/30/2011	
203562	TMEM31	transmembrane protein 31	Hs	06/30/2011	
161527	LOC161527	hypothetical protein LOC161527	Hs	06/30/2011	
10129	FRY	furry homolog (Drosophila)	Hs	06/30/2011	
10128	LRPPRC	leucine-rich PPR-motif containing	Hs	06/30/2011	
10123	ARL4C	ADP-ribosylation factor-like 4C	Hs	06/30/2011	
10121	ACTR1A	ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)	Hs	06/30/2011	
10120	ACTR1B	ARP1 actin-related protein 1 homolog B, centractin beta (yeast)	Hs	06/30/2011	
10127	ZNF263	zinc finger protein 263	Hs	06/30/2011	
10126	DNAL4	dynein, axonemal, light chain 4	Hs	06/30/2011	
10125	RASGRP1	RAS guanyl releasing protein 1 (calcium and DAG-regulated)	Hs	06/30/2011	
10124	ARL4A	ADP-ribosylation factor-like 4A	Hs	06/30/2011	
285267	ZNF619	zinc finger protein 619	Hs	06/30/2011	
285266	FLJ36665	hypothetical protein FLJ36665	Hs	06/30/2011	
285268	ZNF621	zinc finger protein 621	Hs	06/30/2011	
653067	XAGE1E	X antigen family, member 1E	Hs	06/30/2011	
653061	LOC653061	similar to golgi autoantigen, golgin subfamily a, 8A	Hs	06/30/2011	
255057	C19orf26	chromosome 19 open reading frame 26	Hs	06/30/2011	
493901	RNASE12	ribonuclease, RNase A family, 12 (non-active)	Hs	06/30/2011	
399512	SLC25A35	solute carrier family 25, member 35	Hs	06/30/2011	
125228	C18orf19	chromosome 18 open reading frame 19	Hs	06/30/2011	
1645	AKR1C1	aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase)	Hs	06/30/2011	
1644	DDC	dopa decarboxylase (aromatic L-amino acid decarboxylase)	Hs	06/30/2011	
1647	GADD45A	growth arrest and DNA-damage-inducible, alpha	Hs	06/30/2011	
1646	AKR1C2	Aldo-keto reductase family 1, member C2 (dihydrodiol dehydrogenase 2; bile acid binding protein; 3-alpha hydroxysteroid dehydrogenase, type III)	Hs	06/30/2011	
1641	DCX	doublecortin	Hs	06/30/2011	
1643	DDB2	damage-specific DNA binding protein 2, 48kDa	Hs	06/30/2011	
1642	DDB1	damage-specific DNA binding protein 1, 127kDa	Hs	06/30/2011	
1649	DDIT3	DNA-damage-inducible transcript 3	Hs	06/30/2011	
84218	TBC1D3F	TBC1 domain family, member 3F	Hs	06/30/2011	
84219	WDR24	WD repeat domain 24	Hs	06/30/2011	
84214	DKFZp434F142	hypothetical DKFZp434F142	Hs	06/30/2011	
84215	ZNF541	zinc finger protein 541	Hs	06/30/2011	
84216	TMEM117	transmembrane protein 117	Hs	06/30/2011	
84217	ZMYND12	zinc finger, MYND-type containing 12	Hs	06/30/2011	
84210	ANKRD20A1	ankyrin repeat domain 20 family, member A1	Hs	06/30/2011	
29949	IL19	interleukin 19	Hs	06/30/2011	
29948	OSGIN1	oxidative stress induced growth inhibitor 1	Hs	06/30/2011	
29945	ANAPC4	anaphase promoting complex subunit 4	Hs	06/30/2011	
29944	PNMA3	paraneoplastic antigen MA3	Hs	06/30/2011	
29947	DNMT3L	DNA (cytosine-5-)-methyltransferase 3-like	Hs	06/30/2011	
29946	SERTAD3	SERTA domain containing 3	Hs	06/30/2011	
29941	PKN3	protein kinase N3	Hs	06/30/2011	
29940	DSE	dermatan sulfate epimerase	Hs	06/30/2011	
29943	PADI1	peptidyl arginine deiminase, type I	Hs	06/30/2011	
29942	PURG	purine-rich element binding protein G	Hs	06/30/2011	
100133802	LOC100133802	hypothetical LOC100133802	Hs	06/30/2011	
5432	POLR2C	polymerase (RNA) II (DNA directed) polypeptide C, 33kDa	Hs	06/30/2011	
5433	POLR2D	polymerase (RNA) II (DNA directed) polypeptide D	Hs	06/30/2011	
5430	POLR2A	polymerase (RNA) II (DNA directed) polypeptide A, 220kDa	Hs	06/30/2011	
5431	POLR2B	polymerase (RNA) II (DNA directed) polypeptide B, 140kDa	Hs	06/30/2011	
5436	POLR2G	polymerase (RNA) II (DNA directed) polypeptide G	Hs	06/30/2011	
5437	POLR2H	polymerase (RNA) II (DNA directed) polypeptide H	Hs	06/30/2011	
5434	POLR2E	polymerase (RNA) II (DNA directed) polypeptide E, 25kDa	Hs	06/30/2011	
5435	POLR2F	Polymerase (RNA) II (DNA directed) polypeptide F	Hs	06/30/2011	
5438	POLR2I	polymerase (RNA) II (DNA directed) polypeptide I, 14.5kDa	Hs	06/30/2011	
5439	POLR2J	polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa	Hs	06/30/2011	
23102	TBC1D2B	TBC1 domain family, member 2B	Hs	06/30/2011	
164091	PAQR7	progestin and adipoQ receptor family member VII	Hs	06/30/2011	
23101	MCF2L2	MCF.2 cell line derived transforming sequence-like 2	Hs	06/30/2011	
388011	C14orf64	chromosome 14 open reading frame 64	Hs	06/30/2011	
114336	CGB2	chorionic gonadotropin, beta polypeptide 2	Hs	06/30/2011	
388015	RTL1	retrotransposon-like 1	Hs	06/30/2011	
114335	CGB1	chorionic gonadotropin, beta polypeptide 1	Hs	06/30/2011	
23107	MRPS27	mitochondrial ribosomal protein S27	Hs	06/30/2011	
79798	ARMC5	armadillo repeat containing 5	Hs	06/30/2011	
8581	LY6D	lymphocyte antigen 6 complex, locus D	Hs	06/30/2011	
283692	LOC283692	hypothetical protein LOC283692	Hs	06/30/2011	
8586	OR7E87P	olfactory receptor, family 7, subfamily E, member 87 pseudogene	Hs	06/30/2011	
127262	TPRG1L	tumor protein p63 regulated 1-like	Hs	06/30/2011	
283162	OR8B4	olfactory receptor, family 8, subfamily B, member 4	Hs	06/30/2011	
129852	C2orf73	chromosome 2 open reading frame 73	Hs	06/30/2011	
389199	LOC389199	hypothetical LOC389199	Hs	06/30/2011	
51655	RASD1	RAS, dexamethasone-induced 1	Hs	06/30/2011	
645452	RPL21P68	ribosomal protein L21 pseudogene 68	Hs	06/30/2011	
9666	DZIP3	DAZ interacting protein 3, zinc finger	Hs	06/30/2011	
79031	PDCL3	phosducin-like 3	Hs	06/30/2011	
389197	C4orf50	chromosome 4 open reading frame 50	Hs	06/30/2011	
357	SHROOM2	shroom family member 2	Hs	06/30/2011	
356	FASLG	Fas ligand (TNF superfamily, member 6)	Hs	06/30/2011	
355	FAS	Fas (TNF receptor superfamily, member 6)	Hs	06/30/2011	
354	KLK3	Kallikrein-related peptidase 3	Hs	06/30/2011	
353	APRT	adenine phosphoribosyltransferase	Hs	06/30/2011	
351	APP	amyloid beta (A4) precursor protein	Hs	06/30/2011	
350	APOH	Apolipoprotein H (beta-2-glycoprotein I)	Hs	06/30/2011	
7508	XPC	xeroderma pigmentosum, complementation group C	Hs	06/30/2011	
359	AQP2	aquaporin 2 (collecting duct)	Hs	06/30/2011	
358	AQP1	aquaporin 1 (Colton blood group)	Hs	06/30/2011	
731779	LOC731779	hypothetical protein LOC731779	Hs	06/30/2011	
654816	NCF1B	neutrophil cytosolic factor 1B pseudogene	Hs	06/30/2011	
654817	NCF1C	neutrophil cytosolic factor 1C pseudogene	Hs	06/30/2011	
255877	BCL6B	B-cell CLL/lymphoma 6, member B (zinc finger protein)	Hs	06/30/2011	
10112	KIF20A	kinesin family member 20A	Hs	06/30/2011	
10959	TMED2	transmembrane emp24 domain trafficking protein 2	Hs	06/30/2011	
10952	SEC61B	Sec61 beta subunit	Hs	06/30/2011	
10953	TOMM34	translocase of outer mitochondrial membrane 34	Hs	06/30/2011	
10950	BTG3	BTG family, member 3	Hs	06/30/2011	
10951	CBX1	chromobox homolog 1 (HP1 beta homolog Drosophila )	Hs	06/30/2011	
10956	OS9	osteosarcoma amplified 9, endoplasmic reticulum associated protein	Hs	06/30/2011	
10957	PNRC1	proline-rich nuclear receptor coactivator 1	Hs	06/30/2011	
10954	PDIA5	protein disulfide isomerase family A, member 5	Hs	06/30/2011	
10955	SERINC3	serine incorporator 3	Hs	06/30/2011	
221823	PRPS1L1	phosphoribosyl pyrophosphate synthetase 1-like 1	Hs	06/30/2011	
150709	ANKAR	ankyrin and armadillo repeat containing	Hs	06/30/2011	
349565	NMNAT3	nicotinamide nucleotide adenylyltransferase 3	Hs	06/30/2011	
338761	C1QL4	complement component 1, q subcomponent-like 4	Hs	06/30/2011	
119504	C10orf104	chromosome 10 open reading frame 104	Hs	06/30/2011	
171017	ZNF384	zinc finger protein 384	Hs	06/30/2011	
2259	FGF14	fibroblast growth factor 14	Hs	06/30/2011	
2258	FGF13	fibroblast growth factor 13	Hs	06/30/2011	
2257	FGF12	fibroblast growth factor 12	Hs	06/30/2011	
2256	FGF11	fibroblast growth factor 11	Hs	06/30/2011	
2255	FGF10	fibroblast growth factor 10	Hs	06/30/2011	
2254	FGF9	fibroblast growth factor 9 (glia-activating factor)	Hs	06/30/2011	
2253	FGF8	fibroblast growth factor 8 (androgen-induced)	Hs	06/30/2011	
2252	FGF7	fibroblast growth factor 7 (keratinocyte growth factor)	Hs	06/30/2011	
2251	FGF6	fibroblast growth factor 6	Hs	06/30/2011	
2250	FGF5	fibroblast growth factor 5	Hs	06/30/2011	
387680	FAM21A	family with sequence similarity 21, member A	Hs	06/30/2011	
55198	APPL2	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2	Hs	06/30/2011	
22919	MAPRE1	microtubule-associated protein, RP/EB family, member 1	Hs	06/30/2011	
22918	CD93	CD93 molecule	Hs	06/30/2011	
22917	ZP1	zona pellucida glycoprotein 1 (sperm receptor)	Hs	06/30/2011	
22916	NCBP2	nuclear cap binding protein subunit 2, 20kDa	Hs	06/30/2011	
22915	MMRN1	multimerin 1	Hs	06/30/2011	
22914	KLRK1	killer cell lectin-like receptor subfamily K, member 1	Hs	06/30/2011	
22913	RALY	RNA binding protein, autoantigenic (hnRNP-associated with lethal yellow homolog (mouse))	Hs	06/30/2011	
3681	ITGAD	integrin, alpha D	Hs	06/30/2011	
22911	WDR47	WD repeat domain 47	Hs	06/30/2011	
2785	GNG3	guanine nucleotide binding protein (G protein), gamma 3	Hs	06/30/2011	
2784	GNB3	guanine nucleotide binding protein (G protein), beta polypeptide 3	Hs	06/30/2011	
116228	FAM36A	family with sequence similarity 36, member A	Hs	06/30/2011	
2786	GNG4	guanine nucleotide binding protein (G protein), gamma 4	Hs	06/30/2011	
2781	GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	Hs	06/30/2011	
2780	GNAT2	guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2	Hs	06/30/2011	
2783	GNB2	guanine nucleotide binding protein (G protein), beta polypeptide 2	Hs	06/30/2011	
2782	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1	Hs	06/30/2011	
94031	HTRA3	HtrA serine peptidase 3	Hs	06/30/2011	
94030	LRRC4B	leucine rich repeat containing 4B	Hs	06/30/2011	
94033	FTMT	ferritin mitochondrial	Hs	06/30/2011	
56931	DUS3L	Dihydrouridine synthase 3-like (S. cerevisiae)	Hs	06/30/2011	
56936	C14orf162	chromosome 14 open reading frame 162	Hs	06/30/2011	
2788	GNG7	guanine nucleotide binding protein (G protein), gamma 7	Hs	06/30/2011	
56934	CA10	carbonic anhydrase X	Hs	06/30/2011	
56935	C11orf75	chromosome 11 open reading frame 75	Hs	06/30/2011	
9465	AKAP7	A kinase (PRKA) anchor protein 7	Hs	06/30/2011	
9464	HAND2	heart and neural crest derivatives expressed 2	Hs	06/30/2011	
9467	SH3BP5	SH3-domain binding protein 5 (BTK-associated)	Hs	06/30/2011	
9466	IL27RA	interleukin 27 receptor, alpha	Hs	06/30/2011	
57045	TWSG1	twisted gastrulation homolog 1 (Drosophila)	Hs	06/30/2011	
9462	RASAL2	RAS protein activator like 2	Hs	06/30/2011	
57048	PLSCR3	phospholipid scramblase 3	Hs	06/30/2011	
9469	CHST3	carbohydrate (chondroitin 6) sulfotransferase 3	Hs	06/30/2011	
9468	PCYT1B	phosphate cytidylyltransferase 1, choline, beta	Hs	06/30/2011	
54893	MTMR10	myotubularin related protein 10	Hs	06/30/2011	
54892	NCAPG2	non-SMC condensin II complex, subunit G2	Hs	06/30/2011	
54891	INO80D	INO80 complex subunit D	Hs	06/30/2011	
54890	ALKBH5	alkB, alkylation repair homolog 5 (E. coli)	Hs	06/30/2011	
54897	CASZ1	castor zinc finger 1	Hs	06/30/2011	
54896	PQLC2	PQ loop repeat containing 2	Hs	06/30/2011	
54894	RNF43	ring finger protein 43	Hs	06/30/2011	
54899	PXK	PX domain containing serine/threonine kinase	Hs	06/30/2011	
54898	ELOVL2	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2	Hs	06/30/2011	
677769	SCARNA17	small Cajal body-specific RNA 17	Hs	06/30/2011	
677768	SCARNA13	small Cajal body-specific RNA 13	Hs	06/30/2011	
157285	PRAGMIN	homolog of rat pragma of Rnd2	Hs	06/30/2011	
9793	CKAP5	cytoskeleton associated protein 5	Hs	06/30/2011	
9792	SERTAD2	SERTA domain containing 2	Hs	06/30/2011	
9791	PTDSS1	phosphatidylserine synthase 1	Hs	06/30/2011	
9790	BMS1	BMS1 homolog, ribosome assembly protein (yeast)	Hs	06/30/2011	
9797	TATDN2	TatD DNase domain containing 2	Hs	06/30/2011	
9796	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein	Hs	06/30/2011	
9794	MAML1	mastermind-like 1 (Drosophila)	Hs	06/30/2011	
9798	KIAA0174	KIAA0174	Hs	06/30/2011	
254048	UBN2	ubinuclein 2	Hs	06/30/2011	
113763	C7orf29	chromosome 7 open reading frame 29	Hs	06/30/2011	
54769	DIRAS2	DIRAS family, GTP-binding RAS-like 2	Hs	06/30/2011	
54768	HYDIN	hydrocephalus inducing homolog (mouse)	Hs	06/30/2011	
220885	RPSAP15	ribosomal protein SA pseudogene 15	Hs	06/30/2011	
54760	PCSK4	proprotein convertase subtilisin/kexin type 4	Hs	06/30/2011	
54763	ROPN1	Ropporin, rhophilin associated protein 1	Hs	06/30/2011	
54762	GRAMD1C	GRAM domain containing 1C	Hs	06/30/2011	
54765	TRIM44	tripartite motif-containing 44	Hs	06/30/2011	
54764	ZRANB1	zinc finger, RAN-binding domain containing 1	Hs	06/30/2011	
54766	BTG4	B-cell translocation gene 4	Hs	06/30/2011	
91120	ZNF682	zinc finger protein 682	Hs	06/30/2011	
347344	ZNF81	zinc finger protein 81	Hs	06/30/2011	
51659	GINS2	GINS complex subunit 2 (Psf2 homolog)	Hs	06/30/2011	
163351	GBP6	guanylate binding protein family, member 6	Hs	06/30/2011	
120146	TRIM64	tripartite motif-containing 64	Hs	06/30/2011	
728855	LOC728855	hypothetical LOC728855	Hs	06/30/2011	
157869	C8orf84	chromosome 8 open reading frame 84	Hs	06/30/2011	
157860	LOC157860	hypothetical protein LOC157860	Hs	06/30/2011	
644128	RPL23AP53	ribosomal protein L23a pseudogene 53	Hs	06/30/2011	
79658	ARHGAP10	Rho GTPase activating protein 10	Hs	06/30/2011	
79659	DYNC2H1	dynein, cytoplasmic 2, heavy chain 1	Hs	06/30/2011	
79654	HECTD3	HECT domain containing 3	Hs	06/30/2011	
729810	LOC729810	hypothetical protein LOC729810	Hs	06/30/2011	
79656	BEND5	BEN domain containing 5	Hs	06/30/2011	
79657	RPAP3	RNA polymerase II associated protein 3	Hs	06/30/2011	
79650	C16orf57	chromosome 16 open reading frame 57	Hs	06/30/2011	
79652	TMEM204	transmembrane protein 204	Hs	06/30/2011	
114817	KIAA1920	KIAA1920 protein	Hs	06/30/2011	
114815	SORCS1	sortilin-related VPS10 domain containing receptor 1	Hs	06/30/2011	
114814	GNRHR2	gonadotropin-releasing hormone (type 2) receptor 2	Hs	06/30/2011	
26765	SNORD12C	small nucleolar RNA, C/D box 12C	Hs	06/30/2011	
26766	RNU105C	RNA, U105C small nucleolar	Hs	06/30/2011	
26767	RNU105B	RNA, U105B small nucleolar	Hs	06/30/2011	
26762	HAVCR1	hepatitis A virus cellular receptor 1	Hs	06/30/2011	
114818	KLHL29	kelch-like 29 (Drosophila)	Hs	06/30/2011	
144245	ALG10B	asparagine-linked glycosylation 10, alpha-1,2-glucosyltransferase homolog B (yeast)	Hs	06/30/2011	
333929	SNAI3	snail homolog 3 (Drosophila)	Hs	06/30/2011	
91875	TTC5	tetratricopeptide repeat domain 5	Hs	06/30/2011	
147664	HERV-V1	hypothetical LOC147664	Hs	06/30/2011	
642406	LOC642406	hypothetical LOC642406	Hs	06/30/2011	
472	ATM	ataxia telangiectasia mutated	Hs	06/30/2011	
473	RERE	arginine-glutamic acid dipeptide (RE) repeats	Hs	06/30/2011	
471	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	Hs	06/30/2011	
476	ATP1A1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	Hs	06/30/2011	
477	ATP1A2	ATPase, Na+/K+ transporting, alpha 2 (+) polypeptide	Hs	06/30/2011	
474	ATOH1	atonal homolog 1 (Drosophila)	Hs	06/30/2011	
475	ATOX1	ATX1 antioxidant protein 1 homolog (yeast)	Hs	06/30/2011	
478	ATP1A3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	Hs	06/30/2011	
479	ATP12A	ATPase, H+/K+ transporting, nongastric, alpha polypeptide	Hs	06/30/2011	
100128570	LOC100128570	hypothetical protein LOC100128570	Hs	06/30/2011	
100128573	LOC100128573	hypothetical LOC100128573	Hs	06/30/2011	
84200	FLJ23519	hypothetical protein FLJ23519	Hs	06/30/2011	
3998	LMAN1	lectin, mannose-binding, 1	Hs	06/30/2011	
3996	LLGL1	lethal giant larvae homolog 1 (Drosophila)	Hs	06/30/2011	
3995	FADS3	fatty acid desaturase 3	Hs	06/30/2011	
3993	LLGL2	lethal giant larvae homolog 2 (Drosophila)	Hs	06/30/2011	
3992	FADS1	fatty acid desaturase 1	Hs	06/30/2011	
3991	LIPE	lipase, hormone-sensitive	Hs	06/30/2011	
3990	LIPC	lipase, hepatic	Hs	06/30/2011	
440482	ANKRD20A5	ankyrin repeat domain 20 family, member A5	Hs	06/30/2011	
645369	TTMA	Two transmembrane domain family member A	Hs	06/30/2011	
93432	LOC93432	maltase-glucoamylase-like pseudogene	Hs	06/30/2011	
93436	ARMC6	armadillo repeat containing 6	Hs	06/30/2011	
27177	IL1F8	interleukin 1 family, member 8 (eta)	Hs	06/30/2011	
27175	TUBG2	tubulin, gamma 2	Hs	06/30/2011	
27173	SLC39A1	solute carrier family 39 (zinc transporter), member 1	Hs	06/30/2011	
55588	MED29	mediator complex subunit 29	Hs	06/30/2011	
55589	BMP2K	BMP2 inducible kinase	Hs	06/30/2011	
51601	LIPT1	lipoyltransferase 1	Hs	06/30/2011	
55584	CHRNA9	cholinergic receptor, nicotinic, alpha 9	Hs	06/30/2011	
55585	UBE2Q1	ubiquitin-conjugating enzyme E2Q family member 1	Hs	06/30/2011	
51605	TRMT6	tRNA methyltransferase 6 homolog (S. cerevisiae)	Hs	06/30/2011	
51604	PIGT	phosphatidylinositol glycan anchor biosynthesis, class T	Hs	06/30/2011	
27178	IL1F7	interleukin 1 family, member 7 (zeta)	Hs	06/30/2011	
27179	IL1F6	interleukin 1 family, member 6 (epsilon)	Hs	06/30/2011	
84103	C4orf17	chromosome 4 open reading frame 17	Hs	06/30/2011	
56052	ALG1	asparagine-linked glycosylation 1, beta-1,4-mannosyltransferase homolog (S. cerevisiae)	Hs	06/30/2011	
